T,1,10000,10000
V,1,1,69
V,1,2,295,1
V,1,3,87,2
V,1,4,324,3
V,1,5,547,4
V,1,6,1672,5
V,1,7,259,6
T,2,10000,10000
V,2,1,177
V,2,2,115,1
V,2,3,139,2
V,2,4,290,3
V,2,5,43,4
V,2,6,414,5
V,2,7,105,6
V,2,8,73,7
T,3,100000,100000
V,3,1,1476
V,3,2,650,1
V,3,3,1985,2
V,3,4,12813,3
V,3,5,6797,4
V,3,6,1413,5
T,4,100000,100000
V,4,1,988
V,4,2,441,1
V,4,3,508,2
V,4,4,1164,3
V,4,5,80,4
V,4,6,1011,5
V,4,7,427,6
T,5,200000,200000
V,5,1,8816
V,5,2,5489,1
V,5,3,7471,2
V,5,4,1061,3
V,5,5,5820,4
T,6,1000000,1000000
V,6,1,4133
V,6,2,14765,1
V,6,3,39186,2
V,6,4,1731,3
V,6,5,6651,4
V,6,6,4515,5
V,6,7,4647,6
V,6,8,9779,7
V,6,9,8000,8
V,6,10,5831,9
