T,1,10000,10000
V,1,1,32
V,1,2,113,1
V,1,3,383,2
V,1,4,100,3
V,1,5,217,4
V,1,6,192,5
V,1,7,609,6
V,1,8,305,7
V,1,9,199,8
T,2,10000,10000
V,2,1,33
V,2,2,205,1
V,2,3,16,2
V,2,4,26,3
V,2,5,291,4
V,2,6,39,5
T,3,20000,20000
V,3,1,662
V,3,2,558,1
V,3,3,1932,2
V,3,4,418,3
V,3,5,18,4
V,3,6,171,5
V,3,7,2032,6
T,4,20000,20000
V,4,1,55
V,4,2,116,1
V,4,3,108,2
V,4,4,227,3
V,4,5,489,4
V,4,6,176,5
T,5,100000,100000
V,5,1,102
V,5,2,437,1
V,5,3,6181,2
V,5,4,5094,3
V,5,5,559,4
V,5,6,3299,5
V,5,7,4469,6
V,5,8,798,7
V,5,9,10402,8
T,6,100000,100000
V,6,1,192
V,6,2,320,1
V,6,3,140,2
V,6,4,412,3
V,6,5,1913,4
V,6,6,601,5
V,6,7,344,6
V,6,8,1356,7
V,6,9,1085,8
