T,1,1000,1000
V,1,1,5
V,1,2,3,1
V,1,3,15,2
V,1,4,8,3
V,1,5,4,4
V,1,6,8,5
V,1,7,7,6
V,1,8,13,7
T,2,1000,1000
V,2,1,22
V,2,2,11,1
V,2,3,39,2
V,2,4,3,3
V,2,5,13,4
T,3,2000,2000
V,3,1,13
V,3,2,2,1
V,3,3,41,2
V,3,4,28,3
V,3,5,12,4
V,3,6,56,5
V,3,7,136,6
V,3,8,11,7
T,4,2000,2000
V,4,1,6
V,4,2,1,1
V,4,3,3,2
V,4,4,12,3
V,4,5,18,4
V,4,6,1,5
V,4,7,1,6
V,4,8,2,7
T,5,10000,10000
V,5,1,12
V,5,2,18,1
V,5,3,38,2
V,5,4,23,3
V,5,5,28,4
V,5,6,148,5
V,5,7,1,6
V,5,8,68,7
V,5,9,13,8
V,5,10,17,9
T,6,10000,10000
V,6,1,221
V,6,2,55,1
V,6,3,210,2
V,6,4,152,3
V,6,5,109,4
V,6,6,15,5
V,6,7,329,6
T,7,10000,10000
V,7,1,127
V,7,2,60,1
V,7,3,205,2
V,7,4,83,3
V,7,5,4,4
V,7,6,350,5
V,7,7,239,6
V,7,8,12,7
T,8,10000,10000
V,8,1,22
V,8,2,175,1
V,8,3,80,2
V,8,4,11,3
V,8,5,20,4
V,8,6,33,5
V,8,7,31,6
V,8,8,20,7
T,9,10000,10000
V,9,1,317
V,9,2,92,1
V,9,3,18,2
V,9,4,290,3
V,9,5,4,4
T,10,10000,10000
V,10,1,1
V,10,2,4,1
V,10,3,17,2
V,10,4,4,3
V,10,5,12,4
V,10,6,14,5
V,10,7,3,6
V,10,8,45,7
V,10,9,18,8
T,11,20000,20000
V,11,1,564
V,11,2,193,1
V,11,3,287,2
V,11,4,643,3
V,11,5,229,4
V,11,6,9,5
V,11,7,175,6
T,12,20000,20000
V,12,1,1
V,12,2,12,1
V,12,3,8,2
V,12,4,46,3
V,12,5,16,4
V,12,6,31,5
V,12,7,46,6
V,12,8,2,7
V,12,9,11,8
T,13,20000,20000
V,13,1,104
V,13,2,321,1
V,13,3,10,2
V,13,4,3,3
V,13,5,188,4
V,13,6,115,5
V,13,7,9,6
V,13,8,27,7
V,13,9,9,8
V,13,10,127,9
T,14,20000,20000
V,14,1,14
V,14,2,377,1
V,14,3,25,2
V,14,4,1607,3
V,14,5,169,4
V,14,6,391,5
V,14,7,1361,6
T,15,20000,20000
V,15,1,53
V,15,2,99,1
V,15,3,40,2
V,15,4,12,3
V,15,5,66,4
V,15,6,141,5
V,15,7,16,6
V,15,8,132,7
T,16,20000,20000
V,16,1,797
V,16,2,297,1
V,16,3,95,2
V,16,4,1215,3
V,16,5,529,4
V,16,6,332,5
V,16,7,77,6
V,16,8,1015,7
T,17,20000,20000
V,17,1,39
V,17,2,3,1
V,17,3,83,2
V,17,4,37,3
V,17,5,8,4
V,17,6,13,5
V,17,7,2,6
V,17,8,6,7
V,17,9,7,8
V,17,10,23,9
T,18,20000,20000
V,18,1,357
V,18,2,301,1
V,18,3,86,2
V,18,4,315,3
V,18,5,153,4
T,19,50000,50000
V,19,1,8
V,19,2,4,1
V,19,3,4,2
V,19,4,4,3
V,19,5,3,4
V,19,6,1,5
V,19,7,2,6
V,19,8,2,7
V,19,9,2,8
T,20,50000,50000
V,20,1,38
V,20,2,26,1
V,20,3,42,2
V,20,4,97,3
V,20,5,168,4
V,20,6,250,5
V,20,7,7,6
T,21,100000,100000
V,21,1,56
V,21,2,112,1
V,21,3,793,2
V,21,4,154,3
V,21,5,1142,4
V,21,6,495,5
T,22,100000,100000
V,22,1,246
V,22,2,715,1
V,22,3,610,2
V,22,4,217,3
V,22,5,1920,4
T,23,100000,100000
V,23,1,35
V,23,2,331,1
V,23,3,8,2
V,23,4,56,3
V,23,5,150,4
V,23,6,96,5
V,23,7,92,6
V,23,8,938,7
V,23,9,445,8
V,23,10,416,9
T,24,100000,100000
V,24,1,8027
V,24,2,1694,1
V,24,3,518,2
V,24,4,638,3
V,24,5,3312,4
