T,1,1000,1000
V,1,1,1
V,1,2,2,1
V,1,3,1,2
V,1,4,3,3
V,1,5,3,4
T,2,10000,10000
V,2,1,11
V,2,2,35,1
V,2,3,10,2
V,2,4,14,3
V,2,5,50,4
V,2,6,116,5
T,3,10000,10000
V,3,1,53
V,3,2,137,1
V,3,3,270,2
V,3,4,273,3
V,3,5,16,4
V,3,6,6,5
V,3,7,354,6
V,3,8,40,7
V,3,9,265,8
V,3,10,221,9
T,4,20000,20000
V,4,1,36
V,4,2,17,1
V,4,3,160,2
V,4,4,46,3
V,4,5,26,4
V,4,6,9,5
V,4,7,8,6
V,4,8,31,7
V,4,9,39,8
T,5,20000,20000
V,5,1,170
V,5,2,112,1
V,5,3,133,2
V,5,4,46,3
V,5,5,279,4
T,6,20000,20000
V,6,1,39
V,6,2,73,1
V,6,3,10,2
V,6,4,48,3
V,6,5,60,4
V,6,6,105,5
V,6,7,26,6
V,6,8,105,7
V,6,9,153,8
T,7,20000,20000
V,7,1,112
V,7,2,367,1
V,7,3,369,2
V,7,4,23,3
V,7,5,65,4
T,8,100000,100000
V,8,1,392
V,8,2,504,1
V,8,3,359,2
V,8,4,1019,3
V,8,5,3991,4
V,8,6,44,5
V,8,7,325,6
V,8,8,214,7
V,8,9,20,8
V,8,10,586,9
