T,1,1000,1000
V,1,1,16
V,1,2,14,1
V,1,3,19,2
V,1,4,27,3
V,1,5,8,4
T,2,10000,10000
V,2,1,24
V,2,2,18,1
V,2,3,116,2
V,2,4,246,3
V,2,5,122,4
T,3,10000,10000
V,3,1,7
V,3,2,13,1
V,3,3,6,2
V,3,4,18,3
V,3,5,35,4
V,3,6,2,5
V,3,7,16,6
V,3,8,7,7
V,3,9,10,8
T,4,10000,10000
V,4,1,19
V,4,2,31,1
V,4,3,13,2
V,4,4,28,3
V,4,5,36,4
V,4,6,29,5
V,4,7,19,6
T,5,20000,20000
V,5,1,11
V,5,2,5,1
V,5,3,24,2
V,5,4,160,3
V,5,5,2,4
V,5,6,24,5
V,5,7,6,6
V,5,8,28,7
V,5,9,18,8
V,5,10,18,9
T,6,20000,20000
V,6,1,522
V,6,2,148,1
V,6,3,283,2
V,6,4,76,3
V,6,5,1033,4
T,7,100000,100000
V,7,1,1680
V,7,2,1268,1
V,7,3,1239,2
V,7,4,662,3
V,7,5,2569,4
T,8,100000,100000
V,8,1,679
V,8,2,276,1
V,8,3,1503,2
V,8,4,654,3
V,8,5,843,4
V,8,6,857,5
