T,1,1000,1000
V,1,1,47
V,1,2,4,1
V,1,3,17,2
V,1,4,30,3
V,1,5,350,4
V,1,6,20,5
V,1,7,12,6
V,1,8,361,7
V,1,9,158,8
T,2,2000,2000
V,2,1,29
V,2,2,580,1
V,2,3,118,2
V,2,4,496,3
V,2,5,447,4
T,3,2000,2000
V,3,1,127
V,3,2,21,1
V,3,3,17,2
V,3,4,129,3
V,3,5,21,4
V,3,6,22,5
V,3,7,93,6
V,3,8,10,7
V,3,9,1,8
T,4,5000,5000
V,4,1,393
V,4,2,235,1
V,4,3,228,2
V,4,4,1665,3
V,4,5,369,4
T,5,10000,10000
V,5,1,466
V,5,2,314,1
V,5,3,474,2
V,5,4,1261,3
V,5,5,458,4
V,5,6,1244,5
V,5,7,26,6
V,5,8,1576,7
V,5,9,38,8
T,6,10000,10000
V,6,1,545
V,6,2,8,1
V,6,3,209,2
V,6,4,320,3
V,6,5,2586,4
V,6,6,576,5
V,6,7,131,6
V,6,8,1365,7
V,6,9,108,8
T,7,10000,10000
V,7,1,1586
V,7,2,2699,1
V,7,3,2210,2
V,7,4,605,3
V,7,5,433,4
T,8,10000,10000
V,8,1,1242
V,8,2,151,1
V,8,3,770,2
V,8,4,2630,3
V,8,5,1325,4
V,8,6,225,5
V,8,7,562,6
V,8,8,11,7
T,9,10000,10000
V,9,1,1266
V,9,2,229,1
V,9,3,833,2
V,9,4,412,3
V,9,5,332,4
V,9,6,38,5
V,9,7,415,6
V,9,8,564,7
V,9,9,842,8
T,10,10000,10000
V,10,1,100
V,10,2,1,1
V,10,3,38,2
V,10,4,143,3
V,10,5,158,4
V,10,6,34,5
T,11,20000,20000
V,11,1,422
V,11,2,28,1
V,11,3,3484,2
V,11,4,350,3
V,11,5,8,4
V,11,6,1233,5
V,11,7,477,6
V,11,8,476,7
T,12,20000,20000
V,12,1,1190
V,12,2,411,1
V,12,3,2179,2
V,12,4,169,3
V,12,5,1889,4
V,12,6,446,5
V,12,7,136,6
V,12,8,691,7
V,12,9,74,8
V,12,10,629,9
T,13,20000,20000
V,13,1,182
V,13,2,37,1
V,13,3,21,2
V,13,4,280,3
V,13,5,22,4
V,13,6,15,5
V,13,7,149,6
V,13,8,4,7
T,14,20000,20000
V,14,1,1277
V,14,2,1063,1
V,14,3,1667,2
V,14,4,6810,3
V,14,5,208,4
T,15,20000,20000
V,15,1,981
V,15,2,1454,1
V,15,3,661,2
V,15,4,2294,3
V,15,5,1461,4
V,15,6,791,5
V,15,7,1835,6
V,15,8,2595,7
V,15,9,1188,8
V,15,10,6440,9
T,16,20000,20000
V,16,1,20
V,16,2,1894,1
V,16,3,331,2
V,16,4,933,3
V,16,5,62,4
V,16,6,1768,5
V,16,7,434,6
V,16,8,2274,7
V,16,9,4598,8
V,16,10,923,9
T,17,20000,20000
V,17,1,1457
V,17,2,177,1
V,17,3,438,2
V,17,4,3428,3
V,17,5,799,4
V,17,6,320,5
V,17,7,3692,6
V,17,8,481,7
V,17,9,1924,8
V,17,10,1050,9
T,18,20000,20000
V,18,1,1884
V,18,2,13,1
V,18,3,201,2
V,18,4,73,3
V,18,5,362,4
V,18,6,2400,5
V,18,7,420,6
V,18,8,115,7
T,19,100000,100000
V,19,1,702
V,19,2,9116,1
V,19,3,3370,2
V,19,4,5934,3
V,19,5,4766,4
V,19,6,8840,5
T,20,100000,100000
V,20,1,755
V,20,2,287,1
V,20,3,848,2
V,20,4,558,3
V,20,5,279,4
V,20,6,929,5
V,20,7,578,6
T,21,100000,100000
V,21,1,1523
V,21,2,21584,1
V,21,3,2717,2
V,21,4,31968,3
V,21,5,5097,4
V,21,6,570,5
V,21,7,245,6
V,21,8,685,7
V,21,9,5003,8
V,21,10,6934,9
T,22,100000,100000
V,22,1,14121
V,22,2,2603,1
V,22,3,13712,2
V,22,4,26779,3
V,22,5,18879,4
V,22,6,10234,5
T,23,100000,100000
V,23,1,3851
V,23,2,5614,1
V,23,3,14952,2
V,23,4,102,3
V,23,5,1311,4
V,23,6,10023,5
V,23,7,8799,6
V,23,8,4205,7
V,23,9,13112,8
V,23,10,7388,9
T,24,200000,200000
V,24,1,7377
V,24,2,16439,1
V,24,3,6080,2
V,24,4,33299,3
V,24,5,22417,4
