T,1,1000,1000
V,1,1,31
V,1,2,45,1
V,1,3,142,2
V,1,4,27,3
V,1,5,90,4
V,1,6,40,5
V,1,7,161,6
V,1,8,35,7
T,2,2000,2000
V,2,1,115
V,2,2,61,1
V,2,3,60,2
V,2,4,17,3
V,2,5,29,4
V,2,6,7,5
V,2,7,90,6
T,3,5000,5000
V,3,1,114
V,3,2,120,1
V,3,3,25,2
V,3,4,907,3
V,3,5,191,4
V,3,6,10,5
V,3,7,418,6
T,4,10000,10000
V,4,1,197
V,4,2,283,1
V,4,3,845,2
V,4,4,61,3
V,4,5,32,4
V,4,6,874,5
V,4,7,181,6
V,4,8,212,7
V,4,9,149,8
T,5,10000,10000
V,5,1,177
V,5,2,334,1
V,5,3,929,2
V,5,4,1070,3
V,5,5,1769,4
V,5,6,4,5
V,5,7,741,6
V,5,8,233,7
V,5,9,803,8
V,5,10,436,9
T,6,10000,10000
V,6,1,78
V,6,2,744,1
V,6,3,1000,2
V,6,4,769,3
V,6,5,2552,4
V,6,6,121,5
V,6,7,294,6
V,6,8,1940,7
T,7,10000,10000
V,7,1,261
V,7,2,1004,1
V,7,3,1510,2
V,7,4,2342,3
V,7,5,390,4
T,8,10000,10000
V,8,1,1259
V,8,2,405,1
V,8,3,830,2
V,8,4,118,3
V,8,5,2134,4
V,8,6,118,5
V,8,7,113,6
V,8,8,123,7
V,8,9,55,8
T,9,10000,10000
V,9,1,108
V,9,2,52,1
V,9,3,1408,2
V,9,4,2150,3
V,9,5,113,4
V,9,6,9,5
V,9,7,969,6
V,9,8,280,7
V,9,9,441,8
T,10,20000,20000
V,10,1,2977
V,10,2,1286,1
V,10,3,641,2
V,10,4,375,3
V,10,5,2556,4
V,10,6,1055,5
V,10,7,1640,6
T,11,20000,20000
V,11,1,44
V,11,2,1503,1
V,11,3,173,2
V,11,4,2822,3
V,11,5,950,4
T,12,20000,20000
V,12,1,919
V,12,2,475,1
V,12,3,525,2
V,12,4,307,3
V,12,5,902,4
V,12,6,598,5
T,13,20000,20000
V,13,1,63
V,13,2,201,1
V,13,3,1601,2
V,13,4,196,3
V,13,5,65,4
V,13,6,237,5
V,13,7,437,6
V,13,8,908,7
V,13,9,1035,8
T,14,20000,20000
V,14,1,557
V,14,2,4328,1
V,14,3,238,2
V,14,4,3005,3
V,14,5,2349,4
V,14,6,303,5
V,14,7,821,6
V,14,8,4798,7
V,14,9,460,8
V,14,10,417,9
T,15,20000,20000
V,15,1,349
V,15,2,1100,1
V,15,3,1235,2
V,15,4,268,3
V,15,5,345,4
V,15,6,55,5
V,15,7,237,6
V,15,8,53,7
V,15,9,449,8
V,15,10,477,9
T,16,20000,20000
V,16,1,3833
V,16,2,1492,1
V,16,3,2533,2
V,16,4,2511,3
V,16,5,4759,4
V,16,6,732,5
T,17,20000,20000
V,17,1,3086
V,17,2,1454,1
V,17,3,1996,2
V,17,4,531,3
V,17,5,3056,4
V,17,6,1790,5
V,17,7,1276,6
V,17,8,37,7
V,17,9,4160,8
T,18,20000,20000
V,18,1,1585
V,18,2,1167,1
V,18,3,3222,2
V,18,4,1224,3
V,18,5,2300,4
V,18,6,1734,5
V,18,7,104,6
V,18,8,597,7
V,18,9,164,8
T,19,50000,50000
V,19,1,2123
V,19,2,4847,1
V,19,3,94,2
V,19,4,4137,3
V,19,5,5899,4
V,19,6,368,5
V,19,7,148,6
V,19,8,6681,7
T,20,50000,50000
V,20,1,7238
V,20,2,5467,1
V,20,3,1714,2
V,20,4,526,3
V,20,5,5855,4
V,20,6,6082,5
V,20,7,929,6
T,21,50000,50000
V,21,1,14
V,21,2,2944,1
V,21,3,9,2
V,21,4,648,3
V,21,5,94,4
V,21,6,216,5
V,21,7,614,6
V,21,8,625,7
V,21,9,5965,8
V,21,10,1343,9
T,22,100000,100000
V,22,1,3019
V,22,2,2076,1
V,22,3,2482,2
V,22,4,3363,3
V,22,5,9040,4
V,22,6,10539,5
V,22,7,35499,6
V,22,8,15751,7
T,23,100000,100000
V,23,1,5731
V,23,2,14361,1
V,23,3,1918,2
V,23,4,982,3
V,23,5,4654,4
V,23,6,2289,5
V,23,7,5811,6
V,23,8,7031,7
V,23,9,23222,8
V,23,10,11213,9
T,24,100000,100000
V,24,1,10440
V,24,2,7315,1
V,24,3,42485,2
V,24,4,907,3
V,24,5,10869,4
V,24,6,17124,5
V,24,7,3646,6
