T,1,1000,1000
V,1,1,40
V,1,2,47,1
V,1,3,130,2
V,1,4,27,3
V,1,5,96,4
T,2,10000,10000
V,2,1,58
V,2,2,16,1
V,2,3,107,2
V,2,4,109,3
V,2,5,6,4
V,2,6,45,5
T,3,10000,10000
V,3,1,2
V,3,2,19,1
V,3,3,2,2
V,3,4,1,3
V,3,5,4,4
V,3,6,1,5
V,3,7,12,6
V,3,8,11,7
T,4,10000,10000
V,4,1,4966
V,4,2,1441,1
V,4,3,1172,2
V,4,4,449,3
V,4,5,1858,4
V,4,6,99,5
T,5,10000,10000
V,5,1,253
V,5,2,122,1
V,5,3,218,2
V,5,4,304,3
V,5,5,11,4
V,5,6,73,5
V,5,7,62,6
V,5,8,74,7
V,5,9,34,8
V,5,10,173,9
T,6,20000,20000
V,6,1,889
V,6,2,20,1
V,6,3,1165,2
V,6,4,822,3
V,6,5,852,4
V,6,6,1613,5
V,6,7,414,6
V,6,8,128,7
