T,1,2000,2000
V,1,1,5
V,1,2,2,1
V,1,3,1,2
V,1,4,5,3
V,1,5,1,4
V,1,6,1,5
V,1,7,3,6
V,1,8,1,7
V,1,9,1,8
T,2,5000,5000
V,2,1,7
V,2,2,6,1
V,2,3,28,2
V,2,4,15,3
V,2,5,17,4
V,2,6,6,5
V,2,7,1,6
V,2,8,3,7
V,2,9,3,8
T,3,5000,5000
V,3,1,22
V,3,2,77,1
V,3,3,131,2
V,3,4,45,3
V,3,5,105,4
T,4,10000,10000
V,4,1,19
V,4,2,329,1
V,4,3,30,2
V,4,4,36,3
V,4,5,114,4
V,4,6,52,5
V,4,7,1,6
V,4,8,174,7
V,4,9,39,8
V,4,10,29,9
T,5,10000,10000
V,5,1,10
V,5,2,2,1
V,5,3,10,2
V,5,4,2,3
V,5,5,11,4
V,5,6,8,5
V,5,7,4,6
V,5,8,56,7
T,6,10000,10000
V,6,1,8
V,6,2,51,1
V,6,3,194,2
V,6,4,58,3
V,6,5,17,4
V,6,6,47,5
V,6,7,66,6
V,6,8,42,7
V,6,9,219,8
T,7,10000,10000
V,7,1,16
V,7,2,25,1
V,7,3,44,2
V,7,4,101,3
V,7,5,74,4
V,7,6,36,5
V,7,7,18,6
V,7,8,6,7
V,7,9,28,8
T,8,10000,10000
V,8,1,8
V,8,2,2,1
V,8,3,38,2
V,8,4,11,3
V,8,5,81,4
V,8,6,5,5
T,9,10000,10000
V,9,1,9
V,9,2,71,1
V,9,3,29,2
V,9,4,27,3
V,9,5,15,4
T,10,10000,10000
V,10,1,1
V,10,2,4,1
V,10,3,12,2
V,10,4,1,3
V,10,5,8,4
V,10,6,1,5
V,10,7,14,6
T,11,10000,10000
V,11,1,19
V,11,2,97,1
V,11,3,13,2
V,11,4,17,3
V,11,5,3,4
V,11,6,10,5
V,11,7,12,6
V,11,8,4,7
T,12,10000,10000
V,12,1,25
V,12,2,21,1
V,12,3,97,2
V,12,4,16,3
V,12,5,11,4
V,12,6,7,5
V,12,7,11,6
V,12,8,34,7
T,13,10000,10000
V,13,1,25
V,13,2,175,1
V,13,3,56,2
V,13,4,25,3
V,13,5,6,4
V,13,6,27,5
V,13,7,77,6
V,13,8,7,7
T,14,10000,10000
V,14,1,1
V,14,2,15,1
V,14,3,11,2
V,14,4,2,3
V,14,5,7,4
V,14,6,13,5
T,15,10000,10000
V,15,1,3
V,15,2,6,1
V,15,3,4,2
V,15,4,12,3
V,15,5,3,4
V,15,6,2,5
V,15,7,4,6
V,15,8,8,7
V,15,9,16,8
V,15,10,31,9
T,16,10000,10000
V,16,1,1
V,16,2,47,1
V,16,3,15,2
V,16,4,9,3
V,16,5,11,4
V,16,6,47,5
T,17,20000,20000
V,17,1,4
V,17,2,1,1
V,17,3,10,2
V,17,4,7,3
V,17,5,7,4
V,17,6,2,5
V,17,7,6,6
V,17,8,16,7
T,18,20000,20000
V,18,1,1
V,18,2,1,1
V,18,3,1,2
V,18,4,10,3
V,18,5,6,4
V,18,6,9,5
V,18,7,8,6
V,18,8,17,7
V,18,9,1,8
T,19,20000,20000
V,19,1,317
V,19,2,696,1
V,19,3,292,2
V,19,4,177,3
V,19,5,251,4
T,20,20000,20000
V,20,1,32
V,20,2,1,1
V,20,3,4,2
V,20,4,78,3
V,20,5,133,4
V,20,6,19,5
V,20,7,67,6
T,21,20000,20000
V,21,1,13
V,21,2,14,1
V,21,3,121,2
V,21,4,78,3
V,21,5,18,4
V,21,6,18,5
V,21,7,23,6
V,21,8,4,7
V,21,9,20,8
V,21,10,71,9
T,22,20000,20000
V,22,1,29
V,22,2,84,1
V,22,3,41,2
V,22,4,80,3
V,22,5,32,4
T,23,20000,20000
V,23,1,64
V,23,2,55,1
V,23,3,11,2
V,23,4,4,3
V,23,5,20,4
V,23,6,21,5
V,23,7,48,6
V,23,8,11,7
V,23,9,6,8
V,23,10,11,9
T,24,20000,20000
V,24,1,16
V,24,2,18,1
V,24,3,10,2
V,24,4,13,3
V,24,5,2,4
V,24,6,9,5
V,24,7,18,6
V,24,8,19,7
V,24,9,6,8
V,24,10,3,9
T,25,20000,20000
V,25,1,145
V,25,2,314,1
V,25,3,345,2
V,25,4,73,3
V,25,5,106,4
V,25,6,666,5
V,25,7,222,6
T,26,50000,50000
V,26,1,271
V,26,2,345,1
V,26,3,64,2
V,26,4,259,3
V,26,5,151,4
V,26,6,48,5
T,27,100000,100000
V,27,1,254
V,27,2,94,1
V,27,3,768,2
V,27,4,33,3
V,27,5,77,4
V,27,6,406,5
T,28,100000,100000
V,28,1,177
V,28,2,4,1
V,28,3,527,2
V,28,4,88,3
V,28,5,344,4
V,28,6,204,5
V,28,7,351,6
V,28,8,131,7
T,29,100000,100000
V,29,1,4
V,29,2,75,1
V,29,3,239,2
V,29,4,37,3
V,29,5,319,4
V,29,6,20,5
V,29,7,14,6
V,29,8,120,7
V,29,9,60,8
V,29,10,42,9
T,30,100000,100000
V,30,1,31
V,30,2,83,1
V,30,3,22,2
V,30,4,131,3
V,30,5,100,4
T,31,100000,100000
V,31,1,559
V,31,2,260,1
V,31,3,321,2
V,31,4,1025,3
V,31,5,316,4
V,31,6,181,5
V,31,7,684,6
V,31,8,317,7
V,31,9,401,8
V,31,10,377,9
T,32,100000,100000
V,32,1,42
V,32,2,85,1
V,32,3,53,2
V,32,4,6,3
V,32,5,185,4
