T,1,1000,1000
V,1,1,1
V,1,2,12,1
V,1,3,2,2
V,1,4,3,3
V,1,5,6,4
T,2,2000,2000
V,2,1,1
V,2,2,2,1
V,2,3,3,2
V,2,4,4,3
V,2,5,3,4
V,2,6,1,5
V,2,7,5,6
T,3,2000,2000
V,3,1,6
V,3,2,9,1
V,3,3,4,2
V,3,4,14,3
V,3,5,3,4
V,3,6,4,5
V,3,7,7,6
V,3,8,10,7
V,3,9,3,8
T,4,10000,10000
V,4,1,156
V,4,2,23,1
V,4,3,176,2
V,4,4,188,3
V,4,5,10,4
T,5,10000,10000
V,5,1,3
V,5,2,5,1
V,5,3,1,2
V,5,4,2,3
V,5,5,30,4
V,5,6,3,5
V,5,7,4,6
T,6,10000,10000
V,6,1,5
V,6,2,1,1
V,6,3,1,2
V,6,4,27,3
V,6,5,1,4
V,6,6,2,5
T,7,10000,10000
V,7,1,65
V,7,2,37,1
V,7,3,106,2
V,7,4,48,3
V,7,5,107,4
V,7,6,176,5
V,7,7,37,6
V,7,8,164,7
T,8,10000,10000
V,8,1,15
V,8,2,3,1
V,8,3,15,2
V,8,4,1,3
V,8,5,1,4
V,8,6,1,5
V,8,7,3,6
V,8,8,4,7
V,8,9,6,8
V,8,10,5,9
T,9,10000,10000
V,9,1,202
V,9,2,8,1
V,9,3,37,2
V,9,4,62,3
V,9,5,45,4
V,9,6,337,5
V,9,7,113,6
V,9,8,136,7
V,9,9,106,8
T,10,10000,10000
V,10,1,5
V,10,2,108,1
V,10,3,120,2
V,10,4,29,3
V,10,5,14,4
V,10,6,15,5
T,11,10000,10000
V,11,1,2
V,11,2,2,1
V,11,3,1,2
V,11,4,2,3
V,11,5,1,4
V,11,6,7,5
V,11,7,1,6
V,11,8,5,7
V,11,9,4,8
V,11,10,5,9
T,12,10000,10000
V,12,1,41
V,12,2,195,1
V,12,3,66,2
V,12,4,23,3
V,12,5,5,4
V,12,6,118,5
V,12,7,33,6
V,12,8,12,7
V,12,9,46,8
T,13,10000,10000
V,13,1,53
V,13,2,16,1
V,13,3,24,2
V,13,4,13,3
V,13,5,17,4
V,13,6,24,5
V,13,7,71,6
V,13,8,28,7
T,14,10000,10000
V,14,1,24
V,14,2,40,1
V,14,3,6,2
V,14,4,54,3
V,14,5,4,4
V,14,6,16,5
V,14,7,61,6
V,14,8,13,7
V,14,9,5,8
V,14,10,10,9
T,15,20000,20000
V,15,1,7
V,15,2,2,1
V,15,3,8,2
V,15,4,6,3
V,15,5,9,4
V,15,6,35,5
V,15,7,10,6
V,15,8,1,7
V,15,9,1,8
V,15,10,17,9
T,16,20000,20000
V,16,1,58
V,16,2,148,1
V,16,3,306,2
V,16,4,100,3
V,16,5,298,4
T,17,20000,20000
V,17,1,75
V,17,2,94,1
V,17,3,3,2
V,17,4,23,3
V,17,5,6,4
T,18,20000,20000
V,18,1,150
V,18,2,97,1
V,18,3,32,2
V,18,4,7,3
V,18,5,13,4
T,19,20000,20000
V,19,1,53
V,19,2,112,1
V,19,3,4,2
V,19,4,14,3
V,19,5,10,4
V,19,6,64,5
T,20,20000,20000
V,20,1,288
V,20,2,48,1
V,20,3,114,2
V,20,4,20,3
V,20,5,13,4
V,20,6,20,5
T,21,20000,20000
V,21,1,114
V,21,2,208,1
V,21,3,56,2
V,21,4,114,3
V,21,5,266,4
V,21,6,220,5
V,21,7,194,6
V,21,8,30,7
T,22,20000,20000
V,22,1,5
V,22,2,89,1
V,22,3,28,2
V,22,4,92,3
V,22,5,58,4
V,22,6,48,5
T,23,20000,20000
V,23,1,25
V,23,2,22,1
V,23,3,66,2
V,23,4,53,3
V,23,5,99,4
V,23,6,4,5
V,23,7,13,6
V,23,8,46,7
T,24,50000,50000
V,24,1,106
V,24,2,17,1
V,24,3,51,2
V,24,4,4,3
V,24,5,44,4
V,24,6,148,5
V,24,7,1,6
V,24,8,80,7
V,24,9,226,8
V,24,10,138,9
T,25,50000,50000
V,25,1,7
V,25,2,26,1
V,25,3,103,2
V,25,4,47,3
V,25,5,66,4
V,25,6,51,5
V,25,7,21,6
V,25,8,57,7
V,25,9,116,8
T,26,100000,100000
V,26,1,58
V,26,2,441,1
V,26,3,214,2
V,26,4,32,3
V,26,5,1614,4
V,26,6,274,5
V,26,7,374,6
V,26,8,346,7
V,26,9,100,8
T,27,100000,100000
V,27,1,104
V,27,2,9,1
V,27,3,5,2
V,27,4,57,3
V,27,5,13,4
V,27,6,40,5
V,27,7,174,6
T,28,100000,100000
V,28,1,18
V,28,2,168,1
V,28,3,12,2
V,28,4,48,3
V,28,5,48,4
V,28,6,4,5
V,28,7,36,6
V,28,8,50,7
T,29,100000,100000
V,29,1,40
V,29,2,413,1
V,29,3,385,2
V,29,4,1,3
V,29,5,28,4
V,29,6,9,5
T,30,100000,100000
V,30,1,376
V,30,2,447,1
V,30,3,87,2
V,30,4,66,3
V,30,5,10,4
V,30,6,264,5
T,31,100000,100000
V,31,1,562
V,31,2,2,1
V,31,3,438,2
V,31,4,1268,3
V,31,5,499,4
V,31,6,1253,5
V,31,7,5,6
V,31,8,478,7
T,32,100000,100000
V,32,1,141
V,32,2,838,1
V,32,3,979,2
V,32,4,610,3
V,32,5,350,4
