T,1,2000,2000
V,1,1,55
V,1,2,461,1
V,1,3,165,2
V,1,4,161,3
V,1,5,259,4
V,1,6,40,5
V,1,7,139,6
V,1,8,5,7
T,2,5000,5000
V,2,1,1
V,2,2,2,1
V,2,3,2,2
V,2,4,2,3
V,2,5,7,4
V,2,6,2,5
V,2,7,1,6
T,3,10000,10000
V,3,1,936
V,3,2,2667,1
V,3,3,136,2
V,3,4,2074,3
V,3,5,721,4
V,3,6,482,5
T,4,10000,10000
V,4,1,175
V,4,2,97,1
V,4,3,172,2
V,4,4,355,3
V,4,5,171,4
V,4,6,113,5
V,4,7,14,6
V,4,8,250,7
V,4,9,78,8
T,5,10000,10000
V,5,1,583
V,5,2,377,1
V,5,3,2116,2
V,5,4,251,3
V,5,5,391,4
V,5,6,443,5
T,6,10000,10000
V,6,1,68
V,6,2,19,1
V,6,3,32,2
V,6,4,67,3
V,6,5,2,4
V,6,6,6,5
V,6,7,19,6
V,6,8,4,7
V,6,9,9,8
V,6,10,10,9
T,7,20000,20000
V,7,1,678
V,7,2,149,1
V,7,3,117,2
V,7,4,239,3
V,7,5,247,4
V,7,6,311,5
V,7,7,568,6
V,7,8,520,7
V,7,9,1330,8
T,8,20000,20000
V,8,1,2992
V,8,2,1865,1
V,8,3,1143,2
V,8,4,2762,3
V,8,5,3307,4
V,8,6,5231,5
T,9,20000,20000
V,9,1,745
V,9,2,33,1
V,9,3,234,2
V,9,4,182,3
V,9,5,158,4
V,9,6,15,5
V,9,7,13,6
T,10,100000,100000
V,10,1,23354
V,10,2,23217,1
V,10,3,7587,2
V,10,4,38461,3
V,10,5,3887,4
T,11,100000,100000
V,11,1,21560
V,11,2,956,1
V,11,3,364,2
V,11,4,2242,3
V,11,5,18662,4
V,11,6,23162,5
T,12,200000,200000
V,12,1,8990
V,12,2,26754,1
V,12,3,72829,2
V,12,4,1654,3
V,12,5,4736,4
V,12,6,21567,5
V,12,7,5292,6
V,12,8,37819,7
