T,1,2000,2000
V,1,1,5
V,1,2,1,1
V,1,3,5,2
V,1,4,4,3
V,1,5,5,4
T,2,10000,10000
V,2,1,210
V,2,2,267,1
V,2,3,2433,2
V,2,4,575,3
V,2,5,1442,4
V,2,6,630,5
V,2,7,1175,6
T,3,10000,10000
V,3,1,175
V,3,2,30,1
V,3,3,589,2
V,3,4,109,3
V,3,5,172,4
V,3,6,272,5
V,3,7,163,6
V,3,8,366,7
T,4,10000,10000
V,4,1,596
V,4,2,407,1
V,4,3,693,2
V,4,4,689,3
V,4,5,612,4
V,4,6,2523,5
V,4,7,904,6
T,5,20000,20000
V,5,1,172
V,5,2,55,1
V,5,3,2445,2
V,5,4,837,3
V,5,5,1838,4
V,5,6,1353,5
V,5,7,752,6
V,5,8,198,7
T,6,20000,20000
V,6,1,2629
V,6,2,438,1
V,6,3,252,2
V,6,4,1553,3
V,6,5,1022,4
V,6,6,2753,5
V,6,7,185,6
V,6,8,330,7
V,6,9,1134,8
T,7,50000,50000
V,7,1,2183
V,7,2,3070,1
V,7,3,1543,2
V,7,4,4708,3
V,7,5,2794,4
V,7,6,3787,5
V,7,7,6368,6
V,7,8,16,7
T,8,100000,100000
V,8,1,1419
V,8,2,4554,1
V,8,3,7125,2
V,8,4,7940,3
V,8,5,5196,4
V,8,6,9798,5
V,8,7,10748,6
V,8,8,2416,7
V,8,9,7159,8
T,9,100000,100000
V,9,1,17767
V,9,2,982,1
V,9,3,15692,2
V,9,4,11652,3
V,9,5,11897,4
V,9,6,4003,5
T,10,100000,100000
V,10,1,9277
V,10,2,14005,1
V,10,3,9131,2
V,10,4,7818,3
V,10,5,6082,4
V,10,6,1820,5
V,10,7,1728,6
V,10,8,15360,7
T,11,100000,100000
V,11,1,4685
V,11,2,863,1
V,11,3,991,2
V,11,4,6483,3
V,11,5,2883,4
V,11,6,2026,5
V,11,7,222,6
V,11,8,5360,7
V,11,9,5436,8
T,12,100000,100000
V,12,1,6376
V,12,2,4560,1
V,12,3,21767,2
V,12,4,4497,3
V,12,5,12565,4
V,12,6,8090,5
