T,1,10000,10000
V,1,1,2133
V,1,2,1888,1
V,1,3,105,2
V,1,4,2397,3
V,1,5,478,4
V,1,6,374,5
T,2,10000,10000
V,2,1,291
V,2,2,24,1
V,2,3,1,2
V,2,4,394,3
V,2,5,742,4
V,2,6,519,5
V,2,7,176,6
T,3,20000,20000
V,3,1,60
V,3,2,326,1
V,3,3,747,2
V,3,4,720,3
V,3,5,1067,4
V,3,6,241,5
V,3,7,463,6
V,3,8,974,7
V,3,9,17,8
V,3,10,757,9
T,4,20000,20000
V,4,1,3779
V,4,2,2434,1
V,4,3,132,2
V,4,4,3220,3
V,4,5,11,4
V,4,6,1967,5
T,5,50000,50000
V,5,1,32
V,5,2,879,1
V,5,3,381,2
V,5,4,196,3
V,5,5,1678,4
V,5,6,699,5
T,6,100000,100000
V,6,1,2325
V,6,2,1672,1
V,6,3,1495,2
V,6,4,11,3
V,6,5,86,4
V,6,6,585,5
V,6,7,445,6
V,6,8,1126,7
V,6,9,3498,8
T,7,100000,100000
V,7,1,11895
V,7,2,2657,1
V,7,3,10830,2
V,7,4,16130,3
V,7,5,6922,4
V,7,6,46748,5
T,8,100000,100000
V,8,1,143
V,8,2,2830,1
V,8,3,6925,2
V,8,4,2532,3
V,8,5,22594,4
V,8,6,1586,5
V,8,7,18418,6
T,9,100000,100000
V,9,1,12354
V,9,2,1888,1
V,9,3,42182,2
V,9,4,1788,3
V,9,5,11975,4
T,10,100000,100000
V,10,1,22408
V,10,2,2294,1
V,10,3,7962,2
V,10,4,1894,3
V,10,5,441,4
V,10,6,20944,5
V,10,7,10713,6
V,10,8,11435,7
V,10,9,6767,8
V,10,10,6720,9
T,11,100000,100000
V,11,1,2170
V,11,2,15498,1
V,11,3,18182,2
V,11,4,3219,3
V,11,5,10263,4
T,12,1000000,1000000
V,12,1,15
V,12,2,37,1
V,12,3,108,2
V,12,4,454,3
V,12,5,239,4
