T,1,10000,10000
V,1,1,119
V,1,2,19,1
V,1,3,95,2
V,1,4,512,3
V,1,5,25,4
V,1,6,21,5
V,1,7,148,6
V,1,8,45,7
T,2,10000,10000
V,2,1,121
V,2,2,64,1
V,2,3,41,2
V,2,4,395,3
V,2,5,39,4
V,2,6,25,5
V,2,7,177,6
V,2,8,8,7
T,3,10000,10000
V,3,1,737
V,3,2,4545,1
V,3,3,347,2
V,3,4,3241,3
V,3,5,451,4
T,4,10000,10000
V,4,1,92
V,4,2,32,1
V,4,3,75,2
V,4,4,160,3
V,4,5,4,4
V,4,6,67,5
V,4,7,110,6
V,4,8,111,7
V,4,9,127,8
V,4,10,53,9
T,5,10000,10000
V,5,1,32
V,5,2,597,1
V,5,3,79,2
V,5,4,114,3
V,5,5,216,4
T,6,10000,10000
V,6,1,55
V,6,2,54,1
V,6,3,28,2
V,6,4,38,3
V,6,5,45,4
V,6,6,66,5
V,6,7,3,6
V,6,8,54,7
V,6,9,23,8
V,6,10,66,9
T,7,10000,10000
V,7,1,5
V,7,2,33,1
V,7,3,4,2
V,7,4,96,3
V,7,5,29,4
V,7,6,14,5
T,8,10000,10000
V,8,1,157
V,8,2,618,1
V,8,3,53,2
V,8,4,773,3
V,8,5,553,4
V,8,6,646,5
V,8,7,1155,6
V,8,8,410,7
V,8,9,82,8
V,8,10,92,9
T,9,10000,10000
V,9,1,19
V,9,2,562,1
V,9,3,628,2
V,9,4,230,3
V,9,5,92,4
V,9,6,1638,5
V,9,7,763,6
V,9,8,482,7
V,9,9,3,8
T,10,10000,10000
V,10,1,841
V,10,2,1155,1
V,10,3,207,2
V,10,4,2543,3
V,10,5,34,4
V,10,6,371,5
V,10,7,490,6
V,10,8,12,7
V,10,9,3490,8
V,10,10,313,9
T,11,10000,10000
V,11,1,872
V,11,2,1966,1
V,11,3,583,2
V,11,4,327,3
V,11,5,937,4
V,11,6,463,5
V,11,7,1705,6
V,11,8,1651,7
T,12,20000,20000
V,12,1,135
V,12,2,91,1
V,12,3,45,2
V,12,4,4,3
V,12,5,70,4
T,13,20000,20000
V,13,1,461
V,13,2,3357,1
V,13,3,292,2
V,13,4,1418,3
V,13,5,786,4
V,13,6,1111,5
V,13,7,46,6
V,13,8,641,7
T,14,20000,20000
V,14,1,466
V,14,2,41,1
V,14,3,192,2
V,14,4,473,3
V,14,5,915,4
V,14,6,4168,5
V,14,7,1318,6
T,15,20000,20000
V,15,1,401
V,15,2,517,1
V,15,3,1392,2
V,15,4,1485,3
V,15,5,143,4
V,15,6,244,5
V,15,7,787,6
T,16,20000,20000
V,16,1,679
V,16,2,3065,1
V,16,3,1350,2
V,16,4,537,3
V,16,5,2067,4
V,16,6,3080,5
T,17,20000,20000
V,17,1,57
V,17,2,845,1
V,17,3,1076,2
V,17,4,513,3
V,17,5,309,4
V,17,6,470,5
V,17,7,41,6
V,17,8,1456,7
V,17,9,1380,8
T,18,20000,20000
V,18,1,2295
V,18,2,3113,1
V,18,3,74,2
V,18,4,135,3
V,18,5,2197,4
V,18,6,784,5
V,18,7,643,6
V,18,8,3234,7
V,18,9,232,8
T,19,20000,20000
V,19,1,82
V,19,2,765,1
V,19,3,30,2
V,19,4,582,3
V,19,5,3258,4
V,19,6,1277,5
V,19,7,57,6
V,19,8,235,7
T,20,20000,20000
V,20,1,589
V,20,2,451,1
V,20,3,2748,2
V,20,4,654,3
V,20,5,2957,4
V,20,6,2690,5
V,20,7,1653,6
V,20,8,2046,7
T,21,20000,20000
V,21,1,3294
V,21,2,977,1
V,21,3,623,2
V,21,4,114,3
V,21,5,866,4
V,21,6,572,5
T,22,20000,20000
V,22,1,2712
V,22,2,6147,1
V,22,3,2109,2
V,22,4,31,3
V,22,5,832,4
V,22,6,431,5
T,23,50000,50000
V,23,1,3193
V,23,2,1637,1
V,23,3,2278,2
V,23,4,2779,3
V,23,5,7235,4
V,23,6,791,5
V,23,7,676,6
T,24,50000,50000
V,24,1,2696
V,24,2,1736,1
V,24,3,2586,2
V,24,4,10479,3
V,24,5,7305,4
V,24,6,10905,5
V,24,7,2632,6
T,25,100000,100000
V,25,1,2424
V,25,2,5162,1
V,25,3,428,2
V,25,4,271,3
V,25,5,179,4
V,25,6,3890,5
V,25,7,414,6
T,26,100000,100000
V,26,1,1937
V,26,2,4467,1
V,26,3,131,2
V,26,4,525,3
V,26,5,10115,4
V,26,6,3334,5
T,27,100000,100000
V,27,1,7264
V,27,2,452,1
V,27,3,123,2
V,27,4,10467,3
V,27,5,14646,4
T,28,100000,100000
V,28,1,559
V,28,2,110,1
V,28,3,2650,2
V,28,4,1485,3
V,28,5,904,4
V,28,6,6477,5
V,28,7,99,6
T,29,100000,100000
V,29,1,1764
V,29,2,1326,1
V,29,3,5663,2
V,29,4,4262,3
V,29,5,6381,4
V,29,6,305,5
T,30,100000,100000
V,30,1,653
V,30,2,1358,1
V,30,3,3589,2
V,30,4,4329,3
V,30,5,13,4
V,30,6,162,5
V,30,7,4162,6
V,30,8,3117,7
T,31,100000,100000
V,31,1,4431
V,31,2,2908,1
V,31,3,2312,2
V,31,4,2267,3
V,31,5,623,4
V,31,6,803,5
V,31,7,131,6
V,31,8,3245,7
V,31,9,1285,8
V,31,10,1105,9
T,32,200000,200000
V,32,1,7857
V,32,2,6576,1
V,32,3,7222,2
V,32,4,6918,3
V,32,5,2740,4
V,32,6,5829,5
V,32,7,1688,6
