T,1,1000,1000
V,1,1,71
V,1,2,47,1
V,1,3,19,2
V,1,4,27,3
V,1,5,3,4
T,2,2000,2000
V,2,1,3
V,2,2,14,1
V,2,3,1,2
V,2,4,22,3
V,2,5,9,4
V,2,6,4,5
V,2,7,1,6
V,2,8,3,7
V,2,9,2,8
T,3,5000,5000
V,3,1,432
V,3,2,225,1
V,3,3,843,2
V,3,4,105,3
V,3,5,188,4
V,3,6,100,5
T,4,5000,5000
V,4,1,328
V,4,2,29,1
V,4,3,541,2
V,4,4,133,3
V,4,5,195,4
V,4,6,121,5
V,4,7,752,6
T,5,5000,5000
V,5,1,7
V,5,2,678,1
V,5,3,385,2
V,5,4,157,3
V,5,5,538,4
V,5,6,299,5
V,5,7,136,6
V,5,8,65,7
T,6,10000,10000
V,6,1,1447
V,6,2,430,1
V,6,3,341,2
V,6,4,1281,3
V,6,5,19,4
V,6,6,112,5
T,7,10000,10000
V,7,1,127
V,7,2,567,1
V,7,3,344,2
V,7,4,1214,3
V,7,5,306,4
V,7,6,593,5
T,8,10000,10000
V,8,1,568
V,8,2,595,1
V,8,3,751,2
V,8,4,111,3
V,8,5,159,4
V,8,6,152,5
T,9,10000,10000
V,9,1,21
V,9,2,160,1
V,9,3,61,2
V,9,4,5,3
V,9,5,33,4
V,9,6,146,5
V,9,7,391,6
T,10,10000,10000
V,10,1,126
V,10,2,471,1
V,10,3,1165,2
V,10,4,665,3
V,10,5,705,4
V,10,6,944,5
V,10,7,794,6
V,10,8,1568,7
V,10,9,547,8
T,11,10000,10000
V,11,1,537
V,11,2,281,1
V,11,3,57,2
V,11,4,266,3
V,11,5,642,4
V,11,6,566,5
T,12,10000,10000
V,12,1,33
V,12,2,2034,1
V,12,3,517,2
V,12,4,387,3
V,12,5,1021,4
V,12,6,166,5
V,12,7,212,6
V,12,8,514,7
V,12,9,212,8
V,12,10,66,9
T,13,20000,20000
V,13,1,107
V,13,2,141,1
V,13,3,75,2
V,13,4,401,3
V,13,5,92,4
V,13,6,30,5
V,13,7,196,6
V,13,8,17,7
V,13,9,170,8
T,14,20000,20000
V,14,1,40
V,14,2,113,1
V,14,3,352,2
V,14,4,386,3
V,14,5,804,4
V,14,6,397,5
V,14,7,87,6
V,14,8,987,7
V,14,9,7,8
T,15,20000,20000
V,15,1,566
V,15,2,29,1
V,15,3,698,2
V,15,4,743,3
V,15,5,1696,4
V,15,6,2924,5
V,15,7,1265,6
V,15,8,5731,7
V,15,9,1253,8
T,16,20000,20000
V,16,1,108
V,16,2,823,1
V,16,3,331,2
V,16,4,739,3
V,16,5,788,4
T,17,20000,20000
V,17,1,1
V,17,2,37,1
V,17,3,110,2
V,17,4,27,3
V,17,5,37,4
V,17,6,61,5
V,17,7,17,6
T,18,20000,20000
V,18,1,1773
V,18,2,2873,1
V,18,3,1314,2
V,18,4,3289,3
V,18,5,1240,4
V,18,6,340,5
V,18,7,52,6
V,18,8,1044,7
V,18,9,107,8
T,19,20000,20000
V,19,1,42
V,19,2,593,1
V,19,3,11,2
V,19,4,392,3
V,19,5,792,4
V,19,6,10,5
V,19,7,489,6
V,19,8,120,7
V,19,9,192,8
T,20,50000,50000
V,20,1,73
V,20,2,9,1
V,20,3,142,2
V,20,4,3,3
V,20,5,136,4
V,20,6,5,5
V,20,7,117,6
V,20,8,65,7
T,21,50000,50000
V,21,1,645
V,21,2,606,1
V,21,3,44,2
V,21,4,992,3
V,21,5,1068,4
V,21,6,69,5
V,21,7,857,6
T,22,50000,50000
V,22,1,75
V,22,2,31,1
V,22,3,216,2
V,22,4,10505,3
V,22,5,428,4
V,22,6,38,5
V,22,7,2222,6
V,22,8,654,7
T,23,50000,50000
V,23,1,392
V,23,2,335,1
V,23,3,19050,2
V,23,4,777,3
V,23,5,2795,4
V,23,6,315,5
V,23,7,5481,6
V,23,8,300,7
V,23,9,5583,8
V,23,10,4212,9
T,24,50000,50000
V,24,1,341
V,24,2,2115,1
V,24,3,487,2
V,24,4,2604,3
V,24,5,18020,4
V,24,6,3639,5
T,25,50000,50000
V,25,1,42
V,25,2,2925,1
V,25,3,3637,2
V,25,4,1049,3
V,25,5,2096,4
V,25,6,202,5
V,25,7,282,6
T,26,100000,100000
V,26,1,182
V,26,2,2620,1
V,26,3,4950,2
V,26,4,1509,3
V,26,5,3097,4
V,26,6,5799,5
V,26,7,856,6
T,27,100000,100000
V,27,1,3625
V,27,2,652,1
V,27,3,27007,2
V,27,4,14506,3
V,27,5,14901,4
V,27,6,6431,5
V,27,7,1049,6
T,28,100000,100000
V,28,1,999
V,28,2,4220,1
V,28,3,4194,2
V,28,4,6364,3
V,28,5,164,4
T,29,100000,100000
V,29,1,333
V,29,2,5757,1
V,29,3,1333,2
V,29,4,1739,3
V,29,5,3955,4
V,29,6,14265,5
V,29,7,18674,6
V,29,8,9666,7
V,29,9,626,8
V,29,10,24811,9
T,30,100000,100000
V,30,1,13507
V,30,2,15320,1
V,30,3,15327,2
V,30,4,4584,3
V,30,5,917,4
V,30,6,33466,5
T,31,100000,100000
V,31,1,19492
V,31,2,17943,1
V,31,3,891,2
V,31,4,16177,3
V,31,5,574,4
V,31,6,6163,5
V,31,7,2073,6
V,31,8,7280,7
V,31,9,3576,8
T,32,100000,100000
V,32,1,1882
V,32,2,462,1
V,32,3,5501,2
V,32,4,5675,3
V,32,5,586,4
