T,1,2000,2000
V,1,1,88
V,1,2,41,1
V,1,3,5,2
V,1,4,17,3
V,1,5,99,4
V,1,6,48,5
V,1,7,2,6
V,1,8,162,7
T,2,2000,2000
V,2,1,284
V,2,2,181,1
V,2,3,150,2
V,2,4,38,3
V,2,5,165,4
V,2,6,159,5
V,2,7,5,6
V,2,8,24,7
V,2,9,267,8
T,3,10000,10000
V,3,1,1287
V,3,2,502,1
V,3,3,1078,2
V,3,4,819,3
V,3,5,1519,4
V,3,6,2225,5
V,3,7,550,6
T,4,10000,10000
V,4,1,2
V,4,2,16,1
V,4,3,30,2
V,4,4,28,3
V,4,5,1,4
V,4,6,9,5
V,4,7,1,6
T,5,10000,10000
V,5,1,84
V,5,2,37,1
V,5,3,24,2
V,5,4,646,3
V,5,5,148,4
V,5,6,106,5
V,5,7,336,6
T,6,10000,10000
V,6,1,1372
V,6,2,523,1
V,6,3,1433,2
V,6,4,308,3
V,6,5,567,4
V,6,6,3213,5
T,7,10000,10000
V,7,1,543
V,7,2,208,1
V,7,3,307,2
V,7,4,127,3
V,7,5,72,4
V,7,6,153,5
T,8,10000,10000
V,8,1,1231
V,8,2,482,1
V,8,3,1773,2
V,8,4,1453,3
V,8,5,83,4
T,9,20000,20000
V,9,1,249
V,9,2,298,1
V,9,3,6,2
V,9,4,480,3
V,9,5,870,4
V,9,6,1306,5
T,10,20000,20000
V,10,1,324
V,10,2,449,1
V,10,3,848,2
V,10,4,176,3
V,10,5,1194,4
V,10,6,128,5
V,10,7,215,6
T,11,20000,20000
V,11,1,352
V,11,2,406,1
V,11,3,496,2
V,11,4,203,3
V,11,5,115,4
V,11,6,214,5
V,11,7,119,6
V,11,8,168,7
T,12,20000,20000
V,12,1,51
V,12,2,55,1
V,12,3,108,2
V,12,4,4,3
V,12,5,189,4
V,12,6,81,5
T,13,20000,20000
V,13,1,107
V,13,2,469,1
V,13,3,29,2
V,13,4,577,3
V,13,5,3,4
V,13,6,150,5
V,13,7,67,6
V,13,8,58,7
V,13,9,101,8
V,13,10,87,9
T,14,20000,20000
V,14,1,197
V,14,2,1013,1
V,14,3,2664,2
V,14,4,2785,3
V,14,5,3336,4
V,14,6,2495,5
V,14,7,291,6
V,14,8,2830,7
V,14,9,213,8
T,15,20000,20000
V,15,1,43
V,15,2,961,1
V,15,3,18,2
V,15,4,190,3
V,15,5,14,4
T,16,20000,20000
V,16,1,164
V,16,2,897,1
V,16,3,1305,2
V,16,4,1115,3
V,16,5,1473,4
V,16,6,797,5
V,16,7,201,6
V,16,8,379,7
V,16,9,976,8
V,16,10,489,9
T,17,20000,20000
V,17,1,3664
V,17,2,3172,1
V,17,3,2192,2
V,17,4,5772,3
V,17,5,2771,4
T,18,20000,20000
V,18,1,1324
V,18,2,919,1
V,18,3,374,2
V,18,4,564,3
V,18,5,1932,4
T,19,20000,20000
V,19,1,449
V,19,2,1423,1
V,19,3,568,2
V,19,4,418,3
V,19,5,364,4
T,20,20000,20000
V,20,1,2630
V,20,2,16,1
V,20,3,602,2
V,20,4,96,3
V,20,5,213,4
V,20,6,395,5
V,20,7,973,6
V,20,8,38,7
T,21,20000,20000
V,21,1,34
V,21,2,1872,1
V,21,3,2254,2
V,21,4,795,3
V,21,5,339,4
V,21,6,225,5
V,21,7,56,6
V,21,8,1213,7
V,21,9,1815,8
V,21,10,721,9
T,22,100000,100000
V,22,1,14071
V,22,2,54,1
V,22,3,495,2
V,22,4,7749,3
V,22,5,4596,4
V,22,6,2268,5
T,23,100000,100000
V,23,1,4975
V,23,2,5979,1
V,23,3,10381,2
V,23,4,14125,3
V,23,5,2030,4
V,23,6,25330,5
V,23,7,649,6
V,23,8,13421,7
V,23,9,1762,8
T,24,100000,100000
V,24,1,129
V,24,2,54652,1
V,24,3,8382,2
V,24,4,1862,3
V,24,5,420,4
V,24,6,1526,5
V,24,7,6513,6
V,24,8,285,7
T,25,100000,100000
V,25,1,5092
V,25,2,4591,1
V,25,3,2370,2
V,25,4,15988,3
V,25,5,1934,4
T,26,100000,100000
V,26,1,12839
V,26,2,8619,1
V,26,3,7601,2
V,26,4,224,3
V,26,5,14189,4
V,26,6,12,5
V,26,7,2987,6
V,26,8,5759,7
V,26,9,7774,8
V,26,10,2290,9
T,27,100000,100000
V,27,1,2991
V,27,2,1522,1
V,27,3,191,2
V,27,4,906,3
V,27,5,160,4
V,27,6,2911,5
V,27,7,7431,6
V,27,8,1209,7
V,27,9,676,8
V,27,10,477,9
T,28,100000,100000
V,28,1,648
V,28,2,438,1
V,28,3,39,2
V,28,4,618,3
V,28,5,703,4
V,28,6,1400,5
V,28,7,1262,6
V,28,8,872,7
V,28,9,450,8
V,28,10,94,9
T,29,100000,100000
V,29,1,7453
V,29,2,3480,1
V,29,3,2493,2
V,29,4,44510,3
V,29,5,1330,4
T,30,100000,100000
V,30,1,1487
V,30,2,2036,1
V,30,3,2110,2
V,30,4,2587,3
V,30,5,4200,4
T,31,200000,200000
V,31,1,9278
V,31,2,8314,1
V,31,3,803,2
V,31,4,6939,3
V,31,5,9092,4
V,31,6,6338,5
V,31,7,7797,6
V,31,8,6859,7
V,31,9,21679,8
T,32,200000,200000
V,32,1,3169
V,32,2,3502,1
V,32,3,5375,2
V,32,4,4845,3
V,32,5,9224,4
