T,1,1000,1000
V,1,1,76
V,1,2,64,1
V,1,3,377,2
V,1,4,107,3
V,1,5,2,4
V,1,6,239,5
V,1,7,53,6
T,2,2000,2000
V,2,1,18
V,2,2,8,1
V,2,3,9,2
V,2,4,42,3
V,2,5,58,4
V,2,6,8,5
V,2,7,67,6
V,2,8,36,7
V,2,9,6,8
T,3,2000,2000
V,3,1,32
V,3,2,153,1
V,3,3,10,2
V,3,4,123,3
V,3,5,113,4
V,3,6,14,5
V,3,7,120,6
T,4,10000,10000
V,4,1,784
V,4,2,839,1
V,4,3,144,2
V,4,4,262,3
V,4,5,942,4
V,4,6,1216,5
V,4,7,393,6
T,5,10000,10000
V,5,1,40
V,5,2,246,1
V,5,3,90,2
V,5,4,105,3
V,5,5,108,4
V,5,6,160,5
V,5,7,93,6
V,5,8,3,7
V,5,9,35,8
V,5,10,331,9
T,6,10000,10000
V,6,1,1103
V,6,2,631,1
V,6,3,1232,2
V,6,4,334,3
V,6,5,190,4
V,6,6,193,5
V,6,7,2275,6
T,7,10000,10000
V,7,1,516
V,7,2,877,1
V,7,3,704,2
V,7,4,42,3
V,7,5,1368,4
T,8,10000,10000
V,8,1,54
V,8,2,528,1
V,8,3,499,2
V,8,4,418,3
V,8,5,137,4
V,8,6,135,5
T,9,10000,10000
V,9,1,961
V,9,2,2176,1
V,9,3,4408,2
V,9,4,1214,3
V,9,5,55,4
T,10,10000,10000
V,10,1,142
V,10,2,84,1
V,10,3,185,2
V,10,4,156,3
V,10,5,284,4
V,10,6,681,5
V,10,7,85,6
V,10,8,191,7
V,10,9,20,8
T,11,10000,10000
V,11,1,4
V,11,2,51,1
V,11,3,52,2
V,11,4,23,3
V,11,5,12,4
V,11,6,11,5
V,11,7,5,6
V,11,8,84,7
V,11,9,1,8
T,12,10000,10000
V,12,1,2
V,12,2,10,1
V,12,3,5,2
V,12,4,6,3
V,12,5,9,4
V,12,6,4,5
V,12,7,33,6
V,12,8,10,7
T,13,20000,20000
V,13,1,201
V,13,2,5920,1
V,13,3,929,2
V,13,4,20,3
V,13,5,611,4
V,13,6,734,5
V,13,7,2082,6
T,14,20000,20000
V,14,1,316
V,14,2,2133,1
V,14,3,1075,2
V,14,4,10363,3
V,14,5,737,4
V,14,6,2889,5
T,15,20000,20000
V,15,1,223
V,15,2,210,1
V,15,3,48,2
V,15,4,1566,3
V,15,5,1370,4
V,15,6,202,5
V,15,7,818,6
T,16,20000,20000
V,16,1,70
V,16,2,2,1
V,16,3,71,2
V,16,4,91,3
V,16,5,39,4
V,16,6,402,5
V,16,7,231,6
V,16,8,22,7
V,16,9,198,8
V,16,10,21,9
T,17,20000,20000
V,17,1,1083
V,17,2,147,1
V,17,3,1954,2
V,17,4,732,3
V,17,5,2186,4
V,17,6,3940,5
V,17,7,1516,6
V,17,8,3180,7
T,18,20000,20000
V,18,1,117
V,18,2,225,1
V,18,3,1969,2
V,18,4,234,3
V,18,5,108,4
V,18,6,433,5
V,18,7,218,6
V,18,8,1573,7
T,19,20000,20000
V,19,1,564
V,19,2,1237,1
V,19,3,7257,2
V,19,4,1745,3
V,19,5,1236,4
T,20,20000,20000
V,20,1,983
V,20,2,598,1
V,20,3,35,2
V,20,4,634,3
V,20,5,1094,4
T,21,20000,20000
V,21,1,949
V,21,2,1477,1
V,21,3,714,2
V,21,4,3069,3
V,21,5,1436,4
V,21,6,527,5
V,21,7,417,6
V,21,8,476,7
V,21,9,176,8
T,22,50000,50000
V,22,1,464
V,22,2,1544,1
V,22,3,863,2
V,22,4,373,3
V,22,5,416,4
V,22,6,4640,5
V,22,7,292,6
V,22,8,942,7
T,23,100000,100000
V,23,1,7467
V,23,2,15768,1
V,23,3,19906,2
V,23,4,10033,3
V,23,5,24065,4
V,23,6,112,5
V,23,7,950,6
V,23,8,7260,7
V,23,9,5122,8
T,24,100000,100000
V,24,1,2993
V,24,2,4642,1
V,24,3,1635,2
V,24,4,4881,3
V,24,5,633,4
V,24,6,622,5
T,25,100000,100000
V,25,1,8495
V,25,2,9923,1
V,25,3,1014,2
V,25,4,814,3
V,25,5,1838,4
V,25,6,12379,5
V,25,7,12566,6
V,25,8,1320,7
V,25,9,6498,8
T,26,100000,100000
V,26,1,6205
V,26,2,2694,1
V,26,3,14579,2
V,26,4,11014,3
V,26,5,1673,4
V,26,6,26196,5
V,26,7,493,6
V,26,8,283,7
V,26,9,14242,8
V,26,10,4453,9
T,27,100000,100000
V,27,1,1805
V,27,2,24167,1
V,27,3,2426,2
V,27,4,586,3
V,27,5,25976,4
V,27,6,12308,5
V,27,7,158,6
V,27,8,66,7
V,27,9,11900,8
T,28,100000,100000
V,28,1,213
V,28,2,1220,1
V,28,3,580,2
V,28,4,879,3
V,28,5,35,4
V,28,6,559,5
T,29,100000,100000
V,29,1,24494
V,29,2,4219,1
V,29,3,2983,2
V,29,4,5425,3
V,29,5,17711,4
V,29,6,13861,5
T,30,100000,100000
V,30,1,829
V,30,2,896,1
V,30,3,670,2
V,30,4,6510,3
V,30,5,2598,4
T,31,200000,200000
V,31,1,20366
V,31,2,17969,1
V,31,3,10564,2
V,31,4,13349,3
V,31,5,1424,4
V,31,6,19638,5
V,31,7,6937,6
V,31,8,3534,7
T,32,200000,200000
V,32,1,1167
V,32,2,594,1
V,32,3,1951,2
V,32,4,63,3
V,32,5,1091,4
V,32,6,1336,5
V,32,7,2450,6
V,32,8,625,7
V,32,9,3861,8
V,32,10,2727,9
