T,1,2000,2000
V,1,1,148
V,1,2,69,1
V,1,3,45,2
V,1,4,162,3
V,1,5,170,4
V,1,6,22,5
V,1,7,51,6
V,1,8,118,7
V,1,9,20,8
T,2,2000,2000
V,2,1,57
V,2,2,4,1
V,2,3,20,2
V,2,4,22,3
V,2,5,16,4
V,2,6,3,5
V,2,7,6,6
V,2,8,8,7
V,2,9,1,8
T,3,2000,2000
V,3,1,39
V,3,2,5,1
V,3,3,29,2
V,3,4,69,3
V,3,5,36,4
V,3,6,5,5
V,3,7,49,6
T,4,2000,2000
V,4,1,90
V,4,2,232,1
V,4,3,114,2
V,4,4,36,3
V,4,5,64,4
V,4,6,78,5
V,4,7,95,6
V,4,8,44,7
V,4,9,92,8
V,4,10,78,9
T,5,5000,5000
V,5,1,215
V,5,2,197,1
V,5,3,84,2
V,5,4,134,3
V,5,5,40,4
V,5,6,9,5
V,5,7,12,6
V,5,8,59,7
V,5,9,43,8
T,6,5000,5000
V,6,1,1410
V,6,2,478,1
V,6,3,822,2
V,6,4,103,3
V,6,5,184,4
V,6,6,237,5
V,6,7,817,6
V,6,8,704,7
V,6,9,146,8
T,7,10000,10000
V,7,1,1
V,7,2,19,1
V,7,3,5,2
V,7,4,23,3
V,7,5,2,4
V,7,6,2,5
V,7,7,26,6
T,8,10000,10000
V,8,1,32
V,8,2,156,1
V,8,3,105,2
V,8,4,198,3
V,8,5,4,4
V,8,6,67,5
V,8,7,546,6
V,8,8,11,7
V,8,9,176,8
V,8,10,89,9
T,9,10000,10000
V,9,1,821
V,9,2,2868,1
V,9,3,22,2
V,9,4,304,3
V,9,5,1386,4
V,9,6,1635,5
V,9,7,1747,6
V,9,8,789,7
V,9,9,158,8
V,9,10,261,9
T,10,10000,10000
V,10,1,306
V,10,2,428,1
V,10,3,87,2
V,10,4,130,3
V,10,5,27,4
V,10,6,40,5
V,10,7,473,6
V,10,8,272,7
T,11,10000,10000
V,11,1,2542
V,11,2,358,1
V,11,3,348,2
V,11,4,1913,3
V,11,5,2103,4
T,12,10000,10000
V,12,1,756
V,12,2,51,1
V,12,3,942,2
V,12,4,588,3
V,12,5,829,4
V,12,6,143,5
V,12,7,329,6
T,13,10000,10000
V,13,1,57
V,13,2,275,1
V,13,3,99,2
V,13,4,357,3
V,13,5,223,4
V,13,6,428,5
V,13,7,45,6
V,13,8,438,7
V,13,9,918,8
T,14,10000,10000
V,14,1,435
V,14,2,124,1
V,14,3,995,2
V,14,4,1361,3
V,14,5,35,4
T,15,10000,10000
V,15,1,34
V,15,2,98,1
V,15,3,10,2
V,15,4,195,3
V,15,5,672,4
V,15,6,150,5
V,15,7,101,6
T,16,10000,10000
V,16,1,763
V,16,2,555,1
V,16,3,873,2
V,16,4,73,3
V,16,5,11,4
V,16,6,1077,5
V,16,7,3504,6
V,16,8,980,7
V,16,9,946,8
T,17,10000,10000
V,17,1,26
V,17,2,12,1
V,17,3,12,2
V,17,4,25,3
V,17,5,3,4
V,17,6,6,5
V,17,7,35,6
T,18,20000,20000
V,18,1,1676
V,18,2,4731,1
V,18,3,2243,2
V,18,4,1384,3
V,18,5,2418,4
V,18,6,999,5
V,18,7,288,6
T,19,20000,20000
V,19,1,277
V,19,2,27,1
V,19,3,488,2
V,19,4,227,3
V,19,5,260,4
V,19,6,952,5
V,19,7,638,6
T,20,20000,20000
V,20,1,245
V,20,2,426,1
V,20,3,96,2
V,20,4,84,3
V,20,5,179,4
V,20,6,610,5
V,20,7,270,6
V,20,8,514,7
V,20,9,66,8
T,21,20000,20000
V,21,1,13
V,21,2,5436,1
V,21,3,1044,2
V,21,4,443,3
V,21,5,1096,4
V,21,6,1773,5
V,21,7,6624,6
V,21,8,1071,7
T,22,20000,20000
V,22,1,2595
V,22,2,650,1
V,22,3,1810,2
V,22,4,2200,3
V,22,5,1798,4
V,22,6,2263,5
V,22,7,4461,6
V,22,8,2721,7
T,23,20000,20000
V,23,1,12
V,23,2,12,1
V,23,3,22,2
V,23,4,77,3
V,23,5,97,4
T,24,20000,20000
V,24,1,2513
V,24,2,2607,1
V,24,3,632,2
V,24,4,64,3
