T,1,5000,5000
V,1,1,53
V,1,2,129,1
V,1,3,84,2
V,1,4,80,3
V,1,5,122,4
V,1,6,277,5
V,1,7,11,6
V,1,8,21,7
T,2,10000,10000
V,2,1,40
V,2,2,13,1
V,2,3,23,2
V,2,4,4,3
V,2,5,57,4
V,2,6,74,5
V,2,7,83,6
V,2,8,86,7
T,3,10000,10000
V,3,1,655
V,3,2,229,1
V,3,3,1351,2
V,3,4,88,3
V,3,5,408,4
V,3,6,338,5
V,3,7,285,6
V,3,8,1061,7
T,4,10000,10000
V,4,1,392
V,4,2,79,1
V,4,3,141,2
V,4,4,66,3
V,4,5,80,4
V,4,6,4,5
T,5,10000,10000
V,5,1,1654
V,5,2,33,1
V,5,3,42,2
V,5,4,38,3
V,5,5,160,4
V,5,6,28,5
V,5,7,634,6
T,6,20000,20000
V,6,1,2459
V,6,2,2572,1
V,6,3,878,2
V,6,4,1481,3
V,6,5,1024,4
V,6,6,6061,5
V,6,7,196,6
T,7,20000,20000
V,7,1,254
V,7,2,2383,1
V,7,3,382,2
V,7,4,5157,3
V,7,5,1603,4
V,7,6,1030,5
V,7,7,1148,6
V,7,8,126,7
V,7,9,1769,8
V,7,10,1688,9
T,8,20000,20000
V,8,1,1955
V,8,2,1189,1
V,8,3,2524,2
V,8,4,115,3
V,8,5,382,4
T,9,20000,20000
V,9,1,301
V,9,2,120,1
V,9,3,401,2
V,9,4,43,3
V,9,5,211,4
V,9,6,635,5
T,10,50000,50000
V,10,1,1101
V,10,2,1969,1
V,10,3,235,2
V,10,4,914,3
V,10,5,4090,4
V,10,6,567,5
V,10,7,2301,6
T,11,100000,100000
V,11,1,8737
V,11,2,5934,1
V,11,3,3456,2
V,11,4,3030,3
V,11,5,3653,4
V,11,6,23373,5
T,12,100000,100000
V,12,1,147
V,12,2,125,1
V,12,3,150,2
V,12,4,22,3
V,12,5,829,4
V,12,6,186,5
V,12,7,228,6
V,12,8,419,7
V,12,9,167,8
V,12,10,78,9
