T,1,1000,1000
V,1,1,2
V,1,2,19,1
V,1,3,2,2
V,1,4,23,3
V,1,5,27,4
V,1,6,28,5
V,1,7,9,6
V,1,8,27,7
V,1,9,7,8
V,1,10,26,9
T,2,2000,2000
V,2,1,40
V,2,2,61,1
V,2,3,32,2
V,2,4,12,3
V,2,5,32,4
V,2,6,24,5
V,2,7,29,6
V,2,8,16,7
V,2,9,13,8
V,2,10,7,9
T,3,2000,2000
V,3,1,78
V,3,2,11,1
V,3,3,88,2
V,3,4,229,3
V,3,5,54,4
V,3,6,22,5
V,3,7,103,6
T,4,5000,5000
V,4,1,111
V,4,2,538,1
V,4,3,720,2
V,4,4,98,3
V,4,5,409,4
V,4,6,640,5
V,4,7,552,6
V,4,8,627,7
T,5,10000,10000
V,5,1,442
V,5,2,455,1
V,5,3,44,2
V,5,4,195,3
V,5,5,56,4
V,5,6,162,5
V,5,7,68,6
V,5,8,1085,7
T,6,10000,10000
V,6,1,68
V,6,2,57,1
V,6,3,50,2
V,6,4,998,3
V,6,5,74,4
V,6,6,117,5
V,6,7,441,6
T,7,10000,10000
V,7,1,149
V,7,2,137,1
V,7,3,1332,2
V,7,4,123,3
V,7,5,538,4
T,8,20000,20000
V,8,1,43
V,8,2,639,1
V,8,3,153,2
V,8,4,310,3
V,8,5,600,4
V,8,6,354,5
V,8,7,1187,6
T,9,20000,20000
V,9,1,2955
V,9,2,3527,1
V,9,3,740,2
V,9,4,616,3
V,9,5,4954,4
V,9,6,278,5
V,9,7,491,6
T,10,100000,100000
V,10,1,5903
V,10,2,1886,1
V,10,3,7774,2
V,10,4,1488,3
V,10,5,1536,4
V,10,6,9518,5
V,10,7,3600,6
V,10,8,207,7
V,10,9,5392,8
V,10,10,5144,9
T,11,100000,100000
V,11,1,93
V,11,2,3002,1
V,11,3,1249,2
V,11,4,525,3
V,11,5,14545,4
V,11,6,1476,5
V,11,7,5110,6
V,11,8,9137,7
T,12,100000,100000
V,12,1,7
V,12,2,24,1
V,12,3,9,2
V,12,4,32,3
V,12,5,37,4
V,12,6,26,5
V,12,7,3,6
