T,1,2000,2000
V,1,1,94
V,1,2,3,1
V,1,3,29,2
V,1,4,25,3
V,1,5,27,4
V,1,6,35,5
V,1,7,8,6
V,1,8,20,7
T,2,2000,2000
V,2,1,49
V,2,2,442,1
V,2,3,99,2
V,2,4,516,3
V,2,5,230,4
V,2,6,398,5
V,2,7,31,6
V,2,8,90,7
V,2,9,13,8
V,2,10,74,9
T,3,10000,10000
V,3,1,52
V,3,2,255,1
V,3,3,349,2
V,3,4,14,3
V,3,5,183,4
V,3,6,189,5
V,3,7,106,6
T,4,10000,10000
V,4,1,31
V,4,2,21,1
V,4,3,153,2
V,4,4,76,3
V,4,5,29,4
V,4,6,35,5
V,4,7,85,6
V,4,8,22,7
T,5,10000,10000
V,5,1,934
V,5,2,56,1
V,5,3,817,2
V,5,4,225,3
V,5,5,4,4
V,5,6,893,5
V,5,7,307,6
V,5,8,107,7
T,6,20000,20000
V,6,1,902
V,6,2,2309,1
V,6,3,662,2
V,6,4,2345,3
V,6,5,1060,4
V,6,6,33,5
V,6,7,184,6
V,6,8,2482,7
T,7,20000,20000
V,7,1,2448
V,7,2,540,1
V,7,3,46,2
V,7,4,48,3
V,7,5,1300,4
V,7,6,3753,5
V,7,7,1538,6
V,7,8,2013,7
T,8,20000,20000
V,8,1,51
V,8,2,184,1
V,8,3,269,2
V,8,4,6,3
V,8,5,512,4
V,8,6,34,5
V,8,7,262,6
V,8,8,23,7
V,8,9,10,8
T,9,50000,50000
V,9,1,4348
V,9,2,1372,1
V,9,3,564,2
V,9,4,1450,3
V,9,5,8969,4
V,9,6,383,5
V,9,7,1242,6
V,9,8,2975,7
T,10,100000,100000
V,10,1,542
V,10,2,987,1
V,10,3,306,2
V,10,4,76,3
V,10,5,210,4
V,10,6,176,5
T,11,100000,100000
V,11,1,254
V,11,2,226,1
V,11,3,171,2
V,11,4,843,3
V,11,5,46,4
V,11,6,42,5
V,11,7,166,6
T,12,200000,200000
V,12,1,1270
V,12,2,20071,1
V,12,3,4338,2
V,12,4,5577,3
V,12,5,2692,4
V,12,6,887,5
V,12,7,32647,6
V,12,8,2866,7
V,12,9,946,8
V,12,10,9326,9
