T,1,1000,1000
V,1,1,43
V,1,2,8,1
V,1,3,34,2
V,1,4,36,3
V,1,5,1,4
V,1,6,55,5
V,1,7,81,6
V,1,8,13,7
T,2,5000,5000
V,2,1,385
V,2,2,213,1
V,2,3,484,2
V,2,4,80,3
V,2,5,198,4
V,2,6,160,5
V,2,7,590,6
V,2,8,553,7
V,2,9,104,8
V,2,10,214,9
T,3,10000,10000
V,3,1,74
V,3,2,791,1
V,3,3,232,2
V,3,4,196,3
V,3,5,350,4
V,3,6,64,5
V,3,7,28,6
V,3,8,340,7
T,4,10000,10000
V,4,1,7
V,4,2,13,1
V,4,3,98,2
V,4,4,37,3
V,4,5,28,4
V,4,6,5,5
V,4,7,67,6
V,4,8,47,7
V,4,9,1,8
T,5,10000,10000
V,5,1,467
V,5,2,67,1
V,5,3,199,2
V,5,4,813,3
V,5,5,2052,4
V,5,6,717,5
V,5,7,23,6
V,5,8,849,7
T,6,10000,10000
V,6,1,32
V,6,2,181,1
V,6,3,24,2
V,6,4,110,3
V,6,5,163,4
V,6,6,9,5
T,7,20000,20000
V,7,1,515
V,7,2,15,1
V,7,3,150,2
V,7,4,61,3
V,7,5,324,4
V,7,6,359,5
V,7,7,837,6
T,8,20000,20000
V,8,1,508
V,8,2,4,1
V,8,3,701,2
V,8,4,2828,3
V,8,5,284,4
V,8,6,168,5
V,8,7,998,6
V,8,8,2692,7
V,8,9,1154,8
V,8,10,438,9
T,9,20000,20000
V,9,1,961
V,9,2,942,1
V,9,3,482,2
V,9,4,1717,3
V,9,5,2676,4
V,9,6,946,5
V,9,7,1346,6
V,9,8,3177,7
T,10,50000,50000
V,10,1,1532
V,10,2,53,1
V,10,3,1853,2
V,10,4,1741,3
V,10,5,1910,4
V,10,6,875,5
V,10,7,32,6
V,10,8,636,7
V,10,9,602,8
T,11,50000,50000
V,11,1,507
V,11,2,3302,1
V,11,3,5519,2
V,11,4,4372,3
V,11,5,1566,4
T,12,100000,100000
V,12,1,1700
V,12,2,2585,1
V,12,3,4412,2
V,12,4,4827,3
V,12,5,1446,4
V,12,6,5657,5
V,12,7,43,6
V,12,8,2199,7
