T,1,1000,1000
V,1,1,81
V,1,2,2,1
V,1,3,44,2
V,1,4,180,3
V,1,5,162,4
T,2,2000,2000
V,2,1,155
V,2,2,93,1
V,2,3,178,2
V,2,4,70,3
V,2,5,165,4
V,2,6,104,5
V,2,7,82,6
V,2,8,285,7
T,3,10000,10000
V,3,1,55
V,3,2,326,1
V,3,3,149,2
V,3,4,673,3
V,3,5,441,4
V,3,6,25,5
V,3,7,69,6
V,3,8,196,7
V,3,9,33,8
T,4,10000,10000
V,4,1,28
V,4,2,51,1
V,4,3,222,2
V,4,4,221,3
V,4,5,764,4
V,4,6,166,5
T,5,10000,10000
V,5,1,22
V,5,2,2,1
V,5,3,8,2
V,5,4,1,3
V,5,5,2,4
V,5,6,2,5
V,5,7,2,6
V,5,8,5,7
T,6,10000,10000
V,6,1,320
V,6,2,1044,1
V,6,3,179,2
V,6,4,1020,3
V,6,5,236,4
V,6,6,1899,5
T,7,20000,20000
V,7,1,287
V,7,2,12,1
V,7,3,38,2
V,7,4,16,3
V,7,5,348,4
V,7,6,261,5
V,7,7,87,6
V,7,8,724,7
T,8,50000,50000
V,8,1,1593
V,8,2,6693,1
V,8,3,1814,2
V,8,4,6594,3
V,8,5,648,4
T,9,100000,100000
V,9,1,1680
V,9,2,5343,1
V,9,3,217,2
V,9,4,233,3
V,9,5,791,4
V,9,6,12,5
V,9,7,4065,6
V,9,8,114,7
V,9,9,325,8
V,9,10,508,9
T,10,100000,100000
V,10,1,10786
V,10,2,387,1
V,10,3,1967,2
V,10,4,20032,3
V,10,5,39105,4
V,10,6,301,5
V,10,7,6156,6
V,10,8,15754,7
V,10,9,316,8
V,10,10,532,9
T,11,100000,100000
V,11,1,29
V,11,2,119,1
V,11,3,64,2
V,11,4,366,3
V,11,5,29,4
V,11,6,130,5
V,11,7,87,6
V,11,8,198,7
V,11,9,59,8
T,12,200000,200000
V,12,1,1635
V,12,2,2015,1
V,12,3,12552,2
V,12,4,13710,3
V,12,5,1895,4
V,12,6,4911,5
V,12,7,7944,6
