T,1,1000,1000
V,1,1,36
V,1,2,303,1
V,1,3,188,2
V,1,4,9,3
V,1,5,20,4
T,2,10000,10000
V,2,1,64
V,2,2,52,1
V,2,3,159,2
V,2,4,88,3
V,2,5,273,4
V,2,6,310,5
V,2,7,358,6
T,3,10000,10000
V,3,1,282
V,3,2,131,1
V,3,3,178,2
V,3,4,507,3
V,3,5,103,4
V,3,6,8,5
V,3,7,15,6
T,4,10000,10000
V,4,1,5132
V,4,2,1129,1
V,4,3,1479,2
V,4,4,310,3
V,4,5,515,4
T,5,10000,10000
V,5,1,1
V,5,2,2,1
V,5,3,20,2
V,5,4,6,3
V,5,5,6,4
V,5,6,11,5
V,5,7,3,6
V,5,8,8,7
T,6,10000,10000
V,6,1,169
V,6,2,702,1
V,6,3,2561,2
V,6,4,417,3
V,6,5,249,4
T,7,20000,20000
V,7,1,277
V,7,2,1010,1
V,7,3,2774,2
V,7,4,277,3
V,7,5,1085,4
V,7,6,168,5
T,8,20000,20000
V,8,1,386
V,8,2,422,1
V,8,3,380,2
V,8,4,141,3
V,8,5,279,4
V,8,6,306,5
V,8,7,506,6
T,9,20000,20000
V,9,1,74
V,9,2,981,1
V,9,3,1308,2
V,9,4,404,3
V,9,5,252,4
V,9,6,7,5
T,10,20000,20000
V,10,1,3233
V,10,2,1041,1
V,10,3,234,2
V,10,4,89,3
V,10,5,1425,4
V,10,6,506,5
V,10,7,3298,6
T,11,100000,100000
V,11,1,164
V,11,2,1067,1
V,11,3,528,2
V,11,4,1036,3
V,11,5,1944,4
V,11,6,88,5
V,11,7,938,6
T,12,100000,100000
V,12,1,4657
V,12,2,11641,1
V,12,3,2819,2
V,12,4,460,3
V,12,5,8948,4
V,12,6,3282,5
V,12,7,514,6
V,12,8,8241,7
V,12,9,1848,8
