T,1,2000,2000
V,1,1,79
V,1,2,31,1
V,1,3,107,2
V,1,4,112,3
V,1,5,6,4
V,1,6,32,5
V,1,7,73,6
T,2,10000,10000
V,2,1,32
V,2,2,12,1
V,2,3,1,2
V,2,4,5,3
V,2,5,16,4
V,2,6,9,5
V,2,7,2,6
V,2,8,37,7
T,3,10000,10000
V,3,1,87
V,3,2,17,1
V,3,3,57,2
V,3,4,58,3
V,3,5,28,4
V,3,6,24,5
V,3,7,10,6
V,3,8,21,7
T,4,10000,10000
V,4,1,33
V,4,2,165,1
V,4,3,443,2
V,4,4,122,3
V,4,5,69,4
V,4,6,57,5
V,4,7,114,6
V,4,8,139,7
T,5,10000,10000
V,5,1,204
V,5,2,97,1
V,5,3,249,2
V,5,4,84,3
V,5,5,738,4
V,5,6,66,5
V,5,7,129,6
V,5,8,361,7
T,6,10000,10000
V,6,1,24
V,6,2,112,1
V,6,3,205,2
V,6,4,1,3
V,6,5,142,4
V,6,6,18,5
V,6,7,17,6
V,6,8,33,7
V,6,9,50,8
V,6,10,44,9
T,7,10000,10000
V,7,1,92
V,7,2,21,1
V,7,3,27,2
V,7,4,168,3
V,7,5,41,4
V,7,6,80,5
V,7,7,511,6
V,7,8,53,7
V,7,9,36,8
T,8,20000,20000
V,8,1,3
V,8,2,6,1
V,8,3,19,2
V,8,4,13,3
V,8,5,53,4
V,8,6,27,5
T,9,20000,20000
V,9,1,42
V,9,2,45,1
V,9,3,32,2
V,9,4,53,3
V,9,5,82,4
V,9,6,26,5
V,9,7,237,6
V,9,8,11,7
T,10,20000,20000
V,10,1,282
V,10,2,985,1
V,10,3,80,2
V,10,4,354,3
V,10,5,728,4
V,10,6,125,5
V,10,7,781,6
V,10,8,197,7
V,10,9,37,8
V,10,10,59,9
T,11,20000,20000
V,11,1,204
V,11,2,121,1
V,11,3,547,2
V,11,4,9,3
V,11,5,758,4
V,11,6,44,5
V,11,7,643,6
T,12,20000,20000
V,12,1,156
V,12,2,16,1
V,12,3,237,2
V,12,4,205,3
V,12,5,63,4
V,12,6,403,5
T,13,100000,100000
V,13,1,113
V,13,2,4606,1
V,13,3,5661,2
V,13,4,286,3
V,13,5,4010,4
V,13,6,1161,5
V,13,7,2565,6
V,13,8,1300,7
T,14,100000,100000
V,14,1,2580
V,14,2,2891,1
V,14,3,1273,2
V,14,4,3628,3
V,14,5,1722,4
V,14,6,12829,5
T,15,100000,100000
V,15,1,992
V,15,2,1892,1
V,15,3,273,2
V,15,4,2049,3
V,15,5,2808,4
V,15,6,1238,5
V,15,7,1461,6
T,16,100000,100000
V,16,1,336
V,16,2,2530,1
V,16,3,120,2
V,16,4,11726,3
V,16,5,8853,4
V,16,6,428,5
V,16,7,9229,6
