T,1,10000,10000
V,1,1,140
V,1,2,276,1
V,1,3,1392,2
V,1,4,13,3
V,1,5,402,4
V,1,6,293,5
V,1,7,249,6
V,1,8,25,7
V,1,9,314,8
T,2,10000,10000
V,2,1,55
V,2,2,36,1
V,2,3,4,2
V,2,4,7,3
V,2,5,214,4
V,2,6,404,5
T,3,20000,20000
V,3,1,141
V,3,2,200,1
V,3,3,1385,2
V,3,4,112,3
V,3,5,704,4
V,3,6,502,5
V,3,7,2351,6
T,4,20000,20000
V,4,1,1844
V,4,2,3602,1
V,4,3,1497,2
V,4,4,4180,3
V,4,5,1373,4
V,4,6,693,5
T,5,100000,100000
V,5,1,50
V,5,2,10837,1
V,5,3,647,2
V,5,4,12154,3
V,5,5,3204,4
V,5,6,4927,5
V,5,7,322,6
V,5,8,1532,7
V,5,9,8826,8
T,6,1000000,1000000
V,6,1,133931
V,6,2,105755,1
V,6,3,16501,2
V,6,4,126005,3
V,6,5,48660,4
V,6,6,175244,5
V,6,7,58490,6
