T,1,10000,10000
V,1,1,4
V,1,2,23,1
V,1,3,31,2
V,1,4,3,3
V,1,5,24,4
V,1,6,132,5
V,1,7,1,6
V,1,8,26,7
V,1,9,1,8
V,1,10,39,9
T,2,20000,20000
V,2,1,51
V,2,2,73,1
V,2,3,1038,2
V,2,4,620,3
V,2,5,329,4
V,2,6,2082,5
V,2,7,557,6
V,2,8,1826,7
V,2,9,963,8
V,2,10,2512,9
T,3,100000,100000
V,3,1,26591
V,3,2,10760,1
V,3,3,3086,2
V,3,4,343,3
V,3,5,2296,4
V,3,6,20727,5
T,4,100000,100000
V,4,1,1612
V,4,2,1526,1
V,4,3,14562,2
V,4,4,1045,3
V,4,5,545,4
V,4,6,1361,5
V,4,7,223,6
V,4,8,2317,7
