T,1,5000,5000
V,1,1,558
V,1,2,256,1
V,1,3,82,2
V,1,4,482,3
V,1,5,89,4
V,1,6,236,5
V,1,7,485,6
V,1,8,415,7
V,1,9,14,8
T,2,10000,10000
V,2,1,291
V,2,2,634,1
V,2,3,781,2
V,2,4,166,3
V,2,5,290,4
V,2,6,207,5
V,2,7,641,6
V,2,8,129,7
T,3,20000,20000
V,3,1,2170
V,3,2,2466,1
V,3,3,575,2
V,3,4,1320,3
V,3,5,51,4
V,3,6,37,5
V,3,7,213,6
V,3,8,1605,7
V,3,9,420,8
T,4,100000,100000
V,4,1,1423
V,4,2,3061,1
V,4,3,205,2
V,4,4,1861,3
V,4,5,848,4
V,4,6,1243,5
V,4,7,736,6
V,4,8,2731,7
