T,1,1000,1000
V,1,1,22
V,1,2,12,1
V,1,3,11,2
V,1,4,68,3
V,1,5,57,4
V,1,6,58,5
V,1,7,125,6
V,1,8,45,7
V,1,9,8,8
V,1,10,144,9
T,2,2000,2000
V,2,1,849
V,2,2,547,1
V,2,3,60,2
V,2,4,329,3
V,2,5,68,4
T,3,2000,2000
V,3,1,75
V,3,2,11,1
V,3,3,15,2
V,3,4,6,3
V,3,5,17,4
V,3,6,58,5
T,4,5000,5000
V,4,1,191
V,4,2,764,1
V,4,3,544,2
V,4,4,274,3
V,4,5,124,4
T,5,10000,10000
V,5,1,1718
V,5,2,63,1
V,5,3,1181,2
V,5,4,236,3
V,5,5,411,4
V,5,6,218,5
V,5,7,243,6
T,6,10000,10000
V,6,1,64
V,6,2,63,1
V,6,3,46,2
V,6,4,42,3
V,6,5,89,4
V,6,6,157,5
V,6,7,94,6
V,6,8,13,7
V,6,9,106,8
T,7,10000,10000
V,7,1,189
V,7,2,276,1
V,7,3,293,2
V,7,4,744,3
V,7,5,262,4
V,7,6,228,5
T,8,10000,10000
V,8,1,521
V,8,2,394,1
V,8,3,265,2
V,8,4,72,3
V,8,5,109,4
V,8,6,21,5
V,8,7,356,6
T,9,10000,10000
V,9,1,216
V,9,2,220,1
V,9,3,10,2
V,9,4,195,3
V,9,5,200,4
V,9,6,278,5
V,9,7,151,6
V,9,8,112,7
V,9,9,513,8
T,10,10000,10000
V,10,1,31
V,10,2,5,1
V,10,3,150,2
V,10,4,51,3
V,10,5,11,4
V,10,6,212,5
V,10,7,7,6
T,11,10000,10000
V,11,1,4
V,11,2,86,1
V,11,3,22,2
V,11,4,8,3
V,11,5,33,4
V,11,6,475,5
V,11,7,8,6
V,11,8,93,7
T,12,10000,10000
V,12,1,540
V,12,2,47,1
V,12,3,292,2
V,12,4,485,3
V,12,5,71,4
V,12,6,47,5
V,12,7,377,6
V,12,8,271,7
T,13,10000,10000
V,13,1,461
V,13,2,107,1
V,13,3,293,2
V,13,4,60,3
V,13,5,14,4
V,13,6,272,5
T,14,10000,10000
V,14,1,28
V,14,2,200,1
V,14,3,139,2
V,14,4,16,3
V,14,5,383,4
V,14,6,141,5
V,14,7,121,6
T,15,10000,10000
V,15,1,84
V,15,2,1,1
V,15,3,185,2
V,15,4,33,3
V,15,5,29,4
V,15,6,48,5
V,15,7,1,6
V,15,8,98,7
V,15,9,98,8
T,16,10000,10000
V,16,1,15
V,16,2,6,1
V,16,3,26,2
V,16,4,29,3
V,16,5,3,4
V,16,6,1,5
V,16,7,1,6
V,16,8,20,7
V,16,9,40,8
T,17,20000,20000
V,17,1,1413
V,17,2,638,1
V,17,3,130,2
V,17,4,146,3
V,17,5,4369,4
V,17,6,3859,5
V,17,7,276,6
V,17,8,1738,7
T,18,20000,20000
V,18,1,3889
V,18,2,765,1
V,18,3,190,2
V,18,4,619,3
V,18,5,1867,4
V,18,6,392,5
T,19,20000,20000
V,19,1,379
V,19,2,690,1
V,19,3,681,2
V,19,4,3975,3
V,19,5,1159,4
V,19,6,4176,5
V,19,7,1283,6
T,20,20000,20000
V,20,1,91
V,20,2,119,1
V,20,3,15,2
V,20,4,41,3
V,20,5,31,4
V,20,6,26,5
V,20,7,37,6
V,20,8,41,7
V,20,9,48,8
V,20,10,46,9
T,21,20000,20000
V,21,1,241
V,21,2,161,1
V,21,3,57,2
V,21,4,326,3
V,21,5,207,4
V,21,6,32,5
V,21,7,32,6
V,21,8,49,7
T,22,20000,20000
V,22,1,253
V,22,2,167,1
V,22,3,239,2
V,22,4,136,3
V,22,5,47,4
V,22,6,188,5
V,22,7,317,6
T,23,20000,20000
V,23,1,300
V,23,2,39,1
V,23,3,31,2
V,23,4,436,3
V,23,5,380,4
V,23,6,246,5
V,23,7,214,6
V,23,8,92,7
V,23,9,165,8
V,23,10,380,9
T,24,20000,20000
V,24,1,1907
V,24,2,2710,1
V,24,3,1272,2
V,24,4,410,3
V,24,5,1164,4
V,24,6,914,5
V,24,7,1124,6
V,24,8,1477,7
T,25,50000,50000
V,25,1,277
V,25,2,250,1
V,25,3,58,2
V,25,4,158,3
V,25,5,103,4
V,25,6,109,5
V,25,7,143,6
V,25,8,73,7
V,25,9,192,8
T,26,50000,50000
V,26,1,1007
V,26,2,2036,1
V,26,3,1936,2
V,26,4,923,3
V,26,5,1332,4
V,26,6,19,5
V,26,7,786,6
V,26,8,467,7
V,26,9,855,8
T,27,50000,50000
V,27,1,6346
V,27,2,1001,1
V,27,3,1012,2
V,27,4,3448,3
V,27,5,622,4
V,27,6,6863,5
T,28,100000,100000
V,28,1,1251
V,28,2,188,1
V,28,3,871,2
V,28,4,1721,3
V,28,5,1783,4
V,28,6,2235,5
V,28,7,268,6
T,29,100000,100000
V,29,1,753
V,29,2,9157,1
V,29,3,10,2
V,29,4,15973,3
V,29,5,11762,4
V,29,6,6457,5
T,30,100000,100000
V,30,1,4361
V,30,2,2517,1
V,30,3,7322,2
V,30,4,101,3
V,30,5,2957,4
V,30,6,3302,5
V,30,7,4694,6
V,30,8,1218,7
T,31,200000,200000
V,31,1,4938
V,31,2,4671,1
V,31,3,4713,2
V,31,4,385,3
V,31,5,1777,4
V,31,6,5623,5
V,31,7,8020,6
T,32,200000,200000
V,32,1,1239
V,32,2,4256,1
V,32,3,10968,2
V,32,4,33335,3
V,32,5,15442,4
V,32,6,10581,5
V,32,7,9209,6
