T,1,1000,1000
V,1,1,22
V,1,2,4,1
V,1,3,5,2
V,1,4,42,3
V,1,5,48,4
V,1,6,5,5
V,1,7,7,6
T,2,1000,1000
V,2,1,7
V,2,2,2,1
V,2,3,17,2
V,2,4,7,3
V,2,5,1,4
V,2,6,1,5
V,2,7,4,6
V,2,8,6,7
V,2,9,1,8
T,3,1000,1000
V,3,1,10
V,3,2,12,1
V,3,3,2,2
V,3,4,2,3
V,3,5,26,4
V,3,6,6,5
V,3,7,23,6
V,3,8,7,7
V,3,9,6,8
V,3,10,16,9
T,4,1000,1000
V,4,1,157
V,4,2,77,1
V,4,3,6,2
V,4,4,16,3
V,4,5,16,4
V,4,6,45,5
T,5,1000,1000
V,5,1,1
V,5,2,16,1
V,5,3,51,2
V,5,4,17,3
V,5,5,3,4
V,5,6,25,5
T,6,1000,1000
V,6,1,35
V,6,2,13,1
V,6,3,12,2
V,6,4,44,3
V,6,5,104,4
T,7,5000,5000
V,7,1,295
V,7,2,65,1
V,7,3,67,2
V,7,4,20,3
V,7,5,93,4
V,7,6,89,5
V,7,7,2,6
V,7,8,16,7
T,8,10000,10000
V,8,1,107
V,8,2,141,1
V,8,3,465,2
V,8,4,327,3
V,8,5,395,4
V,8,6,208,5
V,8,7,1434,6
V,8,8,802,7
T,9,10000,10000
V,9,1,164
V,9,2,1227,1
V,9,3,130,2
V,9,4,280,3
V,9,5,223,4
V,9,6,669,5
V,9,7,622,6
V,9,8,109,7
V,9,9,290,8
V,9,10,488,9
T,10,10000,10000
V,10,1,1199
V,10,2,85,1
V,10,3,14,2
V,10,4,744,3
V,10,5,229,4
T,11,10000,10000
V,11,1,47
V,11,2,76,1
V,11,3,331,2
V,11,4,86,3
V,11,5,38,4
V,11,6,22,5
V,11,7,9,6
V,11,8,6,7
T,12,10000,10000
V,12,1,129
V,12,2,30,1
V,12,3,430,2
V,12,4,585,3
V,12,5,719,4
V,12,6,1500,5
V,12,7,600,6
V,12,8,3091,7
T,13,10000,10000
V,13,1,26
V,13,2,167,1
V,13,3,219,2
V,13,4,68,3
V,13,5,6,4
V,13,6,139,5
V,13,7,35,6
V,13,8,50,7
T,14,10000,10000
V,14,1,1472
V,14,2,864,1
V,14,3,655,2
V,14,4,20,3
V,14,5,420,4
V,14,6,373,5
V,14,7,341,6
T,15,10000,10000
V,15,1,107
V,15,2,125,1
V,15,3,573,2
V,15,4,586,3
V,15,5,116,4
V,15,6,49,5
V,15,7,192,6
V,15,8,122,7
V,15,9,397,8
V,15,10,143,9
T,16,10000,10000
V,16,1,586
V,16,2,233,1
V,16,3,96,2
V,16,4,304,3
V,16,5,60,4
V,16,6,492,5
V,16,7,136,6
V,16,8,111,7
V,16,9,202,8
T,17,20000,20000
V,17,1,375
V,17,2,576,1
V,17,3,357,2
V,17,4,232,3
V,17,5,249,4
V,17,6,293,5
V,17,7,360,6
V,17,8,19,7
T,18,20000,20000
V,18,1,519
V,18,2,618,1
V,18,3,1961,2
V,18,4,964,3
V,18,5,542,4
V,18,6,1005,5
T,19,20000,20000
V,19,1,7
V,19,2,425,1
V,19,3,135,2
V,19,4,122,3
V,19,5,251,4
V,19,6,227,5
V,19,7,188,6
T,20,20000,20000
V,20,1,352
V,20,2,123,1
V,20,3,446,2
V,20,4,73,3
V,20,5,60,4
V,20,6,24,5
T,21,20000,20000
V,21,1,505
V,21,2,540,1
V,21,3,2109,2
V,21,4,6732,3
V,21,5,3529,4
V,21,6,467,5
V,21,7,1859,6
V,21,8,166,7
V,21,9,1414,8
T,22,20000,20000
V,22,1,957
V,22,2,2264,1
V,22,3,480,2
V,22,4,480,3
V,22,5,478,4
V,22,6,1712,5
V,22,7,1280,6
V,22,8,1900,7
V,22,9,54,8
V,22,10,523,9
T,23,20000,20000
V,23,1,1099
V,23,2,196,1
V,23,3,443,2
V,23,4,600,3
V,23,5,233,4
V,23,6,1074,5
T,24,20000,20000
V,24,1,129
V,24,2,13,1
V,24,3,139,2
V,24,4,103,3
V,24,5,289,4
V,24,6,264,5
V,24,7,13,6
V,24,8,99,7
V,24,9,355,8
T,25,100000,100000
V,25,1,82
V,25,2,138,1
V,25,3,370,2
V,25,4,218,3
V,25,5,289,4
V,25,6,27,5
V,25,7,1012,6
V,25,8,378,7
V,25,9,937,8
V,25,10,183,9
T,26,100000,100000
V,26,1,5361
V,26,2,4524,1
V,26,3,12994,2
V,26,4,21,3
V,26,5,1972,4
T,27,100000,100000
V,27,1,178
V,27,2,2,1
V,27,3,159,2
V,27,4,1067,3
V,27,5,188,4
T,28,100000,100000
V,28,1,5828
V,28,2,6252,1
V,28,3,4374,2
V,28,4,18496,3
V,28,5,389,4
V,28,6,84,5
T,29,100000,100000
V,29,1,5843
V,29,2,23,1
V,29,3,294,2
V,29,4,3197,3
V,29,5,13237,4
V,29,6,1109,5
T,30,100000,100000
V,30,1,48
V,30,2,238,1
V,30,3,164,2
V,30,4,159,3
V,30,5,946,4
V,30,6,118,5
V,30,7,1185,6
V,30,8,269,7
V,30,9,70,8
V,30,10,264,9
T,31,100000,100000
V,31,1,3291
V,31,2,836,1
V,31,3,808,2
V,31,4,1509,3
V,31,5,1457,4
V,31,6,565,5
V,31,7,4552,6
V,31,8,10,7
V,31,9,1407,8
V,31,10,1880,9
T,32,100000,100000
V,32,1,14167
V,32,2,10949,1
V,32,3,14334,2
V,32,4,122,3
V,32,5,14460,4
V,32,6,44103,5
