T,1,2000,2000
V,1,1,1
V,1,2,2,1
V,1,3,7,2
V,1,4,13,3
V,1,5,3,4
V,1,6,1,5
T,2,2000,2000
V,2,1,78
V,2,2,16,1
V,2,3,42,2
V,2,4,2,3
V,2,5,64,4
V,2,6,21,5
V,2,7,11,6
V,2,8,20,7
V,2,9,63,8
T,3,5000,5000
V,3,1,34
V,3,2,40,1
V,3,3,7,2
V,3,4,58,3
V,3,5,7,4
T,4,5000,5000
V,4,1,523
V,4,2,245,1
V,4,3,78,2
V,4,4,484,3
V,4,5,677,4
V,4,6,246,5
T,5,10000,10000
V,5,1,25
V,5,2,107,1
V,5,3,187,2
V,5,4,17,3
V,5,5,17,4
V,5,6,113,5
V,5,7,236,6
V,5,8,16,7
V,5,9,27,8
V,5,10,27,9
T,6,10000,10000
V,6,1,403
V,6,2,2777,1
V,6,3,843,2
V,6,4,1,3
V,6,5,695,4
T,7,10000,10000
V,7,1,13
V,7,2,85,1
V,7,3,22,2
V,7,4,21,3
V,7,5,36,4
V,7,6,10,5
V,7,7,121,6
V,7,8,27,7
V,7,9,26,8
V,7,10,16,9
T,8,10000,10000
V,8,1,73
V,8,2,73,1
V,8,3,59,2
V,8,4,462,3
V,8,5,12,4
V,8,6,439,5
V,8,7,255,6
V,8,8,453,7
V,8,9,13,8
T,9,10000,10000
V,9,1,238
V,9,2,338,1
V,9,3,6,2
V,9,4,194,3
V,9,5,453,4
V,9,6,81,5
V,9,7,179,6
V,9,8,191,7
V,9,9,50,8
T,10,20000,20000
V,10,1,297
V,10,2,528,1
V,10,3,2438,2
V,10,4,1482,3
V,10,5,411,4
V,10,6,2077,5
T,11,50000,50000
V,11,1,1019
V,11,2,532,1
V,11,3,1957,2
V,11,4,2259,3
V,11,5,1874,4
V,11,6,1924,5
V,11,7,2575,6
V,11,8,415,7
T,12,100000,100000
V,12,1,1025
V,12,2,43,1
V,12,3,2182,2
V,12,4,103,3
V,12,5,2137,4
T,13,100000,100000
V,13,1,4495
V,13,2,633,1
V,13,3,26315,2
V,13,4,2998,3
V,13,5,33890,4
T,14,100000,100000
V,14,1,3576
V,14,2,3281,1
V,14,3,3217,2
V,14,4,4815,3
V,14,5,9549,4
V,14,6,128,5
V,14,7,10579,6
V,14,8,693,7
V,14,9,11762,8
T,15,100000,100000
V,15,1,2771
V,15,2,1017,1
V,15,3,1424,2
V,15,4,2285,3
V,15,5,3705,4
V,15,6,250,5
T,16,100000,100000
V,16,1,24
V,16,2,509,1
V,16,3,984,2
V,16,4,977,3
V,16,5,1394,4
V,16,6,656,5
V,16,7,540,6
V,16,8,2011,7
