T,1,1000,1000
V,1,1,89
V,1,2,26,1
V,1,3,49,2
V,1,4,19,3
V,1,5,126,4
V,1,6,15,5
V,1,7,91,6
V,1,8,16,7
V,1,9,40,8
V,1,10,38,9
T,2,2000,2000
V,2,1,217
V,2,2,52,1
V,2,3,9,2
V,2,4,73,3
V,2,5,146,4
V,2,6,240,5
V,2,7,238,6
T,3,2000,2000
V,3,1,86
V,3,2,6,1
V,3,3,77,2
V,3,4,32,3
V,3,5,26,4
V,3,6,16,5
T,4,5000,5000
V,4,1,37
V,4,2,47,1
V,4,3,153,2
V,4,4,113,3
V,4,5,188,4
T,5,10000,10000
V,5,1,43
V,5,2,295,1
V,5,3,149,2
V,5,4,220,3
V,5,5,23,4
V,5,6,136,5
V,5,7,174,6
V,5,8,4,7
V,5,9,40,8
T,6,10000,10000
V,6,1,114
V,6,2,21,1
V,6,3,14,2
V,6,4,121,3
V,6,5,221,4
T,7,10000,10000
V,7,1,132
V,7,2,5,1
V,7,3,76,2
V,7,4,155,3
V,7,5,90,4
T,8,10000,10000
V,8,1,804
V,8,2,1586,1
V,8,3,495,2
V,8,4,3730,3
V,8,5,455,4
T,9,20000,20000
V,9,1,56
V,9,2,54,1
V,9,3,70,2
V,9,4,37,3
V,9,5,717,4
V,9,6,41,5
V,9,7,296,6
T,10,20000,20000
V,10,1,24
V,10,2,66,1
V,10,3,49,2
V,10,4,89,3
V,10,5,78,4
V,10,6,5,5
T,11,50000,50000
V,11,1,2393
V,11,2,970,1
V,11,3,3704,2
V,11,4,1167,3
V,11,5,64,4
V,11,6,878,5
V,11,7,1354,6
V,11,8,823,7
V,11,9,182,8
T,12,50000,50000
V,12,1,873
V,12,2,1970,1
V,12,3,40,2
V,12,4,1015,3
V,12,5,455,4
T,13,100000,100000
V,13,1,99
V,13,2,151,1
V,13,3,73,2
V,13,4,21,3
V,13,5,47,4
T,14,100000,100000
V,14,1,4096
V,14,2,3136,1
V,14,3,4478,2
V,14,4,19518,3
V,14,5,4934,4
V,14,6,215,5
V,14,7,1109,6
V,14,8,13075,7
V,14,9,156,8
T,15,100000,100000
V,15,1,218
V,15,2,224,1
V,15,3,320,2
V,15,4,107,3
V,15,5,70,4
V,15,6,4,5
V,15,7,9,6
V,15,8,96,7
V,15,9,185,8
V,15,10,430,9
T,16,100000,100000
V,16,1,26141
V,16,2,5312,1
V,16,3,5848,2
V,16,4,6175,3
V,16,5,11490,4
