T,1,1000,1000
V,1,1,11
V,1,2,7,1
V,1,3,37,2
V,1,4,3,3
V,1,5,2,4
V,1,6,17,5
T,2,1000,1000
V,2,1,55
V,2,2,182,1
V,2,3,90,2
V,2,4,123,3
V,2,5,7,4
V,2,6,25,5
V,2,7,44,6
V,2,8,18,7
V,2,9,20,8
T,3,10000,10000
V,3,1,126
V,3,2,175,1
V,3,3,705,2
V,3,4,697,3
V,3,5,70,4
V,3,6,373,5
V,3,7,114,6
V,3,8,200,7
V,3,9,262,8
V,3,10,496,9
T,4,10000,10000
V,4,1,2
V,4,2,4,1
V,4,3,2,2
V,4,4,3,3
V,4,5,2,4
V,4,6,1,5
V,4,7,3,6
V,4,8,1,7
T,5,10000,10000
V,5,1,492
V,5,2,208,1
V,5,3,121,2
V,5,4,364,3
V,5,5,25,4
V,5,6,2047,5
V,5,7,98,6
V,5,8,23,7
V,5,9,1113,8
T,6,10000,10000
V,6,1,77
V,6,2,336,1
V,6,3,23,2
V,6,4,6,3
V,6,5,63,4
V,6,6,71,5
V,6,7,499,6
V,6,8,133,7
V,6,9,29,8
T,7,20000,20000
V,7,1,882
V,7,2,460,1
V,7,3,16,2
V,7,4,436,3
V,7,5,229,4
T,8,20000,20000
V,8,1,652
V,8,2,220,1
V,8,3,244,2
V,8,4,1867,3
V,8,5,482,4
V,8,6,740,5
V,8,7,456,6
T,9,20000,20000
V,9,1,440
V,9,2,416,1
V,9,3,445,2
V,9,4,106,3
V,9,5,1007,4
V,9,6,76,5
T,10,20000,20000
V,10,1,171
V,10,2,28,1
V,10,3,577,2
V,10,4,189,3
V,10,5,13,4
T,11,20000,20000
V,11,1,1925
V,11,2,404,1
V,11,3,300,2
V,11,4,1378,3
V,11,5,2227,4
V,11,6,97,5
V,11,7,551,6
T,12,20000,20000
V,12,1,916
V,12,2,249,1
V,12,3,1055,2
V,12,4,695,3
V,12,5,125,4
T,13,20000,20000
V,13,1,1938
V,13,2,1086,1
V,13,3,1742,2
V,13,4,546,3
V,13,5,2762,4
T,14,100000,100000
V,14,1,9256
V,14,2,6278,1
V,14,3,1660,2
V,14,4,7279,3
V,14,5,335,4
V,14,6,199,5
T,15,100000,100000
V,15,1,1980
V,15,2,2857,1
V,15,3,766,2
V,15,4,958,3
V,15,5,1119,4
V,15,6,345,5
V,15,7,1330,6
V,15,8,909,7
V,15,9,610,8
V,15,10,367,9
T,16,100000,100000
V,16,1,7702
V,16,2,797,1
V,16,3,4677,2
V,16,4,475,3
V,16,5,5418,4
V,16,6,5683,5
V,16,7,829,6
V,16,8,4987,7
