T,1,1000,1000
V,1,1,2
V,1,2,17,1
V,1,3,196,2
V,1,4,63,3
V,1,5,236,4
V,1,6,72,5
V,1,7,14,6
V,1,8,22,7
V,1,9,8,8
V,1,10,40,9
T,2,2000,2000
V,2,1,24
V,2,2,6,1
V,2,3,15,2
V,2,4,6,3
V,2,5,113,4
T,3,5000,5000
V,3,1,10
V,3,2,22,1
V,3,3,70,2
V,3,4,8,3
V,3,5,26,4
V,3,6,87,5
V,3,7,44,6
T,4,5000,5000
V,4,1,90
V,4,2,41,1
V,4,3,114,2
V,4,4,105,3
V,4,5,25,4
V,4,6,17,5
V,4,7,15,6
T,5,5000,5000
V,5,1,1
V,5,2,188,1
V,5,3,56,2
V,5,4,22,3
V,5,5,38,4
T,6,10000,10000
V,6,1,679
V,6,2,52,1
V,6,3,382,2
V,6,4,35,3
V,6,5,597,4
V,6,6,1322,5
V,6,7,213,6
V,6,8,513,7
V,6,9,214,8
V,6,10,319,9
T,7,10000,10000
V,7,1,382
V,7,2,304,1
V,7,3,363,2
V,7,4,131,3
V,7,5,1,4
V,7,6,120,5
V,7,7,8,6
V,7,8,66,7
V,7,9,72,8
V,7,10,17,9
T,8,10000,10000
V,8,1,126
V,8,2,33,1
V,8,3,918,2
V,8,4,154,3
V,8,5,1947,4
T,9,10000,10000
V,9,1,305
V,9,2,15,1
V,9,3,971,2
V,9,4,676,3
V,9,5,22,4
T,10,10000,10000
V,10,1,30
V,10,2,191,1
V,10,3,391,2
V,10,4,346,3
V,10,5,145,4
V,10,6,1484,5
T,11,10000,10000
V,11,1,14
V,11,2,24,1
V,11,3,489,2
V,11,4,43,3
V,11,5,408,4
T,12,10000,10000
V,12,1,29
V,12,2,65,1
V,12,3,111,2
V,12,4,14,3
V,12,5,15,4
T,13,10000,10000
V,13,1,181
V,13,2,904,1
V,13,3,370,2
V,13,4,18,3
V,13,5,17,4
V,13,6,596,5
V,13,7,636,6
V,13,8,299,7
V,13,9,291,8
V,13,10,53,9
T,14,10000,10000
V,14,1,562
V,14,2,24,1
V,14,3,85,2
V,14,4,241,3
V,14,5,68,4
V,14,6,378,5
V,14,7,214,6
V,14,8,353,7
T,15,10000,10000
V,15,1,1048
V,15,2,2360,1
V,15,3,132,2
V,15,4,1460,3
V,15,5,699,4
T,16,20000,20000
V,16,1,124
V,16,2,289,1
V,16,3,264,2
V,16,4,164,3
V,16,5,360,4
V,16,6,315,5
V,16,7,219,6
T,17,20000,20000
V,17,1,98
V,17,2,89,1
V,17,3,363,2
V,17,4,227,3
V,17,5,38,4
V,17,6,122,5
T,18,20000,20000
V,18,1,3048
V,18,2,565,1
V,18,3,923,2
V,18,4,43,3
V,18,5,62,4
V,18,6,112,5
V,18,7,60,6
T,19,20000,20000
V,19,1,1315
V,19,2,4415,1
V,19,3,1265,2
V,19,4,1210,3
V,19,5,867,4
T,20,20000,20000
V,20,1,906
V,20,2,1064,1
V,20,3,963,2
V,20,4,76,3
V,20,5,160,4
V,20,6,1192,5
V,20,7,89,6
V,20,8,203,7
T,21,20000,20000
V,21,1,161
V,21,2,1592,1
V,21,3,491,2
V,21,4,326,3
V,21,5,301,4
V,21,6,21,5
V,21,7,367,6
V,21,8,1006,7
T,22,20000,20000
V,22,1,259
V,22,2,1275,1
V,22,3,600,2
V,22,4,1088,3
V,22,5,1921,4
V,22,6,3990,5
V,22,7,574,6
V,22,8,1009,7
V,22,9,424,8
V,22,10,759,9
T,23,20000,20000
V,23,1,363
V,23,2,393,1
V,23,3,513,2
V,23,4,113,3
V,23,5,133,4
V,23,6,243,5
V,23,7,43,6
T,24,50000,50000
V,24,1,580
V,24,2,1003,1
V,24,3,282,2
V,24,4,432,3
V,24,5,44,4
V,24,6,197,5
V,24,7,1994,6
V,24,8,2633,7
V,24,9,282,8
T,25,100000,100000
V,25,1,296
V,25,2,159,1
V,25,3,207,2
V,25,4,498,3
V,25,5,273,4
V,25,6,972,5
V,25,7,648,6
V,25,8,441,7
V,25,9,318,8
V,25,10,388,9
T,26,100000,100000
V,26,1,243
V,26,2,2795,1
V,26,3,1839,2
V,26,4,2725,3
V,26,5,257,4
V,26,6,83,5
V,26,7,945,6
T,27,100000,100000
V,27,1,404
V,27,2,4691,1
V,27,3,353,2
V,27,4,6634,3
V,27,5,4419,4
V,27,6,3480,5
V,27,7,2069,6
V,27,8,8712,7
V,27,9,14403,8
V,27,10,9847,9
T,28,100000,100000
V,28,1,6483
V,28,2,13399,1
V,28,3,2879,2
V,28,4,2524,3
V,28,5,3401,4
V,28,6,3582,5
V,28,7,1539,6
V,28,8,5497,7
T,29,100000,100000
V,29,1,2575
V,29,2,695,1
V,29,3,554,2
V,29,4,141,3
V,29,5,423,4
V,29,6,82,5
V,29,7,1114,6
V,29,8,967,7
V,29,9,292,8
V,29,10,1613,9
T,30,100000,100000
V,30,1,859
V,30,2,1170,1
V,30,3,11961,2
V,30,4,5891,3
V,30,5,1251,4
V,30,6,2881,5
V,30,7,771,6
V,30,8,8779,7
T,31,100000,100000
V,31,1,681
V,31,2,641,1
V,31,3,1375,2
V,31,4,438,3
V,31,5,278,4
V,31,6,488,5
V,31,7,94,6
V,31,8,2068,7
V,31,9,168,8
V,31,10,503,9
T,32,100000,100000
V,32,1,414
V,32,2,89,1
V,32,3,6,2
V,32,4,253,3
V,32,5,174,4
V,32,6,1229,5
V,32,7,498,6
