T,1,5000,5000
V,1,1,160
V,1,2,426,1
V,1,3,269,2
V,1,4,214,3
V,1,5,108,4
V,1,6,436,5
T,2,10000,10000
V,2,1,167
V,2,2,237,1
V,2,3,531,2
V,2,4,812,3
V,2,5,701,4
V,2,6,300,5
V,2,7,70,6
V,2,8,1059,7
V,2,9,69,8
T,3,10000,10000
V,3,1,93
V,3,2,24,1
V,3,3,121,2
V,3,4,68,3
V,3,5,4,4
T,4,10000,10000
V,4,1,485
V,4,2,58,1
V,4,3,183,2
V,4,4,42,3
V,4,5,148,4
V,4,6,21,5
V,4,7,77,6
V,4,8,69,7
T,5,10000,10000
V,5,1,285
V,5,2,41,1
V,5,3,36,2
V,5,4,516,3
V,5,5,1189,4
V,5,6,628,5
V,5,7,100,6
V,5,8,245,7
V,5,9,704,8
V,5,10,360,9
T,6,10000,10000
V,6,1,456
V,6,2,279,1
V,6,3,488,2
V,6,4,617,3
V,6,5,1511,4
V,6,6,199,5
V,6,7,96,6
V,6,8,157,7
V,6,9,174,8
V,6,10,935,9
T,7,10000,10000
V,7,1,31
V,7,2,13,1
V,7,3,56,2
V,7,4,111,3
V,7,5,27,4
V,7,6,87,5
V,7,7,84,6
T,8,10000,10000
V,8,1,605
V,8,2,63,1
V,8,3,657,2
V,8,4,1427,3
V,8,5,1932,4
V,8,6,41,5
V,8,7,1162,6
T,9,10000,10000
V,9,1,21
V,9,2,218,1
V,9,3,31,2
V,9,4,17,3
V,9,5,131,4
V,9,6,57,5
V,9,7,63,6
T,10,10000,10000
V,10,1,41
V,10,2,17,1
V,10,3,147,2
V,10,4,36,3
V,10,5,156,4
V,10,6,5,5
V,10,7,62,6
V,10,8,60,7
T,11,10000,10000
V,11,1,258
V,11,2,69,1
V,11,3,5,2
V,11,4,311,3
V,11,5,122,4
V,11,6,55,5
V,11,7,141,6
V,11,8,132,7
V,11,9,24,8
V,11,10,46,9
T,12,10000,10000
V,12,1,36
V,12,2,98,1
V,12,3,200,2
V,12,4,417,3
V,12,5,53,4
V,12,6,20,5
V,12,7,183,6
V,12,8,237,7
V,12,9,143,8
V,12,10,26,9
T,13,10000,10000
V,13,1,436
V,13,2,731,1
V,13,3,954,2
V,13,4,711,3
V,13,5,525,4
V,13,6,1572,5
T,14,10000,10000
V,14,1,424
V,14,2,139,1
V,14,3,411,2
V,14,4,905,3
V,14,5,111,4
V,14,6,243,5
V,14,7,386,6
T,15,20000,20000
V,15,1,428
V,15,2,2907,1
V,15,3,437,2
V,15,4,220,3
V,15,5,1811,4
T,16,20000,20000
V,16,1,112
V,16,2,1036,1
V,16,3,245,2
V,16,4,722,3
V,16,5,235,4
V,16,6,1,5
V,16,7,126,6
V,16,8,133,7
V,16,9,50,8
V,16,10,450,9
T,17,20000,20000
V,17,1,701
V,17,2,20,1
V,17,3,577,2
V,17,4,1025,3
V,17,5,104,4
V,17,6,543,5
V,17,7,318,6
T,18,20000,20000
V,18,1,3586
V,18,2,625,1
V,18,3,2291,2
V,18,4,1246,3
V,18,5,585,4
V,18,6,423,5
V,18,7,710,6
V,18,8,1155,7
T,19,20000,20000
V,19,1,34
V,19,2,212,1
V,19,3,4140,2
V,19,4,21,3
V,19,5,1426,4
V,19,6,245,5
T,20,20000,20000
V,20,1,97
V,20,2,852,1
V,20,3,71,2
V,20,4,52,3
V,20,5,24,4
V,20,6,42,5
T,21,20000,20000
V,21,1,1639
V,21,2,1742,1
V,21,3,264,2
V,21,4,486,3
V,21,5,1208,4
V,21,6,675,5
T,22,50000,50000
V,22,1,102
V,22,2,762,1
V,22,3,3008,2
V,22,4,533,3
V,22,5,623,4
V,22,6,220,5
V,22,7,1960,6
V,22,8,695,7
V,22,9,1012,8
V,22,10,1349,9
T,23,50000,50000
V,23,1,4910
V,23,2,490,1
V,23,3,205,2
V,23,4,5765,3
V,23,5,7822,4
V,23,6,6125,5
T,24,100000,100000
V,24,1,1568
V,24,2,2569,1
V,24,3,3255,2
V,24,4,4998,3
V,24,5,632,4
T,25,100000,100000
V,25,1,65
V,25,2,241,1
V,25,3,197,2
V,25,4,548,3
V,25,5,180,4
V,25,6,112,5
V,25,7,55,6
T,26,100000,100000
V,26,1,3550
V,26,2,4794,1
V,26,3,3970,2
V,26,4,14066,3
V,26,5,691,4
T,27,100000,100000
V,27,1,1289
V,27,2,430,1
V,27,3,2597,2
V,27,4,623,3
V,27,5,6210,4
T,28,100000,100000
V,28,1,21
V,28,2,347,1
V,28,3,97,2
V,28,4,17,3
V,28,5,445,4
V,28,6,164,5
V,28,7,115,6
V,28,8,34,7
V,28,9,130,8
V,28,10,430,9
T,29,100000,100000
V,29,1,799
V,29,2,703,1
V,29,3,1887,2
V,29,4,617,3
V,29,5,990,4
V,29,6,681,5
T,30,100000,100000
V,30,1,641
V,30,2,2697,1
V,30,3,942,2
V,30,4,554,3
V,30,5,1704,4
V,30,6,731,5
V,30,7,135,6
V,30,8,238,7
V,30,9,984,8
V,30,10,1375,9
T,31,100000,100000
V,31,1,7933
V,31,2,2585,1
V,31,3,10,2
V,31,4,3469,3
V,31,5,2363,4
V,31,6,4339,5
V,31,7,11888,6
V,31,8,269,7
T,32,200000,200000
V,32,1,1950
V,32,2,440,1
V,32,3,2596,2
V,32,4,931,3
V,32,5,1174,4
V,32,6,5070,5
V,32,7,1652,6
V,32,8,1944,7
V,32,9,6459,8
V,32,10,9368,9
