T,1,1000,1000
V,1,1,41
V,1,2,74,1
V,1,3,284,2
V,1,4,230,3
V,1,5,32,4
V,1,6,11,5
T,2,10000,10000
V,2,1,140
V,2,2,302,1
V,2,3,1012,2
V,2,4,419,3
V,2,5,1706,4
V,2,6,588,5
V,2,7,313,6
V,2,8,2183,7
V,2,9,1756,8
T,3,10000,10000
V,3,1,1006
V,3,2,581,1
V,3,3,84,2
V,3,4,142,3
V,3,5,832,4
V,3,6,357,5
V,3,7,4974,6
V,3,8,734,7
T,4,10000,10000
V,4,1,43
V,4,2,763,1
V,4,3,533,2
V,4,4,600,3
V,4,5,265,4
V,4,6,140,5
V,4,7,440,6
T,5,10000,10000
V,5,1,15
V,5,2,3,1
V,5,3,12,2
V,5,4,5,3
V,5,5,28,4
V,5,6,18,5
T,6,20000,20000
V,6,1,331
V,6,2,149,1
V,6,3,1174,2
V,6,4,684,3
V,6,5,1929,4
V,6,6,1711,5
V,6,7,111,6
V,6,8,4458,7
V,6,9,2717,8
V,6,10,788,9
T,7,20000,20000
V,7,1,387
V,7,2,114,1
V,7,3,1081,2
V,7,4,1477,3
V,7,5,315,4
V,7,6,683,5
V,7,7,1418,6
V,7,8,3965,7
V,7,9,969,8
T,8,20000,20000
V,8,1,5
V,8,2,433,1
V,8,3,583,2
V,8,4,3398,3
V,8,5,3355,4
V,8,6,4142,5
T,9,20000,20000
V,9,1,133
V,9,2,697,1
V,9,3,1198,2
V,9,4,54,3
V,9,5,1754,4
V,9,6,491,5
V,9,7,19,6
V,9,8,180,7
V,9,9,765,8
T,10,50000,50000
V,10,1,141
V,10,2,988,1
V,10,3,315,2
V,10,4,811,3
V,10,5,131,4
T,11,100000,100000
V,11,1,33
V,11,2,11925,1
V,11,3,11120,2
V,11,4,42237,3
V,11,5,19688,4
V,11,6,3421,5
T,12,100000,100000
V,12,1,5727
V,12,2,7904,1
V,12,3,7522,2
V,12,4,14100,3
V,12,5,7148,4
V,12,6,27856,5
V,12,7,1730,6
