T,1,1000,1000
V,1,1,2
V,1,2,1,1
V,1,3,1,2
V,1,4,3,3
V,1,5,3,4
V,1,6,1,5
V,1,7,3,6
V,1,8,2,7
T,2,1000,1000
V,2,1,3
V,2,2,11,1
V,2,3,2,2
V,2,4,1,3
V,2,5,23,4
V,2,6,5,5
V,2,7,26,6
V,2,8,8,7
V,2,9,20,8
V,2,10,26,9
T,3,10000,10000
V,3,1,24
V,3,2,83,1
V,3,3,5,2
V,3,4,37,3
V,3,5,240,4
V,3,6,17,5
T,4,10000,10000
V,4,1,18
V,4,2,49,1
V,4,3,96,2
V,4,4,89,3
V,4,5,2,4
V,4,6,46,5
V,4,7,15,6
V,4,8,141,7
V,4,9,47,8
V,4,10,130,9
T,5,10000,10000
V,5,1,93
V,5,2,200,1
V,5,3,10,2
V,5,4,57,3
V,5,5,38,4
V,5,6,73,5
V,5,7,174,6
V,5,8,44,7
T,6,10000,10000
V,6,1,220
V,6,2,53,1
V,6,3,61,2
V,6,4,31,3
V,6,5,31,4
T,7,10000,10000
V,7,1,19
V,7,2,29,1
V,7,3,16,2
V,7,4,21,3
V,7,5,2,4
V,7,6,23,5
V,7,7,74,6
V,7,8,12,7
V,7,9,55,8
T,8,10000,10000
V,8,1,468
V,8,2,1110,1
V,8,3,2,2
V,8,4,551,3
V,8,5,52,4
V,8,6,10,5
V,8,7,141,6
V,8,8,310,7
V,8,9,133,8
T,9,10000,10000
V,9,1,389
V,9,2,529,1
V,9,3,363,2
V,9,4,74,3
V,9,5,318,4
T,10,10000,10000
V,10,1,46
V,10,2,21,1
V,10,3,678,2
V,10,4,1480,3
V,10,5,319,4
V,10,6,197,5
V,10,7,215,6
V,10,8,10,7
T,11,10000,10000
V,11,1,76
V,11,2,178,1
V,11,3,513,2
V,11,4,262,3
V,11,5,4,4
V,11,6,53,5
V,11,7,104,6
V,11,8,119,7
V,11,9,105,8
T,12,20000,20000
V,12,1,716
V,12,2,282,1
V,12,3,412,2
V,12,4,23,3
V,12,5,52,4
V,12,6,806,5
V,12,7,55,6
V,12,8,190,7
V,12,9,172,8
T,13,20000,20000
V,13,1,738
V,13,2,1927,1
V,13,3,478,2
V,13,4,1145,3
V,13,5,842,4
V,13,6,22,5
V,13,7,660,6
T,14,20000,20000
V,14,1,138
V,14,2,244,1
V,14,3,62,2
V,14,4,506,3
V,14,5,351,4
V,14,6,112,5
V,14,7,245,6
T,15,20000,20000
V,15,1,346
V,15,2,800,1
V,15,3,294,2
V,15,4,65,3
V,15,5,840,4
T,16,20000,20000
V,16,1,12
V,16,2,60,1
V,16,3,520,2
V,16,4,127,3
V,16,5,48,4
T,17,20000,20000
V,17,1,80
V,17,2,357,1
V,17,3,58,2
V,17,4,32,3
V,17,5,101,4
V,17,6,78,5
V,17,7,44,6
V,17,8,310,7
V,17,9,33,8
V,17,10,21,9
T,18,20000,20000
V,18,1,104
V,18,2,73,1
V,18,3,55,2
V,18,4,17,3
V,18,5,326,4
V,18,6,54,5
V,18,7,105,6
T,19,20000,20000
V,19,1,701
V,19,2,207,1
V,19,3,1523,2
V,19,4,956,3
V,19,5,145,4
V,19,6,129,5
V,19,7,2166,6
T,20,50000,50000
V,20,1,260
V,20,2,52,1
V,20,3,278,2
V,20,4,456,3
V,20,5,209,4
V,20,6,672,5
T,21,50000,50000
V,21,1,296
V,21,2,1805,1
V,21,3,2194,2
V,21,4,132,3
V,21,5,1625,4
V,21,6,12453,5
T,22,100000,100000
V,22,1,806
V,22,2,992,1
V,22,3,910,2
V,22,4,160,3
V,22,5,68,4
V,22,6,325,5
V,22,7,294,6
T,23,100000,100000
V,23,1,226
V,23,2,954,1
V,23,3,550,2
V,23,4,195,3
V,23,5,401,4
V,23,6,1585,5
V,23,7,596,6
V,23,8,213,7
T,24,100000,100000
V,24,1,18845
V,24,2,5602,1
V,24,3,10163,2
V,24,4,834,3
V,24,5,6171,4
