T,1,1000,1000
V,1,1,5
V,1,2,33,1
V,1,3,33,2
V,1,4,20,3
V,1,5,9,4
V,1,6,1,5
V,1,7,2,6
V,1,8,15,7
V,1,9,29,8
V,1,10,37,9
T,2,1000,1000
V,2,1,13
V,2,2,5,1
V,2,3,5,2
V,2,4,24,3
V,2,5,20,4
V,2,6,72,5
T,3,1000,1000
V,3,1,45
V,3,2,11,1
V,3,3,1,2
V,3,4,4,3
V,3,5,9,4
T,4,2000,2000
V,4,1,5
V,4,2,4,1
V,4,3,7,2
V,4,4,9,3
V,4,5,10,4
T,5,2000,2000
V,5,1,9
V,5,2,2,1
V,5,3,6,2
V,5,4,13,3
V,5,5,1,4
V,5,6,8,5
V,5,7,17,6
V,5,8,7,7
T,6,10000,10000
V,6,1,233
V,6,2,136,1
V,6,3,376,2
V,6,4,40,3
V,6,5,270,4
V,6,6,61,5
V,6,7,4,6
V,6,8,119,7
T,7,10000,10000
V,7,1,147
V,7,2,113,1
V,7,3,393,2
V,7,4,150,3
V,7,5,380,4
V,7,6,32,5
V,7,7,472,6
T,8,10000,10000
V,8,1,62
V,8,2,357,1
V,8,3,411,2
V,8,4,88,3
V,8,5,343,4
V,8,6,498,5
V,8,7,637,6
V,8,8,126,7
T,9,10000,10000
V,9,1,4
V,9,2,124,1
V,9,3,14,2
V,9,4,650,3
V,9,5,490,4
V,9,6,236,5
V,9,7,147,6
V,9,8,207,7
T,10,10000,10000
V,10,1,3
V,10,2,5,1
V,10,3,7,2
V,10,4,7,3
V,10,5,3,4
V,10,6,2,5
V,10,7,10,6
V,10,8,2,7
V,10,9,2,8
T,11,20000,20000
V,11,1,193
V,11,2,379,1
V,11,3,29,2
V,11,4,74,3
V,11,5,41,4
V,11,6,145,5
V,11,7,52,6
T,12,20000,20000
V,12,1,362
V,12,2,276,1
V,12,3,298,2
V,12,4,3807,3
V,12,5,6,4
V,12,6,116,5
V,12,7,795,6
V,12,8,188,7
V,12,9,333,8
V,12,10,662,9
T,13,20000,20000
V,13,1,191
V,13,2,676,1
V,13,3,699,2
V,13,4,18,3
V,13,5,2737,4
V,13,6,251,5
V,13,7,932,6
V,13,8,591,7
V,13,9,80,8
V,13,10,631,9
T,14,20000,20000
V,14,1,80
V,14,2,20,1
V,14,3,170,2
V,14,4,81,3
V,14,5,4,4
V,14,6,9,5
V,14,7,24,6
V,14,8,5,7
V,14,9,8,8
T,15,20000,20000
V,15,1,68
V,15,2,1,1
V,15,3,27,2
V,15,4,28,3
V,15,5,171,4
V,15,6,68,5
V,15,7,139,6
V,15,8,4,7
T,16,50000,50000
V,16,1,63
V,16,2,103,1
V,16,3,143,2
V,16,4,114,3
V,16,5,291,4
V,16,6,74,5
V,16,7,140,6
T,17,100000,100000
V,17,1,1794
V,17,2,975,1
V,17,3,1250,2
V,17,4,1534,3
V,17,5,633,4
V,17,6,498,5
V,17,7,60,6
V,17,8,1056,7
V,17,9,463,8
T,18,100000,100000
V,18,1,10220
V,18,2,3700,1
V,18,3,2483,2
V,18,4,6705,3
V,18,5,1880,4
V,18,6,1289,5
T,19,100000,100000
V,19,1,8971
V,19,2,778,1
V,19,3,1651,2
V,19,4,16288,3
V,19,5,12556,4
T,20,100000,100000
V,20,1,202
V,20,2,548,1
V,20,3,847,2
V,20,4,87,3
V,20,5,3888,4
V,20,6,2761,5
T,21,100000,100000
V,21,1,1462
V,21,2,4344,1
V,21,3,1520,2
V,21,4,3616,3
V,21,5,345,4
V,21,6,1331,5
V,21,7,1241,6
V,21,8,3727,7
T,22,100000,100000
V,22,1,4400
V,22,2,55,1
V,22,3,673,2
V,22,4,2386,3
V,22,5,1131,4
V,22,6,2027,5
V,22,7,863,6
T,23,100000,100000
V,23,1,76
V,23,2,570,1
V,23,3,73,2
V,23,4,1513,3
V,23,5,141,4
V,23,6,1217,5
V,23,7,749,6
V,23,8,108,7
V,23,9,186,8
V,23,10,894,9
T,24,100000,100000
V,24,1,418
V,24,2,3324,1
V,24,3,211,2
V,24,4,174,3
V,24,5,461,4
V,24,6,124,5
V,24,7,2127,6
V,24,8,206,7
