T,1,1000,1000
V,1,1,16
V,1,2,4,1
V,1,3,10,2
V,1,4,1,3
V,1,5,4,4
V,1,6,5,5
T,2,2000,2000
V,2,1,1
V,2,2,1,1
V,2,3,1,2
V,2,4,2,3
V,2,5,3,4
V,2,6,3,5
V,2,7,2,6
V,2,8,3,7
V,2,9,9,8
T,3,10000,10000
V,3,1,585
V,3,2,554,1
V,3,3,176,2
V,3,4,800,3
V,3,5,516,4
V,3,6,165,5
V,3,7,91,6
V,3,8,73,7
V,3,9,178,8
T,4,10000,10000
V,4,1,49
V,4,2,1,1
V,4,3,25,2
V,4,4,35,3
V,4,5,15,4
T,5,10000,10000
V,5,1,186
V,5,2,49,1
V,5,3,124,2
V,5,4,74,3
V,5,5,430,4
V,5,6,511,5
V,5,7,31,6
V,5,8,2,7
V,5,9,159,8
V,5,10,825,9
T,6,10000,10000
V,6,1,411
V,6,2,46,1
V,6,3,181,2
V,6,4,400,3
V,6,5,14,4
V,6,6,113,5
V,6,7,429,6
V,6,8,635,7
V,6,9,327,8
T,7,10000,10000
V,7,1,44
V,7,2,102,1
V,7,3,104,2
V,7,4,70,3
V,7,5,28,4
T,8,10000,10000
V,8,1,7
V,8,2,128,1
V,8,3,6,2
V,8,4,99,3
V,8,5,13,4
V,8,6,25,5
V,8,7,96,6
T,9,10000,10000
V,9,1,337
V,9,2,27,1
V,9,3,281,2
V,9,4,78,3
V,9,5,142,4
V,9,6,45,5
V,9,7,26,6
V,9,8,77,7
T,10,20000,20000
V,10,1,315
V,10,2,209,1
V,10,3,512,2
V,10,4,3,3
V,10,5,440,4
T,11,20000,20000
V,11,1,530
V,11,2,5,1
V,11,3,80,2
V,11,4,383,3
V,11,5,54,4
V,11,6,67,5
T,12,20000,20000
V,12,1,64
V,12,2,174,1
V,12,3,385,2
V,12,4,914,3
V,12,5,41,4
V,12,6,346,5
V,12,7,779,6
T,13,20000,20000
V,13,1,1742
V,13,2,144,1
V,13,3,83,2
V,13,4,172,3
V,13,5,95,4
V,13,6,1448,5
T,14,20000,20000
V,14,1,142
V,14,2,141,1
V,14,3,305,2
V,14,4,339,3
V,14,5,6,4
T,15,20000,20000
V,15,1,3169
V,15,2,271,1
V,15,3,2295,2
V,15,4,2482,3
V,15,5,1339,4
V,15,6,1596,5
V,15,7,116,6
T,16,20000,20000
V,16,1,248
V,16,2,1243,1
V,16,3,1038,2
V,16,4,891,3
V,16,5,830,4
V,16,6,374,5
V,16,7,190,6
V,16,8,339,7
V,16,9,507,8
T,17,20000,20000
V,17,1,348
V,17,2,68,1
V,17,3,123,2
V,17,4,270,3
V,17,5,20,4
V,17,6,97,5
T,18,100000,100000
V,18,1,1189
V,18,2,79,1
V,18,3,755,2
V,18,4,28,3
V,18,5,536,4
T,19,100000,100000
V,19,1,635
V,19,2,755,1
V,19,3,4813,2
V,19,4,153,3
V,19,5,2842,4
V,19,6,76,5
V,19,7,2561,6
V,19,8,296,7
V,19,9,2638,8
V,19,10,935,9
T,20,100000,100000
V,20,1,2804
V,20,2,3464,1
V,20,3,238,2
V,20,4,593,3
V,20,5,1987,4
V,20,6,80,5
T,21,100000,100000
V,21,1,840
V,21,2,2136,1
V,21,3,2838,2
V,21,4,5279,3
V,21,5,1062,4
T,22,100000,100000
V,22,1,463
V,22,2,4589,1
V,22,3,1522,2
V,22,4,257,3
V,22,5,1268,4
T,23,100000,100000
V,23,1,107
V,23,2,2782,1
V,23,3,2654,2
V,23,4,4037,3
V,23,5,507,4
V,23,6,524,5
V,23,7,491,6
T,24,100000,100000
V,24,1,811
V,24,2,655,1
V,24,3,10011,2
V,24,4,123,3
V,24,5,2246,4
V,24,6,4983,5
