T,1,2000,2000
V,1,1,56
V,1,2,42,1
V,1,3,50,2
V,1,4,3,3
V,1,5,34,4
V,1,6,26,5
V,1,7,29,6
V,1,8,2,7
T,2,10000,10000
V,2,1,19
V,2,2,122,1
V,2,3,9,2
V,2,4,131,3
V,2,5,184,4
V,2,6,51,5
V,2,7,78,6
V,2,8,126,7
T,3,10000,10000
V,3,1,252
V,3,2,176,1
V,3,3,182,2
V,3,4,68,3
V,3,5,329,4
V,3,6,77,5
V,3,7,157,6
V,3,8,96,7
T,4,20000,20000
V,4,1,476
V,4,2,403,1
V,4,3,324,2
V,4,4,279,3
V,4,5,23,4
T,5,20000,20000
V,5,1,4
V,5,2,10,1
V,5,3,1,2
V,5,4,26,3
V,5,5,18,4
V,5,6,97,5
V,5,7,6,6
V,5,8,89,7
T,6,20000,20000
V,6,1,608
V,6,2,161,1
V,6,3,236,2
V,6,4,45,3
V,6,5,257,4
V,6,6,1298,5
V,6,7,195,6
T,7,20000,20000
V,7,1,31
V,7,2,38,1
V,7,3,298,2
V,7,4,363,3
V,7,5,119,4
V,7,6,131,5
T,8,20000,20000
V,8,1,4
V,8,2,84,1
V,8,3,22,2
V,8,4,79,3
V,8,5,117,4
V,8,6,73,5
V,8,7,71,6
V,8,8,25,7
V,8,9,91,8
T,9,20000,20000
V,9,1,747
V,9,2,461,1
V,9,3,1774,2
V,9,4,524,3
V,9,5,624,4
V,9,6,100,5
T,10,20000,20000
V,10,1,112
V,10,2,724,1
V,10,3,488,2
V,10,4,1673,3
V,10,5,2039,4
T,11,20000,20000
V,11,1,687
V,11,2,283,1
V,11,3,157,2
V,11,4,283,3
V,11,5,59,4
V,11,6,250,5
T,12,20000,20000
V,12,1,1254
V,12,2,757,1
V,12,3,233,2
V,12,4,2444,3
V,12,5,2011,4
V,12,6,4740,5
T,13,50000,50000
V,13,1,2
V,13,2,3,1
V,13,3,508,2
V,13,4,58,3
V,13,5,417,4
T,14,50000,50000
V,14,1,464
V,14,2,541,1
V,14,3,1765,2
V,14,4,245,3
V,14,5,113,4
V,14,6,81,5
V,14,7,829,6
T,15,100000,100000
V,15,1,7568
V,15,2,22,1
V,15,3,3528,2
V,15,4,47,3
V,15,5,3971,4
V,15,6,6261,5
V,15,7,10042,6
V,15,8,1212,7
V,15,9,2351,8
V,15,10,780,9
T,16,100000,100000
V,16,1,29
V,16,2,282,1
V,16,3,68,2
V,16,4,26,3
V,16,5,12,4
V,16,6,379,5
V,16,7,380,6
V,16,8,4,7
V,16,9,320,8
V,16,10,226,9
T,17,100000,100000
V,17,1,170
V,17,2,147,1
V,17,3,411,2
V,17,4,1663,3
V,17,5,463,4
T,18,100000,100000
V,18,1,5950
V,18,2,106,1
V,18,3,1815,2
V,18,4,524,3
V,18,5,11151,4
V,18,6,3235,5
T,19,100000,100000
V,19,1,3356
V,19,2,340,1
V,19,3,2972,2
V,19,4,782,3
V,19,5,770,4
V,19,6,325,5
T,20,100000,100000
V,20,1,73
V,20,2,299,1
V,20,3,412,2
V,20,4,86,3
V,20,5,503,4
V,20,6,616,5
T,21,100000,100000
V,21,1,3535
V,21,2,1772,1
V,21,3,14069,2
V,21,4,274,3
V,21,5,10044,4
V,21,6,1256,5
V,21,7,3607,6
V,21,8,3078,7
V,21,9,3333,8
V,21,10,5076,9
T,22,100000,100000
V,22,1,248
V,22,2,29,1
V,22,3,265,2
V,22,4,837,3
V,22,5,105,4
V,22,6,159,5
V,22,7,44,6
V,22,8,725,7
T,23,1000000,1000000
V,23,1,6938
V,23,2,1955,1
V,23,3,7196,2
V,23,4,31892,3
V,23,5,6700,4
V,23,6,40004,5
T,24,1000000,1000000
V,24,1,4350
V,24,2,3167,1
V,24,3,5290,2
V,24,4,9302,3
V,24,5,2471,4
V,24,6,3455,5
V,24,7,2499,6
V,24,8,5363,7
V,24,9,585,8
