T,1,2000,2000
V,1,1,46
V,1,2,116,1
V,1,3,47,2
V,1,4,17,3
V,1,5,5,4
V,1,6,4,5
V,1,7,53,6
V,1,8,7,7
V,1,9,2,8
T,2,2000,2000
V,2,1,35
V,2,2,195,1
V,2,3,35,2
V,2,4,60,3
V,2,5,28,4
V,2,6,36,5
V,2,7,11,6
V,2,8,2,7
V,2,9,171,8
T,3,5000,5000
V,3,1,38
V,3,2,21,1
V,3,3,7,2
V,3,4,47,3
V,3,5,22,4
V,3,6,8,5
V,3,7,19,6
V,3,8,5,7
T,4,10000,10000
V,4,1,114
V,4,2,172,1
V,4,3,390,2
V,4,4,64,3
V,4,5,145,4
V,4,6,277,5
T,5,10000,10000
V,5,1,235
V,5,2,54,1
V,5,3,14,2
V,5,4,176,3
V,5,5,48,4
V,5,6,95,5
V,5,7,322,6
V,5,8,162,7
V,5,9,229,8
T,6,10000,10000
V,6,1,786
V,6,2,192,1
V,6,3,448,2
V,6,4,360,3
V,6,5,321,4
T,7,10000,10000
V,7,1,169
V,7,2,162,1
V,7,3,44,2
V,7,4,7,3
V,7,5,3,4
V,7,6,2,5
V,7,7,67,6
V,7,8,83,7
T,8,10000,10000
V,8,1,113
V,8,2,683,1
V,8,3,27,2
V,8,4,193,3
V,8,5,641,4
V,8,6,1220,5
V,8,7,9,6
V,8,8,174,7
V,8,9,411,8
T,9,10000,10000
V,9,1,1
V,9,2,6,1
V,9,3,21,2
V,9,4,5,3
V,9,5,2,4
V,9,6,5,5
V,9,7,23,6
V,9,8,22,7
T,10,20000,20000
V,10,1,7
V,10,2,51,1
V,10,3,71,2
V,10,4,2,3
V,10,5,3,4
V,10,6,16,5
V,10,7,33,6
V,10,8,40,7
V,10,9,33,8
V,10,10,14,9
T,11,20000,20000
V,11,1,108
V,11,2,517,1
V,11,3,640,2
V,11,4,390,3
V,11,5,1232,4
T,12,20000,20000
V,12,1,229
V,12,2,44,1
V,12,3,126,2
V,12,4,1,3
V,12,5,104,4
V,12,6,8,5
V,12,7,42,6
V,12,8,10,7
V,12,9,40,8
T,13,20000,20000
V,13,1,3
V,13,2,109,1
V,13,3,8,2
V,13,4,57,3
V,13,5,48,4
V,13,6,31,5
V,13,7,6,6
T,14,20000,20000
V,14,1,27
V,14,2,36,1
V,14,3,32,2
V,14,4,8,3
V,14,5,30,4
V,14,6,2,5
V,14,7,11,6
V,14,8,14,7
V,14,9,8,8
T,15,20000,20000
V,15,1,193
V,15,2,201,1
V,15,3,111,2
V,15,4,332,3
V,15,5,271,4
V,15,6,88,5
V,15,7,489,6
V,15,8,21,7
V,15,9,42,8
V,15,10,214,9
T,16,20000,20000
V,16,1,681
V,16,2,14,1
V,16,3,1131,2
V,16,4,1217,3
V,16,5,286,4
V,16,6,643,5
V,16,7,259,6
V,16,8,416,7
T,17,100000,100000
V,17,1,43
V,17,2,16,1
V,17,3,178,2
V,17,4,416,3
V,17,5,75,4
V,17,6,11,5
V,17,7,4,6
V,17,8,99,7
V,17,9,627,8
V,17,10,256,9
T,18,100000,100000
V,18,1,1480
V,18,2,2665,1
V,18,3,1276,2
V,18,4,4493,3
V,18,5,213,4
V,18,6,4110,5
V,18,7,3588,6
T,19,100000,100000
V,19,1,2246
V,19,2,1301,1
V,19,3,265,2
V,19,4,1785,3
V,19,5,1800,4
V,19,6,2897,5
V,19,7,617,6
V,19,8,2324,7
T,20,100000,100000
V,20,1,623
V,20,2,21,1
V,20,3,708,2
V,20,4,547,3
V,20,5,729,4
V,20,6,6054,5
V,20,7,1209,6
V,20,8,3244,7
V,20,9,1069,8
V,20,10,1823,9
T,21,100000,100000
V,21,1,19553
V,21,2,12241,1
V,21,3,3044,2
V,21,4,1635,3
V,21,5,4213,4
V,21,6,10551,5
V,21,7,8713,6
V,21,8,7948,7
V,21,9,960,8
T,22,100000,100000
V,22,1,393
V,22,2,2597,1
V,22,3,607,2
V,22,4,2863,3
V,22,5,1076,4
V,22,6,938,5
V,22,7,76,6
V,22,8,459,7
V,22,9,273,8
V,22,10,687,9
T,23,200000,200000
V,23,1,3878
V,23,2,868,1
V,23,3,156,2
V,23,4,253,3
V,23,5,585,4
V,23,6,3627,5
T,24,200000,200000
V,24,1,302
V,24,2,28,1
V,24,3,39,2
V,24,4,52,3
V,24,5,105,4
V,24,6,169,5
V,24,7,579,6
V,24,8,375,7
