T,1,2000,2000
V,1,1,34
V,1,2,9,1
V,1,3,11,2
V,1,4,28,3
V,1,5,10,4
V,1,6,11,5
V,1,7,4,6
T,2,10000,10000
V,2,1,1811
V,2,2,1159,1
V,2,3,115,2
V,2,4,263,3
V,2,5,445,4
V,2,6,1743,5
V,2,7,95,6
T,3,10000,10000
V,3,1,3
V,3,2,6,1
V,3,3,30,2
V,3,4,5,3
V,3,5,24,4
T,4,10000,10000
V,4,1,929
V,4,2,13,1
V,4,3,45,2
V,4,4,236,3
V,4,5,284,4
V,4,6,281,5
T,5,10000,10000
V,5,1,26
V,5,2,107,1
V,5,3,125,2
V,5,4,32,3
V,5,5,127,4
V,5,6,27,5
V,5,7,49,6
V,5,8,29,7
V,5,9,127,8
V,5,10,55,9
T,6,10000,10000
V,6,1,73
V,6,2,27,1
V,6,3,145,2
V,6,4,371,3
V,6,5,285,4
V,6,6,98,5
V,6,7,111,6
V,6,8,395,7
V,6,9,231,8
V,6,10,634,9
T,7,10000,10000
V,7,1,260
V,7,2,146,1
V,7,3,36,2
V,7,4,56,3
V,7,5,132,4
V,7,6,45,5
V,7,7,283,6
V,7,8,6,7
T,8,20000,20000
V,8,1,94
V,8,2,70,1
V,8,3,21,2
V,8,4,392,3
V,8,5,477,4
V,8,6,203,5
V,8,7,28,6
V,8,8,738,7
T,9,20000,20000
V,9,1,9
V,9,2,325,1
V,9,3,122,2
V,9,4,137,3
V,9,5,181,4
V,9,6,268,5
V,9,7,49,6
V,9,8,47,7
V,9,9,69,8
T,10,20000,20000
V,10,1,42
V,10,2,2,1
V,10,3,37,2
V,10,4,4,3
V,10,5,3,4
V,10,6,3,5
V,10,7,16,6
V,10,8,15,7
V,10,9,43,8
V,10,10,13,9
T,11,20000,20000
V,11,1,223
V,11,2,618,1
V,11,3,1020,2
V,11,4,189,3
V,11,5,807,4
V,11,6,573,5
V,11,7,208,6
V,11,8,154,7
V,11,9,1483,8
V,11,10,681,9
T,12,20000,20000
V,12,1,113
V,12,2,107,1
V,12,3,122,2
V,12,4,189,3
V,12,5,21,4
V,12,6,159,5
V,12,7,204,6
V,12,8,459,7
V,12,9,134,8
V,12,10,829,9
T,13,20000,20000
V,13,1,48
V,13,2,159,1
V,13,3,526,2
V,13,4,697,3
V,13,5,1073,4
T,14,50000,50000
V,14,1,221
V,14,2,1251,1
V,14,3,71,2
V,14,4,375,3
V,14,5,305,4
V,14,6,285,5
V,14,7,538,6
V,14,8,202,7
T,15,50000,50000
V,15,1,35
V,15,2,5,1
V,15,3,65,2
V,15,4,4,3
V,15,5,18,4
V,15,6,127,5
V,15,7,46,6
V,15,8,30,7
V,15,9,80,8
T,16,50000,50000
V,16,1,25
V,16,2,14,1
V,16,3,24,2
V,16,4,77,3
V,16,5,109,4
V,16,6,73,5
T,17,100000,100000
V,17,1,925
V,17,2,100,1
V,17,3,1551,2
V,17,4,2747,3
V,17,5,1845,4
V,17,6,936,5
V,17,7,783,6
V,17,8,7975,7
T,18,100000,100000
V,18,1,29
V,18,2,1,1
V,18,3,11,2
V,18,4,18,3
V,18,5,13,4
V,18,6,9,5
V,18,7,9,6
V,18,8,45,7
V,18,9,163,8
T,19,100000,100000
V,19,1,5337
V,19,2,1487,1
V,19,3,6091,2
V,19,4,914,3
V,19,5,470,4
V,19,6,2344,5
V,19,7,3449,6
T,20,100000,100000
V,20,1,61
V,20,2,1161,1
V,20,3,3672,2
V,20,4,2651,3
V,20,5,2812,4
V,20,6,199,5
T,21,100000,100000
V,21,1,2770
V,21,2,3397,1
V,21,3,1214,2
V,21,4,4369,3
V,21,5,2993,4
V,21,6,2107,5
V,21,7,1673,6
V,21,8,3147,7
V,21,9,1455,8
T,22,100000,100000
V,22,1,1517
V,22,2,1815,1
V,22,3,245,2
V,22,4,429,3
V,22,5,36,4
V,22,6,124,5
V,22,7,608,6
V,22,8,2745,7
V,22,9,994,8
V,22,10,9497,9
T,23,100000,100000
V,23,1,1382
V,23,2,210,1
V,23,3,21,2
V,23,4,145,3
V,23,5,41,4
V,23,6,340,5
V,23,7,2796,6
V,23,8,209,7
T,24,200000,200000
V,24,1,15975
V,24,2,1022,1
V,24,3,3541,2
V,24,4,1618,3
V,24,5,11041,4
V,24,6,16346,5
V,24,7,3575,6
V,24,8,1006,7
