T,1,2000,2000
V,1,1,39
V,1,2,214,1
V,1,3,534,2
V,1,4,60,3
V,1,5,435,4
V,1,6,136,5
T,2,2000,2000
V,2,1,271
V,2,2,57,1
V,2,3,245,2
V,2,4,2,3
V,2,5,31,4
V,2,6,152,5
V,2,7,42,6
V,2,8,4,7
T,3,5000,5000
V,3,1,18
V,3,2,120,1
V,3,3,24,2
V,3,4,13,3
V,3,5,119,4
V,3,6,31,5
V,3,7,43,6
T,4,10000,10000
V,4,1,605
V,4,2,273,1
V,4,3,66,2
V,4,4,286,3
V,4,5,314,4
V,4,6,829,5
V,4,7,830,6
V,4,8,672,7
V,4,9,181,8
T,5,10000,10000
V,5,1,3502
V,5,2,227,1
V,5,3,2223,2
V,5,4,378,3
V,5,5,826,4
V,5,6,734,5
T,6,10000,10000
V,6,1,1538
V,6,2,494,1
V,6,3,1273,2
V,6,4,3132,3
V,6,5,121,4
V,6,6,1459,5
V,6,7,992,6
V,6,8,765,7
T,7,10000,10000
V,7,1,854
V,7,2,1133,1
V,7,3,2480,2
V,7,4,53,3
V,7,5,279,4
T,8,10000,10000
V,8,1,83
V,8,2,113,1
V,8,3,36,2
V,8,4,128,3
V,8,5,266,4
T,9,10000,10000
V,9,1,601
V,9,2,899,1
V,9,3,49,2
V,9,4,335,3
V,9,5,1704,4
V,9,6,1183,5
V,9,7,31,6
V,9,8,81,7
V,9,9,409,8
V,9,10,184,9
T,10,20000,20000
V,10,1,837
V,10,2,3149,1
V,10,3,301,2
V,10,4,1562,3
V,10,5,179,4
V,10,6,2726,5
V,10,7,1729,6
V,10,8,2507,7
V,10,9,843,8
T,11,20000,20000
V,11,1,611
V,11,2,3407,1
V,11,3,157,2
V,11,4,1037,3
V,11,5,219,4
V,11,6,1211,5
V,11,7,6455,6
V,11,8,2014,7
V,11,9,2184,8
V,11,10,563,9
T,12,20000,20000
V,12,1,364
V,12,2,2616,1
V,12,3,3128,2
V,12,4,1798,3
V,12,5,1218,4
T,13,20000,20000
V,13,1,909
V,13,2,503,1
V,13,3,193,2
V,13,4,221,3
V,13,5,2389,4
T,14,20000,20000
V,14,1,131
V,14,2,457,1
V,14,3,14,2
V,14,4,32,3
V,14,5,86,4
V,14,6,200,5
V,14,7,299,6
V,14,8,161,7
T,15,20000,20000
V,15,1,1620
V,15,2,1398,1
V,15,3,162,2
V,15,4,1208,3
V,15,5,149,4
V,15,6,703,5
V,15,7,3129,6
V,15,8,4752,7
T,16,20000,20000
V,16,1,64
V,16,2,130,1
V,16,3,42,2
V,16,4,56,3
V,16,5,258,4
V,16,6,177,5
V,16,7,236,6
V,16,8,125,7
V,16,9,46,8
T,17,20000,20000
V,17,1,2719
V,17,2,114,1
V,17,3,429,2
V,17,4,1766,3
V,17,5,129,4
V,17,6,641,5
V,17,7,2989,6
V,17,8,5312,7
T,18,20000,20000
V,18,1,5132
V,18,2,4140,1
V,18,3,7643,2
V,18,4,990,3
V,18,5,1139,4
T,19,50000,50000
V,19,1,861
V,19,2,1833,1
V,19,3,9275,2
V,19,4,5828,3
V,19,5,3964,4
T,20,100000,100000
V,20,1,8869
V,20,2,3770,1
V,20,3,14454,2
V,20,4,2674,3
V,20,5,17430,4
V,20,6,2918,5
V,20,7,5628,6
V,20,8,8960,7
V,20,9,721,8
V,20,10,5451,9
T,21,100000,100000
V,21,1,2977
V,21,2,2259,1
V,21,3,255,2
V,21,4,2881,3
V,21,5,1572,4
V,21,6,174,5
V,21,7,2428,6
V,21,8,406,7
T,22,100000,100000
V,22,1,598
V,22,2,42,1
V,22,3,66,2
V,22,4,482,3
V,22,5,197,4
T,23,100000,100000
V,23,1,31
V,23,2,1417,1
V,23,3,746,2
V,23,4,8073,3
V,23,5,14041,4
V,23,6,8935,5
V,23,7,8702,6
V,23,8,8761,7
V,23,9,5797,8
V,23,10,824,9
T,24,200000,200000
V,24,1,2299
V,24,2,5018,1
V,24,3,3935,2
V,24,4,1331,3
V,24,5,6239,4
V,24,6,23127,5
