T,1,1000,1000
V,1,1,120
V,1,2,399,1
V,1,3,16,2
V,1,4,43,3
V,1,5,261,4
T,2,1000,1000
V,2,1,58
V,2,2,112,1
V,2,3,9,2
V,2,4,30,3
V,2,5,9,4
V,2,6,12,5
V,2,7,34,6
V,2,8,84,7
V,2,9,19,8
T,3,2000,2000
V,3,1,6
V,3,2,681,1
V,3,3,210,2
V,3,4,32,3
V,3,5,106,4
V,3,6,180,5
V,3,7,352,6
V,3,8,179,7
T,4,10000,10000
V,4,1,94
V,4,2,2730,1
V,4,3,1017,2
V,4,4,235,3
V,4,5,159,4
T,5,10000,10000
V,5,1,152
V,5,2,340,1
V,5,3,425,2
V,5,4,33,3
V,5,5,203,4
V,5,6,79,5
V,5,7,59,6
V,5,8,233,7
V,5,9,29,8
V,5,10,2,9
T,6,10000,10000
V,6,1,270
V,6,2,4154,1
V,6,3,456,2
V,6,4,683,3
V,6,5,2584,4
V,6,6,1515,5
T,7,10000,10000
V,7,1,165
V,7,2,1472,1
V,7,3,538,2
V,7,4,1149,3
V,7,5,481,4
V,7,6,38,5
V,7,7,554,6
V,7,8,612,7
V,7,9,568,8
T,8,10000,10000
V,8,1,121
V,8,2,865,1
V,8,3,2050,2
V,8,4,1377,3
V,8,5,503,4
V,8,6,324,5
V,8,7,589,6
V,8,8,1279,7
T,9,10000,10000
V,9,1,1492
V,9,2,240,1
V,9,3,415,2
V,9,4,3385,3
V,9,5,893,4
V,9,6,2489,5
V,9,7,386,6
V,9,8,526,7
T,10,20000,20000
V,10,1,1240
V,10,2,548,1
V,10,3,119,2
V,10,4,832,3
V,10,5,453,4
V,10,6,1401,5
V,10,7,252,6
V,10,8,334,7
T,11,20000,20000
V,11,1,1943
V,11,2,1773,1
V,11,3,231,2
V,11,4,246,3
V,11,5,2467,4
T,12,20000,20000
V,12,1,3250
V,12,2,473,1
V,12,3,5278,2
V,12,4,1198,3
V,12,5,2264,4
V,12,6,2952,5
T,13,20000,20000
V,13,1,31
V,13,2,349,1
V,13,3,336,2
V,13,4,56,3
V,13,5,204,4
V,13,6,585,5
V,13,7,19,6
V,13,8,262,7
V,13,9,324,8
V,13,10,849,9
T,14,20000,20000
V,14,1,1326
V,14,2,383,1
V,14,3,16,2
V,14,4,635,3
V,14,5,1327,4
V,14,6,7752,5
V,14,7,447,6
T,15,20000,20000
V,15,1,1207
V,15,2,1233,1
V,15,3,1662,2
V,15,4,227,3
V,15,5,567,4
V,15,6,143,5
T,16,20000,20000
V,16,1,1673
V,16,2,442,1
V,16,3,221,2
V,16,4,579,3
V,16,5,196,4
V,16,6,1756,5
T,17,50000,50000
V,17,1,2505
V,17,2,2157,1
V,17,3,2282,2
V,17,4,123,3
V,17,5,1929,4
V,17,6,1812,5
V,17,7,4214,6
V,17,8,471,7
V,17,9,1190,8
T,18,100000,100000
V,18,1,3456
V,18,2,254,1
V,18,3,986,2
V,18,4,1009,3
V,18,5,1135,4
V,18,6,2686,5
V,18,7,2144,6
V,18,8,3909,7
V,18,9,2187,8
V,18,10,1138,9
T,19,100000,100000
V,19,1,3545
V,19,2,641,1
V,19,3,5975,2
V,19,4,721,3
V,19,5,2934,4
V,19,6,1372,5
V,19,7,680,6
V,19,8,817,7
V,19,9,1672,8
V,19,10,2088,9
T,20,100000,100000
V,20,1,15105
V,20,2,5563,1
V,20,3,9666,2
V,20,4,1665,3
V,20,5,7881,4
V,20,6,3166,5
V,20,7,28219,6
V,20,8,541,7
V,20,9,4145,8
V,20,10,5310,9
T,21,100000,100000
V,21,1,3187
V,21,2,13319,1
V,21,3,19753,2
V,21,4,6872,3
V,21,5,2756,4
V,21,6,873,5
V,21,7,3800,6
V,21,8,1789,7
T,22,100000,100000
V,22,1,64
V,22,2,238,1
V,22,3,334,2
V,22,4,4450,3
V,22,5,111,4
V,22,6,1557,5
V,22,7,1977,6
T,23,100000,100000
V,23,1,4060
V,23,2,124,1
V,23,3,3147,2
V,23,4,12745,3
V,23,5,472,4
V,23,6,6995,5
V,23,7,20682,6
V,23,8,260,7
V,23,9,1993,8
V,23,10,3957,9
T,24,200000,200000
V,24,1,2768
V,24,2,1682,1
V,24,3,2342,2
V,24,4,626,3
V,24,5,402,4
V,24,6,609,5
