T,1,2000,2000
V,1,1,5
V,1,2,12,1
V,1,3,5,2
V,1,4,21,3
V,1,5,9,4
T,2,5000,5000
V,2,1,33
V,2,2,16,1
V,2,3,26,2
V,2,4,20,3
V,2,5,44,4
V,2,6,316,5
T,3,10000,10000
V,3,1,15
V,3,2,38,1
V,3,3,1,2
V,3,4,58,3
V,3,5,36,4
T,4,10000,10000
V,4,1,159
V,4,2,157,1
V,4,3,25,2
V,4,4,109,3
V,4,5,102,4
V,4,6,239,5
T,5,10000,10000
V,5,1,167
V,5,2,96,1
V,5,3,64,2
V,5,4,16,3
V,5,5,15,4
V,5,6,85,5
V,5,7,91,6
T,6,10000,10000
V,6,1,172
V,6,2,63,1
V,6,3,14,2
V,6,4,309,3
V,6,5,104,4
V,6,6,141,5
V,6,7,44,6
T,7,10000,10000
V,7,1,512
V,7,2,127,1
V,7,3,39,2
V,7,4,624,3
V,7,5,985,4
T,8,20000,20000
V,8,1,3
V,8,2,16,1
V,8,3,19,2
V,8,4,19,3
V,8,5,14,4
T,9,20000,20000
V,9,1,246
V,9,2,27,1
V,9,3,423,2
V,9,4,400,3
V,9,5,669,4
V,9,6,1306,5
V,9,7,153,6
V,9,8,189,7
V,9,9,56,8
V,9,10,225,9
T,10,20000,20000
V,10,1,23
V,10,2,188,1
V,10,3,262,2
V,10,4,379,3
V,10,5,164,4
V,10,6,46,5
T,11,50000,50000
V,11,1,372
V,11,2,70,1
V,11,3,177,2
V,11,4,18,3
V,11,5,212,4
V,11,6,16,5
V,11,7,356,6
V,11,8,420,7
V,11,9,121,8
T,12,50000,50000
V,12,1,2033
V,12,2,133,1
V,12,3,65,2
V,12,4,502,3
V,12,5,522,4
V,12,6,725,5
V,12,7,389,6
V,12,8,231,7
T,13,100000,100000
V,13,1,746
V,13,2,124,1
V,13,3,298,2
V,13,4,861,3
V,13,5,80,4
V,13,6,603,5
V,13,7,259,6
V,13,8,16,7
V,13,9,427,8
T,14,100000,100000
V,14,1,4
V,14,2,5806,1
V,14,3,664,2
V,14,4,387,3
V,14,5,238,4
V,14,6,400,5
V,14,7,402,6
V,14,8,323,7
V,14,9,1466,8
T,15,100000,100000
V,15,1,199
V,15,2,2395,1
V,15,3,37,2
V,15,4,1210,3
V,15,5,725,4
V,15,6,1721,5
V,15,7,1210,6
V,15,8,436,7
V,15,9,599,8
T,16,200000,200000
V,16,1,106
V,16,2,4083,1
V,16,3,254,2
V,16,4,362,3
V,16,5,1217,4
V,16,6,1301,5
V,16,7,1060,6
