T,1,2000,2000
V,1,1,66
V,1,2,131,1
V,1,3,297,2
V,1,4,3,3
V,1,5,67,4
V,1,6,159,5
V,1,7,16,6
T,2,2000,2000
V,2,1,31
V,2,2,28,1
V,2,3,19,2
V,2,4,33,3
V,2,5,22,4
V,2,6,49,5
V,2,7,41,6
V,2,8,10,7
V,2,9,21,8
V,2,10,40,9
T,3,10000,10000
V,3,1,1246
V,3,2,427,1
V,3,3,68,2
V,3,4,481,3
V,3,5,160,4
V,3,6,627,5
V,3,7,782,6
T,4,10000,10000
V,4,1,1773
V,4,2,857,1
V,4,3,529,2
V,4,4,207,3
V,4,5,1792,4
T,5,10000,10000
V,5,1,87
V,5,2,390,1
V,5,3,55,2
V,5,4,2,3
V,5,5,1,4
V,5,6,260,5
V,5,7,22,6
T,6,10000,10000
V,6,1,600
V,6,2,66,1
V,6,3,1030,2
V,6,4,132,3
V,6,5,1195,4
T,7,10000,10000
V,7,1,1012
V,7,2,364,1
V,7,3,7,2
V,7,4,2026,3
V,7,5,191,4
V,7,6,991,5
V,7,7,133,6
V,7,8,376,7
V,7,9,684,8
T,8,10000,10000
V,8,1,132
V,8,2,330,1
V,8,3,66,2
V,8,4,303,3
V,8,5,184,4
V,8,6,172,5
V,8,7,211,6
V,8,8,82,7
V,8,9,184,8
V,8,10,95,9
T,9,10000,10000
V,9,1,423
V,9,2,26,1
V,9,3,112,2
V,9,4,25,3
V,9,5,152,4
V,9,6,448,5
V,9,7,57,6
V,9,8,41,7
V,9,9,60,8
V,9,10,1061,9
T,10,10000,10000
V,10,1,15
V,10,2,24,1
V,10,3,154,2
V,10,4,55,3
V,10,5,165,4
V,10,6,29,5
V,10,7,155,6
T,11,20000,20000
V,11,1,71
V,11,2,16,1
V,11,3,118,2
V,11,4,812,3
V,11,5,138,4
V,11,6,5,5
V,11,7,12,6
V,11,8,202,7
T,12,20000,20000
V,12,1,149
V,12,2,179,1
V,12,3,383,2
V,12,4,24,3
V,12,5,316,4
V,12,6,702,5
V,12,7,66,6
V,12,8,312,7
V,12,9,36,8
T,13,20000,20000
V,13,1,1536
V,13,2,792,1
V,13,3,469,2
V,13,4,1494,3
V,13,5,763,4
V,13,6,420,5
V,13,7,2123,6
V,13,8,404,7
T,14,20000,20000
V,14,1,517
V,14,2,98,1
V,14,3,165,2
V,14,4,222,3
V,14,5,84,4
V,14,6,108,5
V,14,7,125,6
V,14,8,602,7
V,14,9,1359,8
T,15,20000,20000
V,15,1,796
V,15,2,1083,1
V,15,3,1969,2
V,15,4,249,3
V,15,5,1140,4
V,15,6,304,5
T,16,20000,20000
V,16,1,366
V,16,2,1931,1
V,16,3,700,2
V,16,4,979,3
V,16,5,780,4
V,16,6,417,5
V,16,7,221,6
V,16,8,1756,7
T,17,20000,20000
V,17,1,864
V,17,2,1221,1
V,17,3,220,2
V,17,4,785,3
V,17,5,191,4
V,17,6,1182,5
V,17,7,416,6
V,17,8,1131,7
T,18,20000,20000
V,18,1,71
V,18,2,49,1
V,18,3,325,2
V,18,4,166,3
V,18,5,317,4
T,19,50000,50000
V,19,1,649
V,19,2,420,1
V,19,3,881,2
V,19,4,161,3
V,19,5,861,4
V,19,6,139,5
V,19,7,2228,6
T,20,50000,50000
V,20,1,578
V,20,2,3709,1
V,20,3,7170,2
V,20,4,8667,3
V,20,5,10474,4
V,20,6,837,5
V,20,7,1897,6
V,20,8,2972,7
T,21,100000,100000
V,21,1,6695
V,21,2,3544,1
V,21,3,11853,2
V,21,4,2966,3
V,21,5,10239,4
V,21,6,3734,5
V,21,7,297,6
V,21,8,21165,7
T,22,100000,100000
V,22,1,7989
V,22,2,3637,1
V,22,3,1004,2
V,22,4,4228,3
V,22,5,5515,4
V,22,6,4589,5
V,22,7,3834,6
T,23,100000,100000
V,23,1,57
V,23,2,7,1
V,23,3,3,2
V,23,4,6,3
V,23,5,14,4
V,23,6,3,5
V,23,7,22,6
V,23,8,20,7
T,24,100000,100000
V,24,1,857
V,24,2,1991,1
V,24,3,263,2
V,24,4,2410,3
V,24,5,1703,4
V,24,6,774,5
V,24,7,1094,6
