T,1,5000,5000
V,1,1,7
V,1,2,2,1
V,1,3,7,2
V,1,4,2,3
V,1,5,1,4
V,1,6,47,5
T,2,5000,5000
V,2,1,152
V,2,2,278,1
V,2,3,312,2
V,2,4,210,3
V,2,5,81,4
V,2,6,483,5
T,3,10000,10000
V,3,1,511
V,3,2,376,1
V,3,3,364,2
V,3,4,509,3
V,3,5,1058,4
T,4,10000,10000
V,4,1,439
V,4,2,420,1
V,4,3,896,2
V,4,4,486,3
V,4,5,5357,4
T,5,10000,10000
V,5,1,33
V,5,2,19,1
V,5,3,38,2
V,5,4,105,3
V,5,5,216,4
V,5,6,146,5
V,5,7,86,6
T,6,10000,10000
V,6,1,87
V,6,2,72,1
V,6,3,252,2
V,6,4,1277,3
V,6,5,323,4
V,6,6,556,5
V,6,7,214,6
V,6,8,595,7
V,6,9,226,8
T,7,10000,10000
V,7,1,439
V,7,2,70,1
V,7,3,63,2
V,7,4,8,3
V,7,5,588,4
V,7,6,78,5
T,8,10000,10000
V,8,1,1499
V,8,2,22,1
V,8,3,1044,2
V,8,4,150,3
V,8,5,192,4
T,9,10000,10000
V,9,1,399
V,9,2,400,1
V,9,3,195,2
V,9,4,197,3
V,9,5,617,4
V,9,6,656,5
V,9,7,53,6
T,10,20000,20000
V,10,1,47
V,10,2,17,1
V,10,3,31,2
V,10,4,11,3
V,10,5,14,4
V,10,6,259,5
V,10,7,22,6
V,10,8,33,7
V,10,9,78,8
T,11,20000,20000
V,11,1,852
V,11,2,1492,1
V,11,3,329,2
V,11,4,1951,3
V,11,5,433,4
T,12,20000,20000
V,12,1,530
V,12,2,115,1
V,12,3,83,2
V,12,4,487,3
V,12,5,530,4
V,12,6,97,5
V,12,7,400,6
T,13,20000,20000
V,13,1,4
V,13,2,58,1
V,13,3,208,2
V,13,4,10,3
V,13,5,52,4
V,13,6,198,5
V,13,7,99,6
V,13,8,364,7
V,13,9,20,8
T,14,20000,20000
V,14,1,1221
V,14,2,158,1
V,14,3,442,2
V,14,4,135,3
V,14,5,1434,4
V,14,6,2986,5
V,14,7,1510,6
T,15,20000,20000
V,15,1,55
V,15,2,131,1
V,15,3,239,2
V,15,4,229,3
V,15,5,1651,4
V,15,6,1538,5
V,15,7,782,6
V,15,8,122,7
V,15,9,140,8
T,16,50000,50000
V,16,1,506
V,16,2,658,1
V,16,3,1503,2
V,16,4,73,3
V,16,5,3872,4
V,16,6,1805,5
T,17,100000,100000
V,17,1,12868
V,17,2,6683,1
V,17,3,4416,2
V,17,4,7241,3
V,17,5,2685,4
V,17,6,6045,5
V,17,7,2011,6
T,18,100000,100000
V,18,1,378
V,18,2,1982,1
V,18,3,725,2
V,18,4,1404,3
V,18,5,2868,4
V,18,6,3054,5
V,18,7,5124,6
V,18,8,410,7
V,18,9,2545,8
T,19,100000,100000
V,19,1,12716
V,19,2,5383,1
V,19,3,7845,2
V,19,4,11655,3
V,19,5,1661,4
V,19,6,3205,5
T,20,100000,100000
V,20,1,4789
V,20,2,279,1
V,20,3,9896,2
V,20,4,11280,3
V,20,5,4883,4
V,20,6,13,5
V,20,7,1490,6
V,20,8,969,7
V,20,9,1332,8
V,20,10,4106,9
T,21,1000000,1000000
V,21,1,51
V,21,2,229,1
V,21,3,109,2
V,21,4,375,3
V,21,5,6,4
V,21,6,12,5
V,21,7,57,6
V,21,8,279,7
T,22,1000000,1000000
V,22,1,193328
V,22,2,63625,1
V,22,3,100727,2
V,22,4,39149,3
V,22,5,74757,4
V,22,6,53288,5
V,22,7,373,6
T,23,1000000,1000000
V,23,1,89825
V,23,2,94753,1
V,23,3,14512,2
V,23,4,132791,3
V,23,5,142571,4
V,23,6,35968,5
T,24,1000000,1000000
V,24,1,20216
V,24,2,148,1
V,24,3,21613,2
V,24,4,54447,3
V,24,5,63118,4
V,24,6,4550,5
V,24,7,6354,6
V,24,8,29634,7
V,24,9,51654,8
