T,1,10000,10000
V,1,1,1
V,1,2,24,1
V,1,3,1,2
V,1,4,4,3
V,1,5,1,4
V,1,6,3,5
V,1,7,5,6
V,1,8,2,7
V,1,9,16,8
T,2,10000,10000
V,2,1,62
V,2,2,3,1
V,2,3,41,2
V,2,4,50,3
V,2,5,64,4
V,2,6,7,5
V,2,7,10,6
V,2,8,49,7
T,3,10000,10000
V,3,1,19
V,3,2,15,1
V,3,3,200,2
V,3,4,160,3
V,3,5,430,4
T,4,10000,10000
V,4,1,49
V,4,2,7,1
V,4,3,162,2
V,4,4,120,3
V,4,5,11,4
V,4,6,10,5
V,4,7,54,6
V,4,8,95,7
V,4,9,154,8
V,4,10,71,9
T,5,10000,10000
V,5,1,159
V,5,2,75,1
V,5,3,35,2
V,5,4,74,3
V,5,5,45,4
V,5,6,144,5
V,5,7,16,6
T,6,20000,20000
V,6,1,2330
V,6,2,348,1
V,6,3,1011,2
V,6,4,85,3
V,6,5,1376,4
T,7,20000,20000
V,7,1,1
V,7,2,3,1
V,7,3,5,2
V,7,4,2,3
V,7,5,5,4
V,7,6,2,5
V,7,7,3,6
V,7,8,1,7
T,8,50000,50000
V,8,1,214
V,8,2,867,1
V,8,3,799,2
V,8,4,1499,3
V,8,5,6,4
V,8,6,694,5
V,8,7,425,6
V,8,8,270,7
V,8,9,738,8
V,8,10,1256,9
T,9,50000,50000
V,9,1,112
V,9,2,2096,1
V,9,3,580,2
V,9,4,288,3
V,9,5,359,4
V,9,6,414,5
T,10,100000,100000
V,10,1,1311
V,10,2,1561,1
V,10,3,1050,2
V,10,4,144,3
V,10,5,434,4
V,10,6,1349,5
V,10,7,619,6
T,11,100000,100000
V,11,1,469
V,11,2,40,1
V,11,3,96,2
V,11,4,15,3
V,11,5,178,4
V,11,6,57,5
V,11,7,125,6
V,11,8,83,7
T,12,100000,100000
V,12,1,35
V,12,2,66,1
V,12,3,487,2
V,12,4,223,3
V,12,5,176,4
V,12,6,138,5
V,12,7,12,6
V,12,8,60,7
