T,1,2000,2000
V,1,1,107
V,1,2,93,1
V,1,3,5,2
V,1,4,30,3
V,1,5,3,4
V,1,6,22,5
V,1,7,13,6
T,2,10000,10000
V,2,1,116
V,2,2,162,1
V,2,3,54,2
V,2,4,57,3
V,2,5,34,4
V,2,6,66,5
V,2,7,101,6
T,3,10000,10000
V,3,1,62
V,3,2,95,1
V,3,3,49,2
V,3,4,59,3
V,3,5,1,4
V,3,6,57,5
V,3,7,92,6
V,3,8,74,7
T,4,10000,10000
V,4,1,142
V,4,2,23,1
V,4,3,101,2
V,4,4,17,3
V,4,5,11,4
V,4,6,8,5
V,4,7,5,6
V,4,8,77,7
V,4,9,24,8
V,4,10,59,9
T,5,10000,10000
V,5,1,152
V,5,2,287,1
V,5,3,332,2
V,5,4,266,3
V,5,5,60,4
T,6,20000,20000
V,6,1,570
V,6,2,1195,1
V,6,3,127,2
V,6,4,93,3
V,6,5,305,4
T,7,20000,20000
V,7,1,26
V,7,2,435,1
V,7,3,3,2
V,7,4,103,3
V,7,5,105,4
V,7,6,181,5
V,7,7,465,6
V,7,8,30,7
V,7,9,25,8
V,7,10,49,9
T,8,50000,50000
V,8,1,829
V,8,2,1491,1
V,8,3,2874,2
V,8,4,1351,3
V,8,5,2849,4
V,8,6,89,5
V,8,7,433,6
V,8,8,355,7
V,8,9,615,8
