T,1,5000,5000
V,1,1,78
V,1,2,9,1
V,1,3,32,2
V,1,4,47,3
V,1,5,26,4
V,1,6,56,5
V,1,7,31,6
V,1,8,8,7
V,1,9,95,8
V,1,10,5,9
T,2,5000,5000
V,2,1,115
V,2,2,3,1
V,2,3,26,2
V,2,4,32,3
V,2,5,11,4
T,3,10000,10000
V,3,1,10
V,3,2,53,1
V,3,3,42,2
V,3,4,14,3
V,3,5,16,4
V,3,6,9,5
V,3,7,30,6
V,3,8,49,7
V,3,9,4,8
T,4,20000,20000
V,4,1,401
V,4,2,2523,1
V,4,3,510,2
V,4,4,32,3
V,4,5,740,4
V,4,6,871,5
V,4,7,450,6
V,4,8,1174,7
T,5,50000,50000
V,5,1,337
V,5,2,218,1
V,5,3,144,2
V,5,4,33,3
V,5,5,15,4
V,5,6,130,5
V,5,7,119,6
V,5,8,161,7
T,6,50000,50000
V,6,1,76
V,6,2,102,1
V,6,3,175,2
V,6,4,39,3
V,6,5,25,4
V,6,6,20,5
V,6,7,123,6
V,6,8,105,7
V,6,9,42,8
T,7,100000,100000
V,7,1,1683
V,7,2,3715,1
V,7,3,472,2
V,7,4,3558,3
V,7,5,399,4
V,7,6,1414,5
V,7,7,272,6
V,7,8,4795,7
V,7,9,532,8
T,8,100000,100000
V,8,1,983
V,8,2,2646,1
V,8,3,1044,2
V,8,4,128,3
V,8,5,3944,4
V,8,6,272,5
V,8,7,1353,6
V,8,8,2094,7
