T,1,1000,1000
V,1,1,14
V,1,2,3,1
V,1,3,5,2
V,1,4,5,3
V,1,5,3,4
T,2,5000,5000
V,2,1,721
V,2,2,112,1
V,2,3,10,2
V,2,4,51,3
V,2,5,133,4
T,3,5000,5000
V,3,1,152
V,3,2,17,1
V,3,3,28,2
V,3,4,36,3
V,3,5,49,4
V,3,6,117,5
V,3,7,74,6
V,3,8,70,7
V,3,9,19,8
T,4,10000,10000
V,4,1,12
V,4,2,29,1
V,4,3,67,2
V,4,4,66,3
V,4,5,33,4
V,4,6,21,5
V,4,7,86,6
V,4,8,19,7
T,5,10000,10000
V,5,1,33
V,5,2,1,1
V,5,3,85,2
V,5,4,23,3
V,5,5,31,4
V,5,6,126,5
V,5,7,55,6
V,5,8,14,7
V,5,9,36,8
T,6,20000,20000
V,6,1,149
V,6,2,24,1
V,6,3,144,2
V,6,4,40,3
V,6,5,56,4
V,6,6,616,5
T,7,50000,50000
V,7,1,60
V,7,2,116,1
V,7,3,253,2
V,7,4,179,3
V,7,5,294,4
T,8,100000,100000
V,8,1,2493
V,8,2,807,1
V,8,3,5520,2
V,8,4,846,3
V,8,5,3454,4
V,8,6,3370,5
V,8,7,3082,6
V,8,8,1878,7
V,8,9,9988,8
