T,1,10000,10000
V,1,1,21
V,1,2,12,1
V,1,3,5,2
V,1,4,4,3
V,1,5,43,4
T,2,10000,10000
V,2,1,61
V,2,2,170,1
V,2,3,153,2
V,2,4,49,3
V,2,5,30,4
V,2,6,161,5
V,2,7,93,6
V,2,8,217,7
T,3,10000,10000
V,3,1,29
V,3,2,41,1
V,3,3,38,2
V,3,4,18,3
V,3,5,1,4
V,3,6,33,5
V,3,7,96,6
V,3,8,22,7
V,3,9,9,8
V,3,10,9,9
T,4,10000,10000
V,4,1,16
V,4,2,41,1
V,4,3,15,2
V,4,4,12,3
V,4,5,112,4
V,4,6,12,5
V,4,7,47,6
V,4,8,16,7
V,4,9,65,8
V,4,10,16,9
T,5,10000,10000
V,5,1,130
V,5,2,26,1
V,5,3,766,2
V,5,4,511,3
V,5,5,332,4
V,5,6,211,5
V,5,7,58,6
T,6,10000,10000
V,6,1,13
V,6,2,54,1
V,6,3,197,2
V,6,4,23,3
V,6,5,69,4
V,6,6,179,5
V,6,7,70,6
V,6,8,95,7
V,6,9,5,8
T,7,10000,10000
V,7,1,224
V,7,2,46,1
V,7,3,38,2
V,7,4,65,3
V,7,5,85,4
V,7,6,78,5
V,7,7,95,6
T,8,10000,10000
V,8,1,8
V,8,2,7,1
V,8,3,14,2
V,8,4,57,3
V,8,5,2,4
V,8,6,33,5
T,9,10000,10000
V,9,1,175
V,9,2,130,1
V,9,3,164,2
V,9,4,205,3
V,9,5,16,4
V,9,6,189,5
V,9,7,106,6
T,10,10000,10000
V,10,1,62
V,10,2,15,1
V,10,3,44,2
V,10,4,78,3
V,10,5,12,4
V,10,6,86,5
V,10,7,56,6
V,10,8,90,7
V,10,9,72,8
V,10,10,73,9
T,11,20000,20000
V,11,1,193
V,11,2,73,1
V,11,3,359,2
V,11,4,17,3
V,11,5,788,4
T,12,20000,20000
V,12,1,10
V,12,2,14,1
V,12,3,2,2
V,12,4,2,3
V,12,5,6,4
V,12,6,18,5
V,12,7,22,6
T,13,50000,50000
V,13,1,1644
V,13,2,229,1
V,13,3,422,2
V,13,4,1089,3
V,13,5,3542,4
V,13,6,2516,5
V,13,7,215,6
V,13,8,469,7
V,13,9,1167,8
V,13,10,298,9
T,14,50000,50000
V,14,1,29
V,14,2,33,1
V,14,3,63,2
V,14,4,96,3
V,14,5,17,4
V,14,6,57,5
V,14,7,36,6
V,14,8,5,7
V,14,9,25,8
V,14,10,55,9
T,15,50000,50000
V,15,1,241
V,15,2,289,1
V,15,3,57,2
V,15,4,270,3
V,15,5,34,4
V,15,6,98,5
V,15,7,105,6
V,15,8,37,7
V,15,9,142,8
T,16,100000,100000
V,16,1,38
V,16,2,4,1
V,16,3,36,2
V,16,4,6,3
V,16,5,25,4
V,16,6,8,5
V,16,7,3,6
V,16,8,1,7
V,16,9,3,8
V,16,10,1,9
T,17,100000,100000
V,17,1,1296
V,17,2,1721,1
V,17,3,1241,2
V,17,4,1910,3
V,17,5,2118,4
V,17,6,702,5
V,17,7,910,6
V,17,8,247,7
V,17,9,5808,8
T,18,100000,100000
V,18,1,65
V,18,2,137,1
V,18,3,108,2
V,18,4,171,3
V,18,5,2,4
T,19,100000,100000
V,19,1,570
V,19,2,1486,1
V,19,3,826,2
V,19,4,2267,3
V,19,5,210,4
V,19,6,1145,5
V,19,7,987,6
V,19,8,78,7
T,20,100000,100000
V,20,1,122
V,20,2,27,1
V,20,3,63,2
V,20,4,90,3
V,20,5,28,4
V,20,6,13,5
V,20,7,1,6
V,20,8,1,7
V,20,9,261,8
V,20,10,221,9
T,21,100000,100000
V,21,1,2187
V,21,2,1486,1
V,21,3,1001,2
V,21,4,6407,3
V,21,5,579,4
V,21,6,20,5
V,21,7,481,6
V,21,8,194,7
V,21,9,3068,8
V,21,10,3218,9
T,22,200000,200000
V,22,1,101
V,22,2,893,1
V,22,3,36,2
V,22,4,114,3
V,22,5,9,4
V,22,6,128,5
T,23,200000,200000
V,23,1,202
V,23,2,2578,1
V,23,3,145,2
V,23,4,1776,3
V,23,5,1573,4
V,23,6,1361,5
T,24,200000,200000
V,24,1,599
V,24,2,1041,1
V,24,3,8397,2
V,24,4,7886,3
V,24,5,2735,4
V,24,6,1589,5
