T,1,2000,2000
V,1,1,1
V,1,2,1,1
V,1,3,2,2
V,1,4,2,3
V,1,5,8,4
V,1,6,1,5
V,1,7,2,6
V,1,8,2,7
V,1,9,6,8
T,2,5000,5000
V,2,1,9
V,2,2,5,1
V,2,3,40,2
V,2,4,5,3
V,2,5,6,4
V,2,6,50,5
V,2,7,5,6
V,2,8,5,7
V,2,9,3,8
V,2,10,14,9
T,3,5000,5000
V,3,1,4
V,3,2,278,1
V,3,3,7,2
V,3,4,30,3
V,3,5,49,4
V,3,6,77,5
T,4,10000,10000
V,4,1,872
V,4,2,201,1
V,4,3,226,2
V,4,4,386,3
V,4,5,438,4
T,5,10000,10000
V,5,1,53
V,5,2,20,1
V,5,3,53,2
V,5,4,6,3
V,5,5,4,4
V,5,6,161,5
V,5,7,63,6
V,5,8,16,7
V,5,9,59,8
V,5,10,113,9
T,6,10000,10000
V,6,1,5
V,6,2,35,1
V,6,3,9,2
V,6,4,60,3
V,6,5,26,4
V,6,6,24,5
T,7,10000,10000
V,7,1,93
V,7,2,220,1
V,7,3,19,2
V,7,4,21,3
V,7,5,73,4
V,7,6,97,5
V,7,7,23,6
V,7,8,13,7
T,8,10000,10000
V,8,1,618
V,8,2,1189,1
V,8,3,559,2
V,8,4,352,3
V,8,5,207,4
T,9,10000,10000
V,9,1,6
V,9,2,54,1
V,9,3,13,2
V,9,4,9,3
V,9,5,14,4
V,9,6,22,5
T,10,10000,10000
V,10,1,1
V,10,2,1,1
V,10,3,3,2
V,10,4,2,3
V,10,5,3,4
V,10,6,1,5
V,10,7,2,6
T,11,20000,20000
V,11,1,89
V,11,2,20,1
V,11,3,32,2
V,11,4,74,3
V,11,5,315,4
T,12,20000,20000
V,12,1,211
V,12,2,35,1
V,12,3,4,2
V,12,4,1,3
V,12,5,27,4
V,12,6,14,5
V,12,7,42,6
V,12,8,105,7
T,13,20000,20000
V,13,1,48
V,13,2,7,1
V,13,3,3,2
V,13,4,170,3
V,13,5,10,4
V,13,6,29,5
V,13,7,70,6
T,14,20000,20000
V,14,1,2
V,14,2,8,1
V,14,3,3,2
V,14,4,3,3
V,14,5,6,4
V,14,6,2,5
V,14,7,4,6
V,14,8,17,7
T,15,20000,20000
V,15,1,7
V,15,2,153,1
V,15,3,61,2
V,15,4,188,3
V,15,5,141,4
V,15,6,125,5
V,15,7,224,6
V,15,8,31,7
T,16,20000,20000
V,16,1,241
V,16,2,154,1
V,16,3,14,2
V,16,4,117,3
V,16,5,72,4
T,17,20000,20000
V,17,1,3
V,17,2,9,1
V,17,3,35,2
V,17,4,1,3
V,17,5,21,4
V,17,6,4,5
V,17,7,21,6
V,17,8,41,7
V,17,9,10,8
T,18,20000,20000
V,18,1,58
V,18,2,15,1
V,18,3,7,2
V,18,4,36,3
V,18,5,92,4
V,18,6,8,5
V,18,7,28,6
V,18,8,53,7
V,18,9,34,8
V,18,10,23,9
T,19,50000,50000
V,19,1,977
V,19,2,743,1
V,19,3,815,2
V,19,4,1287,3
V,19,5,77,4
V,19,6,714,5
V,19,7,195,6
V,19,8,534,7
V,19,9,470,8
T,20,50000,50000
V,20,1,39
V,20,2,162,1
V,20,3,73,2
V,20,4,140,3
V,20,5,319,4
V,20,6,35,5
V,20,7,117,6
T,21,100000,100000
V,21,1,272
V,21,2,168,1
V,21,3,194,2
V,21,4,80,3
V,21,5,311,4
V,21,6,138,5
V,21,7,1167,6
V,21,8,647,7
T,22,100000,100000
V,22,1,10
V,22,2,91,1
V,22,3,303,2
V,22,4,14,3
V,22,5,37,4
V,22,6,107,5
V,22,7,43,6
V,22,8,77,7
V,22,9,20,8
T,23,100000,100000
V,23,1,1378
V,23,2,5402,1
V,23,3,753,2
V,23,4,5408,3
V,23,5,3886,4
V,23,6,4605,5
V,23,7,2702,6
V,23,8,3126,7
V,23,9,266,8
T,24,100000,100000
V,24,1,2282
V,24,2,5339,1
V,24,3,5956,2
V,24,4,5592,3
V,24,5,2773,4
