T,1,1000,1000
V,1,1,5
V,1,2,20,1
V,1,3,9,2
V,1,4,7,3
V,1,5,15,4
V,1,6,2,5
V,1,7,1,6
T,2,2000,2000
V,2,1,12
V,2,2,9,1
V,2,3,57,2
V,2,4,46,3
V,2,5,28,4
V,2,6,22,5
T,3,2000,2000
V,3,1,36
V,3,2,90,1
V,3,3,34,2
V,3,4,78,3
V,3,5,31,4
V,3,6,6,5
T,4,5000,5000
V,4,1,29
V,4,2,83,1
V,4,3,198,2
V,4,4,8,3
V,4,5,47,4
V,4,6,23,5
V,4,7,19,6
T,5,10000,10000
V,5,1,17
V,5,2,133,1
V,5,3,261,2
V,5,4,59,3
V,5,5,255,4
V,5,6,7,5
T,6,10000,10000
V,6,1,22
V,6,2,52,1
V,6,3,131,2
V,6,4,225,3
V,6,5,139,4
T,7,10000,10000
V,7,1,49
V,7,2,9,1
V,7,3,182,2
V,7,4,51,3
V,7,5,171,4
V,7,6,41,5
T,8,10000,10000
V,8,1,61
V,8,2,130,1
V,8,3,40,2
V,8,4,44,3
V,8,5,23,4
V,8,6,184,5
T,9,10000,10000
V,9,1,13
V,9,2,3,1
V,9,3,24,2
V,9,4,9,3
V,9,5,5,4
V,9,6,3,5
V,9,7,5,6
V,9,8,3,7
V,9,9,1,8
T,10,10000,10000
V,10,1,128
V,10,2,270,1
V,10,3,23,2
V,10,4,126,3
V,10,5,3,4
T,11,10000,10000
V,11,1,40
V,11,2,20,1
V,11,3,9,2
V,11,4,12,3
V,11,5,41,4
V,11,6,6,5
V,11,7,48,6
V,11,8,33,7
V,11,9,4,8
V,11,10,45,9
T,12,20000,20000
V,12,1,366
V,12,2,200,1
V,12,3,63,2
V,12,4,10,3
V,12,5,44,4
T,13,20000,20000
V,13,1,121
V,13,2,279,1
V,13,3,528,2
V,13,4,645,3
V,13,5,195,4
V,13,6,40,5
T,14,20000,20000
V,14,1,99
V,14,2,13,1
V,14,3,213,2
V,14,4,172,3
V,14,5,86,4
V,14,6,33,5
V,14,7,5,6
V,14,8,81,7
V,14,9,80,8
T,15,20000,20000
V,15,1,39
V,15,2,13,1
V,15,3,9,2
V,15,4,2,3
V,15,5,27,4
V,15,6,146,5
V,15,7,15,6
V,15,8,73,7
T,16,20000,20000
V,16,1,3
V,16,2,5,1
V,16,3,572,2
V,16,4,490,3
V,16,5,249,4
T,17,50000,50000
V,17,1,127
V,17,2,749,1
V,17,3,109,2
V,17,4,310,3
V,17,5,7,4
V,17,6,50,5
V,17,7,50,6
T,18,50000,50000
V,18,1,456
V,18,2,94,1
V,18,3,58,2
V,18,4,215,3
V,18,5,183,4
V,18,6,92,5
V,18,7,52,6
V,18,8,224,7
V,18,9,429,8
T,19,50000,50000
V,19,1,293
V,19,2,2286,1
V,19,3,1181,2
V,19,4,1424,3
V,19,5,73,4
V,19,6,652,5
V,19,7,1993,6
V,19,8,533,7
V,19,9,1956,8
V,19,10,1286,9
T,20,100000,100000
V,20,1,544
V,20,2,204,1
V,20,3,37,2
V,20,4,467,3
V,20,5,756,4
V,20,6,20,5
V,20,7,92,6
V,20,8,145,7
V,20,9,1,8
V,20,10,95,9
T,21,100000,100000
V,21,1,645
V,21,2,238,1
V,21,3,3047,2
V,21,4,1500,3
V,21,5,2550,4
V,21,6,1257,5
V,21,7,1883,6
V,21,8,2823,7
V,21,9,591,8
T,22,100000,100000
V,22,1,2236
V,22,2,882,1
V,22,3,1102,2
V,22,4,1814,3
V,22,5,768,4
V,22,6,4518,5
T,23,100000,100000
V,23,1,2408
V,23,2,127,1
V,23,3,4052,2
V,23,4,3796,3
V,23,5,90,4
T,24,100000,100000
V,24,1,52
V,24,2,23,1
V,24,3,125,2
V,24,4,14,3
V,24,5,31,4
V,24,6,121,5
V,24,7,80,6
