T,1,1000,1000
V,1,1,3
V,1,2,5,1
V,1,3,6,2
V,1,4,2,3
V,1,5,2,4
V,1,6,1,5
V,1,7,3,6
V,1,8,1,7
V,1,9,4,8
T,2,2000,2000
V,2,1,1
V,2,2,1,1
V,2,3,1,2
V,2,4,1,3
V,2,5,1,4
V,2,6,1,5
V,2,7,1,6
T,3,2000,2000
V,3,1,2
V,3,2,1,1
V,3,3,1,2
V,3,4,14,3
V,3,5,14,4
V,3,6,1,5
V,3,7,4,6
V,3,8,5,7
V,3,9,8,8
T,4,10000,10000
V,4,1,46
V,4,2,36,1
V,4,3,3,2
V,4,4,13,3
V,4,5,2,4
V,4,6,8,5
V,4,7,2,6
T,5,10000,10000
V,5,1,1
V,5,2,3,1
V,5,3,10,2
V,5,4,8,3
V,5,5,2,4
V,5,6,1,5
V,5,7,4,6
V,5,8,5,7
V,5,9,1,8
T,6,10000,10000
V,6,1,44
V,6,2,444,1
V,6,3,216,2
V,6,4,1,3
V,6,5,4,4
V,6,6,22,5
V,6,7,261,6
T,7,10000,10000
V,7,1,49
V,7,2,5,1
V,7,3,559,2
V,7,4,1682,3
V,7,5,157,4
V,7,6,704,5
T,8,10000,10000
V,8,1,5
V,8,2,8,1
V,8,3,1,2
V,8,4,3,3
V,8,5,3,4
V,8,6,6,5
V,8,7,1,6
T,9,10000,10000
V,9,1,4
V,9,2,1,1
V,9,3,11,2
V,9,4,5,3
V,9,5,1,4
V,9,6,3,5
V,9,7,21,6
V,9,8,6,7
T,10,10000,10000
V,10,1,420
V,10,2,184,1
V,10,3,258,2
V,10,4,847,3
V,10,5,78,4
V,10,6,78,5
V,10,7,105,6
T,11,10000,10000
V,11,1,153
V,11,2,84,1
V,11,3,185,2
V,11,4,54,3
V,11,5,44,4
V,11,6,106,5
V,11,7,34,6
T,12,20000,20000
V,12,1,99
V,12,2,111,1
V,12,3,52,2
V,12,4,48,3
V,12,5,104,4
V,12,6,312,5
V,12,7,14,6
V,12,8,64,7
V,12,9,107,8
V,12,10,29,9
T,13,20000,20000
V,13,1,110
V,13,2,107,1
V,13,3,62,2
V,13,4,165,3
V,13,5,14,4
V,13,6,5,5
T,14,20000,20000
V,14,1,294
V,14,2,221,1
V,14,3,236,2
V,14,4,98,3
V,14,5,24,4
V,14,6,43,5
V,14,7,15,6
V,14,8,127,7
V,14,9,148,8
V,14,10,677,9
T,15,20000,20000
V,15,1,200
V,15,2,18,1
V,15,3,94,2
V,15,4,151,3
V,15,5,16,4
V,15,6,16,5
T,16,20000,20000
V,16,1,179
V,16,2,75,1
V,16,3,173,2
V,16,4,42,3
V,16,5,11,4
V,16,6,55,5
V,16,7,253,6
V,16,8,66,7
V,16,9,24,8
V,16,10,81,9
T,17,20000,20000
V,17,1,41
V,17,2,96,1
V,17,3,6,2
V,17,4,19,3
V,17,5,53,4
V,17,6,12,5
T,18,20000,20000
V,18,1,49
V,18,2,255,1
V,18,3,76,2
V,18,4,357,3
V,18,5,71,4
V,18,6,16,5
T,19,20000,20000
V,19,1,55
V,19,2,57,1
V,19,3,15,2
V,19,4,47,3
V,19,5,39,4
V,19,6,76,5
V,19,7,82,6
V,19,8,77,7
V,19,9,41,8
V,19,10,1,9
T,20,100000,100000
V,20,1,930
V,20,2,1338,1
V,20,3,3443,2
V,20,4,257,3
V,20,5,1568,4
V,20,6,2429,5
V,20,7,3415,6
T,21,100000,100000
V,21,1,1527
V,21,2,1434,1
V,21,3,1164,2
V,21,4,159,3
V,21,5,318,4
T,22,100000,100000
V,22,1,8
V,22,2,184,1
V,22,3,540,2
V,22,4,345,3
V,22,5,1572,4
V,22,6,1479,5
V,22,7,113,6
V,22,8,119,7
V,22,9,898,8
V,22,10,733,9
T,23,100000,100000
V,23,1,1150
V,23,2,2553,1
V,23,3,1685,2
V,23,4,1068,3
V,23,5,335,4
V,23,6,10982,5
V,23,7,79,6
V,23,8,6362,7
V,23,9,6184,8
T,24,100000,100000
V,24,1,1
V,24,2,8,1
V,24,3,9,2
V,24,4,3,3
V,24,5,31,4
V,24,6,9,5
V,24,7,5,6
V,24,8,9,7
