T,1,5000,5000
V,1,1,4
V,1,2,24,1
V,1,3,3,2
V,1,4,2,3
V,1,5,21,4
V,1,6,47,5
V,1,7,66,6
V,1,8,49,7
V,1,9,6,8
V,1,10,29,9
T,2,5000,5000
V,2,1,2
V,2,2,5,1
V,2,3,2,2
V,2,4,7,3
V,2,5,26,4
V,2,6,2,5
V,2,7,2,6
T,3,10000,10000
V,3,1,1
V,3,2,450,1
V,3,3,205,2
V,3,4,617,3
V,3,5,80,4
V,3,6,295,5
T,4,10000,10000
V,4,1,46
V,4,2,40,1
V,4,3,37,2
V,4,4,40,3
V,4,5,11,4
V,4,6,60,5
T,5,10000,10000
V,5,1,231
V,5,2,7,1
V,5,3,367,2
V,5,4,299,3
V,5,5,27,4
V,5,6,29,5
V,5,7,78,6
V,5,8,131,7
T,6,10000,10000
V,6,1,121
V,6,2,45,1
V,6,3,119,2
V,6,4,106,3
V,6,5,229,4
V,6,6,195,5
V,6,7,18,6
V,6,8,38,7
T,7,10000,10000
V,7,1,51
V,7,2,22,1
V,7,3,17,2
V,7,4,15,3
V,7,5,2,4
V,7,6,29,5
V,7,7,3,6
T,8,10000,10000
V,8,1,73
V,8,2,13,1
V,8,3,107,2
V,8,4,141,3
V,8,5,52,4
T,9,10000,10000
V,9,1,20
V,9,2,61,1
V,9,3,391,2
V,9,4,100,3
V,9,5,9,4
V,9,6,16,5
V,9,7,40,6
T,10,10000,10000
V,10,1,17
V,10,2,5,1
V,10,3,2,2
V,10,4,1,3
V,10,5,36,4
V,10,6,21,5
V,10,7,35,6
V,10,8,8,7
V,10,9,6,8
V,10,10,15,9
T,11,10000,10000
V,11,1,11
V,11,2,5,1
V,11,3,1,2
V,11,4,86,3
V,11,5,68,4
V,11,6,19,5
V,11,7,1,6
V,11,8,110,7
V,11,9,14,8
V,11,10,31,9
T,12,10000,10000
V,12,1,268
V,12,2,17,1
V,12,3,191,2
V,12,4,100,3
V,12,5,151,4
V,12,6,42,5
V,12,7,52,6
T,13,10000,10000
V,13,1,243
V,13,2,344,1
V,13,3,245,2
V,13,4,73,3
V,13,5,269,4
V,13,6,53,5
V,13,7,82,6
T,14,20000,20000
V,14,1,145
V,14,2,68,1
V,14,3,162,2
V,14,4,60,3
V,14,5,99,4
V,14,6,18,5
V,14,7,76,6
V,14,8,39,7
V,14,9,141,8
V,14,10,129,9
T,15,20000,20000
V,15,1,334
V,15,2,535,1
V,15,3,1023,2
V,15,4,645,3
V,15,5,317,4
T,16,20000,20000
V,16,1,2
V,16,2,251,1
V,16,3,4,2
V,16,4,4,3
V,16,5,78,4
V,16,6,374,5
V,16,7,222,6
T,17,20000,20000
V,17,1,7
V,17,2,3,1
V,17,3,5,2
V,17,4,49,3
V,17,5,15,4
V,17,6,21,5
V,17,7,14,6
V,17,8,25,7
V,17,9,25,8
T,18,20000,20000
V,18,1,694
V,18,2,2113,1
V,18,3,174,2
V,18,4,322,3
V,18,5,121,4
T,19,20000,20000
V,19,1,45
V,19,2,81,1
V,19,3,112,2
V,19,4,123,3
V,19,5,87,4
V,19,6,102,5
V,19,7,78,6
T,20,100000,100000
V,20,1,483
V,20,2,730,1
V,20,3,812,2
V,20,4,68,3
V,20,5,57,4
V,20,6,510,5
V,20,7,209,6
T,21,100000,100000
V,21,1,483
V,21,2,1287,1
V,21,3,403,2
V,21,4,204,3
V,21,5,29,4
V,21,6,355,5
V,21,7,357,6
V,21,8,45,7
V,21,9,1573,8
V,21,10,75,9
T,22,100000,100000
V,22,1,9142
V,22,2,3614,1
V,22,3,4225,2
V,22,4,1865,3
V,22,5,132,4
V,22,6,2442,5
T,23,100000,100000
V,23,1,38
V,23,2,238,1
V,23,3,1,2
V,23,4,24,3
V,23,5,214,4
V,23,6,488,5
V,23,7,59,6
V,23,8,60,7
V,23,9,29,8
T,24,200000,200000
V,24,1,1561
V,24,2,3329,1
V,24,3,408,2
V,24,4,168,3
V,24,5,108,4
V,24,6,24,5
