T,1,1000,1000
V,1,1,159
V,1,2,77,1
V,1,3,135,2
V,1,4,14,3
V,1,5,1,4
V,1,6,32,5
V,1,7,46,6
T,2,20000,20000
V,2,1,27
V,2,2,7,1
V,2,3,245,2
V,2,4,224,3
V,2,5,317,4
T,3,20000,20000
V,3,1,2200
V,3,2,419,1
V,3,3,2543,2
V,3,4,1360,3
V,3,5,1756,4
V,3,6,455,5
V,3,7,1371,6
T,4,100000,100000
V,4,1,261
V,4,2,470,1
V,4,3,32,2
V,4,4,559,3
V,4,5,465,4
T,5,100000,100000
V,5,1,9929
V,5,2,1972,1
V,5,3,41,2
V,5,4,899,3
V,5,5,11133,4
T,6,100000,100000
V,6,1,1051
V,6,2,1702,1
V,6,3,2017,2
V,6,4,4585,3
V,6,5,389,4
V,6,6,2687,5
V,6,7,586,6
V,6,8,813,7
