T,1,1000,1000
V,1,1,70
V,1,2,5,1
V,1,3,15,2
V,1,4,160,3
V,1,5,86,4
V,1,6,19,5
V,1,7,3,6
V,1,8,61,7
T,2,10000,10000
V,2,1,142
V,2,2,256,1
V,2,3,960,2
V,2,4,195,3
V,2,5,177,4
V,2,6,335,5
V,2,7,490,6
V,2,8,21,7
V,2,9,110,8
V,2,10,29,9
T,3,10000,10000
V,3,1,46
V,3,2,71,1
V,3,3,20,2
V,3,4,42,3
V,3,5,26,4
V,3,6,19,5
V,3,7,16,6
V,3,8,34,7
T,4,20000,20000
V,4,1,395
V,4,2,275,1
V,4,3,53,2
V,4,4,589,3
V,4,5,1119,4
V,4,6,1058,5
V,4,7,1401,6
V,4,8,1084,7
V,4,9,466,8
T,5,100000,100000
V,5,1,3620
V,5,2,6110,1
V,5,3,2802,2
V,5,4,4505,3
V,5,5,10405,4
T,6,200000,200000
V,6,1,4164
V,6,2,1870,1
V,6,3,1249,2
V,6,4,534,3
V,6,5,1426,4
V,6,6,5169,5
V,6,7,296,6
V,6,8,569,7
V,6,9,1556,8
V,6,10,1402,9
