T,1,10000,10000
V,1,1,44
V,1,2,21,1
V,1,3,18,2
V,1,4,41,3
V,1,5,87,4
T,2,10000,10000
V,2,1,2
V,2,2,3,1
V,2,3,9,2
V,2,4,15,3
V,2,5,6,4
V,2,6,24,5
V,2,7,50,6
V,2,8,3,7
V,2,9,31,8
T,3,10000,10000
V,3,1,39
V,3,2,265,1
V,3,3,229,2
V,3,4,73,3
V,3,5,261,4
V,3,6,333,5
V,3,7,161,6
T,4,10000,10000
V,4,1,1549
V,4,2,71,1
V,4,3,1374,2
V,4,4,246,3
V,4,5,428,4
V,4,6,491,5
V,4,7,231,6
V,4,8,344,7
V,4,9,348,8
T,5,10000,10000
V,5,1,2
V,5,2,12,1
V,5,3,6,2
V,5,4,4,3
V,5,5,1,4
V,5,6,6,5
V,5,7,19,6
T,6,20000,20000
V,6,1,16
V,6,2,1037,1
V,6,3,688,2
V,6,4,3048,3
V,6,5,1606,4
V,6,6,897,5
T,7,20000,20000
V,7,1,164
V,7,2,144,1
V,7,3,422,2
V,7,4,70,3
V,7,5,285,4
V,7,6,251,5
V,7,7,1016,6
V,7,8,201,7
V,7,9,3466,8
T,8,20000,20000
V,8,1,223
V,8,2,265,1
V,8,3,3,2
V,8,4,187,3
V,8,5,403,4
V,8,6,146,5
V,8,7,2,6
V,8,8,283,7
T,9,20000,20000
V,9,1,74
V,9,2,94,1
V,9,3,155,2
V,9,4,431,3
V,9,5,48,4
V,9,6,630,5
V,9,7,328,6
V,9,8,211,7
T,10,50000,50000
V,10,1,894
V,10,2,392,1
V,10,3,6159,2
V,10,4,306,3
V,10,5,743,4
V,10,6,667,5
V,10,7,1070,6
T,11,100000,100000
V,11,1,6313
V,11,2,1427,1
V,11,3,3685,2
V,11,4,4535,3
V,11,5,1370,4
V,11,6,8783,5
V,11,7,5736,6
T,12,100000,100000
V,12,1,147
V,12,2,163,1
V,12,3,152,2
V,12,4,152,3
V,12,5,274,4
V,12,6,120,5
V,12,7,169,6
V,12,8,29,7
V,12,9,24,8
V,12,10,40,9
T,13,100000,100000
V,13,1,616
V,13,2,103,1
V,13,3,322,2
V,13,4,239,3
V,13,5,199,4
V,13,6,617,5
T,14,100000,100000
V,14,1,119
V,14,2,542,1
V,14,3,59,2
V,14,4,29,3
V,14,5,32,4
V,14,6,185,5
V,14,7,82,6
V,14,8,146,7
V,14,9,91,8
V,14,10,173,9
T,15,100000,100000
V,15,1,389
V,15,2,15,1
V,15,3,209,2
V,15,4,145,3
V,15,5,72,4
V,15,6,129,5
V,15,7,297,6
V,15,8,102,7
V,15,9,7,8
V,15,10,136,9
T,16,200000,200000
V,16,1,7446
V,16,2,4038,1
V,16,3,13326,2
V,16,4,349,3
V,16,5,1248,4
V,16,6,417,5
V,16,7,10793,6
V,16,8,8685,7
V,16,9,2218,8
V,16,10,9925,9
