T,1,1000,1000
V,1,1,3
V,1,2,32,1
V,1,3,20,2
V,1,4,13,3
V,1,5,27,4
V,1,6,8,5
V,1,7,5,6
V,1,8,13,7
T,2,1000,1000
V,2,1,17
V,2,2,23,1
V,2,3,52,2
V,2,4,8,3
V,2,5,38,4
V,2,6,122,5
T,3,5000,5000
V,3,1,18
V,3,2,12,1
V,3,3,6,2
V,3,4,20,3
V,3,5,45,4
V,3,6,16,5
T,4,10000,10000
V,4,1,105
V,4,2,5,1
V,4,3,19,2
V,4,4,125,3
V,4,5,286,4
V,4,6,69,5
T,5,10000,10000
V,5,1,13
V,5,2,6,1
V,5,3,25,2
V,5,4,21,3
V,5,5,3,4
T,6,10000,10000
V,6,1,496
V,6,2,54,1
V,6,3,146,2
V,6,4,876,3
V,6,5,1391,4
V,6,6,92,5
T,7,10000,10000
V,7,1,372
V,7,2,445,1
V,7,3,212,2
V,7,4,40,3
V,7,5,146,4
V,7,6,285,5
T,8,10000,10000
V,8,1,15
V,8,2,282,1
V,8,3,154,2
V,8,4,36,3
V,8,5,27,4
V,8,6,62,5
V,8,7,201,6
V,8,8,164,7
T,9,10000,10000
V,9,1,102
V,9,2,647,1
V,9,3,209,2
V,9,4,46,3
V,9,5,15,4
T,10,10000,10000
V,10,1,56
V,10,2,32,1
V,10,3,48,2
V,10,4,20,3
V,10,5,59,4
V,10,6,42,5
V,10,7,25,6
V,10,8,28,7
V,10,9,172,8
V,10,10,58,9
T,11,20000,20000
V,11,1,628
V,11,2,106,1
V,11,3,64,2
V,11,4,741,3
V,11,5,505,4
V,11,6,1314,5
V,11,7,245,6
V,11,8,376,7
V,11,9,2162,8
V,11,10,250,9
T,12,20000,20000
V,12,1,86
V,12,2,93,1
V,12,3,115,2
V,12,4,94,3
V,12,5,38,4
V,12,6,130,5
V,12,7,3,6
V,12,8,13,7
V,12,9,129,8
T,13,50000,50000
V,13,1,54
V,13,2,7,1
V,13,3,310,2
V,13,4,16,3
V,13,5,11,4
V,13,6,29,5
V,13,7,59,6
V,13,8,29,7
T,14,50000,50000
V,14,1,1506
V,14,2,3877,1
V,14,3,11180,2
V,14,4,4094,3
V,14,5,4052,4
V,14,6,7418,5
T,15,100000,100000
V,15,1,2386
V,15,2,1403,1
V,15,3,2843,2
V,15,4,547,3
V,15,5,2081,4
V,15,6,10087,5
T,16,100000,100000
V,16,1,1056
V,16,2,1052,1
V,16,3,132,2
V,16,4,924,3
V,16,5,218,4
