T,1,1000,1000
V,1,1,1
V,1,2,1,1
V,1,3,2,2
V,1,4,1,3
V,1,5,4,4
V,1,6,6,5
V,1,7,7,6
V,1,8,3,7
V,1,9,7,8
T,2,10000,10000
V,2,1,116
V,2,2,661,1
V,2,3,147,2
V,2,4,272,3
V,2,5,587,4
T,3,10000,10000
V,3,1,137
V,3,2,228,1
V,3,3,93,2
V,3,4,75,3
V,3,5,281,4
V,3,6,46,5
T,4,10000,10000
V,4,1,238
V,4,2,42,1
V,4,3,120,2
V,4,4,230,3
V,4,5,1038,4
V,4,6,678,5
V,4,7,492,6
V,4,8,9,7
T,5,20000,20000
V,5,1,415
V,5,2,645,1
V,5,3,449,2
V,5,4,144,3
V,5,5,553,4
V,5,6,395,5
V,5,7,594,6
V,5,8,143,7
V,5,9,733,8
T,6,20000,20000
V,6,1,223
V,6,2,910,1
V,6,3,79,2
V,6,4,794,3
V,6,5,292,4
V,6,6,244,5
V,6,7,41,6
V,6,8,69,7
V,6,9,318,8
V,6,10,85,9
T,7,20000,20000
V,7,1,359
V,7,2,410,1
V,7,3,45,2
V,7,4,1103,3
V,7,5,42,4
V,7,6,257,5
V,7,7,270,6
T,8,20000,20000
V,8,1,35
V,8,2,20,1
V,8,3,149,2
V,8,4,10,3
V,8,5,202,4
V,8,6,84,5
V,8,7,2,6
V,8,8,8,7
T,9,20000,20000
V,9,1,135
V,9,2,17,1
V,9,3,674,2
V,9,4,359,3
V,9,5,142,4
V,9,6,231,5
T,10,20000,20000
V,10,1,657
V,10,2,97,1
V,10,3,2280,2
V,10,4,2861,3
V,10,5,1140,4
V,10,6,1496,5
V,10,7,404,6
V,10,8,452,7
V,10,9,600,8
V,10,10,945,9
T,11,50000,50000
V,11,1,65
V,11,2,59,1
V,11,3,61,2
V,11,4,120,3
V,11,5,80,4
T,12,50000,50000
V,12,1,3
V,12,2,87,1
V,12,3,253,2
V,12,4,7,3
V,12,5,1,4
V,12,6,282,5
T,13,100000,100000
V,13,1,11385
V,13,2,854,1
V,13,3,1359,2
V,13,4,2801,3
V,13,5,3262,4
T,14,100000,100000
V,14,1,2098
V,14,2,194,1
V,14,3,2250,2
V,14,4,5713,3
V,14,5,7594,4
V,14,6,4324,5
V,14,7,18027,6
V,14,8,3803,7
T,15,100000,100000
V,15,1,104
V,15,2,104,1
V,15,3,53,2
V,15,4,83,3
V,15,5,112,4
V,15,6,240,5
V,15,7,833,6
V,15,8,108,7
V,15,9,38,8
T,16,200000,200000
V,16,1,497
V,16,2,424,1
V,16,3,547,2
V,16,4,1008,3
V,16,5,489,4
V,16,6,86,5
V,16,7,31,6
V,16,8,4,7
V,16,9,966,8
V,16,10,328,9
