T,1,2000,2000
V,1,1,41
V,1,2,10,1
V,1,3,4,2
V,1,4,31,3
V,1,5,4,4
V,1,6,4,5
V,1,7,4,6
V,1,8,23,7
V,1,9,73,8
V,1,10,20,9
T,2,2000,2000
V,2,1,485
V,2,2,100,1
V,2,3,64,2
V,2,4,70,3
V,2,5,6,4
V,2,6,141,5
V,2,7,91,6
T,3,2000,2000
V,3,1,38
V,3,2,27,1
V,3,3,133,2
V,3,4,32,3
V,3,5,103,4
T,4,2000,2000
V,4,1,15
V,4,2,182,1
V,4,3,128,2
V,4,4,83,3
V,4,5,21,4
V,4,6,31,5
V,4,7,30,6
V,4,8,76,7
V,4,9,108,8
V,4,10,37,9
T,5,2000,2000
V,5,1,130
V,5,2,417,1
V,5,3,162,2
V,5,4,89,3
V,5,5,49,4
V,5,6,4,5
V,5,7,124,6
V,5,8,75,7
V,5,9,23,8
V,5,10,230,9
T,6,5000,5000
V,6,1,826
V,6,2,127,1
V,6,3,41,2
V,6,4,607,3
V,6,5,43,4
V,6,6,2,5
V,6,7,677,6
V,6,8,1038,7
T,7,10000,10000
V,7,1,1009
V,7,2,171,1
V,7,3,209,2
V,7,4,323,3
V,7,5,803,4
V,7,6,452,5
V,7,7,44,6
V,7,8,313,7
V,7,9,670,8
T,8,10000,10000
V,8,1,16
V,8,2,845,1
V,8,3,162,2
V,8,4,639,3
V,8,5,39,4
V,8,6,31,5
V,8,7,101,6
V,8,8,275,7
V,8,9,81,8
V,8,10,23,9
T,9,10000,10000
V,9,1,411
V,9,2,56,1
V,9,3,482,2
V,9,4,741,3
V,9,5,889,4
V,9,6,439,5
V,9,7,416,6
V,9,8,184,7
V,9,9,184,8
V,9,10,339,9
T,10,10000,10000
V,10,1,455
V,10,2,1325,1
V,10,3,11,2
V,10,4,268,3
V,10,5,97,4
V,10,6,55,5
V,10,7,966,6
V,10,8,204,7
V,10,9,906,8
T,11,20000,20000
V,11,1,221
V,11,2,740,1
V,11,3,106,2
V,11,4,193,3
V,11,5,2785,4
V,11,6,1561,5
V,11,7,850,6
T,12,20000,20000
V,12,1,3697
V,12,2,557,1
V,12,3,757,2
V,12,4,1185,3
V,12,5,1015,4
V,12,6,271,5
V,12,7,312,6
V,12,8,1224,7
V,12,9,1584,8
T,13,20000,20000
V,13,1,6213
V,13,2,475,1
V,13,3,1190,2
V,13,4,2,3
V,13,5,1171,4
V,13,6,642,5
V,13,7,575,6
V,13,8,378,7
V,13,9,2807,8
V,13,10,17,9
T,14,20000,20000
V,14,1,116
V,14,2,191,1
V,14,3,38,2
V,14,4,247,3
V,14,5,31,4
T,15,20000,20000
V,15,1,83
V,15,2,11,1
V,15,3,147,2
V,15,4,211,3
V,15,5,18,4
V,15,6,82,5
V,15,7,134,6
T,16,20000,20000
V,16,1,94
V,16,2,15,1
V,16,3,174,2
V,16,4,15,3
V,16,5,37,4
V,16,6,206,5
V,16,7,107,6
V,16,8,29,7
V,16,9,44,8
V,16,10,92,9
T,17,20000,20000
V,17,1,66
V,17,2,36,1
V,17,3,193,2
V,17,4,134,3
V,17,5,218,4
V,17,6,112,5
