T,1,1000,1000
V,1,1,5
V,1,2,2,1
V,1,3,12,2
V,1,4,8,3
V,1,5,1,4
V,1,6,16,5
T,2,1000,1000
V,2,1,33
V,2,2,68,1
V,2,3,38,2
V,2,4,6,3
V,2,5,67,4
V,2,6,48,5
T,3,2000,2000
V,3,1,193
V,3,2,268,1
V,3,3,2,2
V,3,4,123,3
V,3,5,283,4
V,3,6,23,5
T,4,10000,10000
V,4,1,556
V,4,2,608,1
V,4,3,23,2
V,4,4,409,3
V,4,5,1062,4
V,4,6,287,5
V,4,7,547,6
T,5,10000,10000
V,5,1,93
V,5,2,1193,1
V,5,3,483,2
V,5,4,210,3
V,5,5,92,4
V,5,6,56,5
V,5,7,800,6
V,5,8,2033,7
V,5,9,634,8
V,5,10,47,9
T,6,10000,10000
V,6,1,67
V,6,2,308,1
V,6,3,72,2
V,6,4,45,3
V,6,5,199,4
V,6,6,437,5
V,6,7,405,6
T,7,10000,10000
V,7,1,2144
V,7,2,1720,1
V,7,3,569,2
V,7,4,346,3
V,7,5,1143,4
T,8,10000,10000
V,8,1,335
V,8,2,227,1
V,8,3,140,2
V,8,4,197,3
V,8,5,932,4
T,9,10000,10000
V,9,1,295
V,9,2,359,1
V,9,3,139,2
V,9,4,348,3
V,9,5,92,4
V,9,6,181,5
V,9,7,611,6
T,10,10000,10000
V,10,1,129
V,10,2,6,1
V,10,3,583,2
V,10,4,11,3
V,10,5,562,4
V,10,6,106,5
V,10,7,550,6
V,10,8,17,7
V,10,9,188,8
V,10,10,100,9
T,11,10000,10000
V,11,1,1905
V,11,2,1,1
V,11,3,590,2
V,11,4,1059,3
V,11,5,1940,4
V,11,6,1184,5
V,11,7,283,6
V,11,8,461,7
V,11,9,559,8
T,12,10000,10000
V,12,1,111
V,12,2,388,1
V,12,3,182,2
V,12,4,376,3
V,12,5,27,4
V,12,6,214,5
V,12,7,254,6
V,12,8,127,7
V,12,9,9,8
V,12,10,17,9
T,13,10000,10000
V,13,1,402
V,13,2,32,1
V,13,3,90,2
V,13,4,60,3
V,13,5,688,4
V,13,6,65,5
V,13,7,64,6
T,14,10000,10000
V,14,1,178
V,14,2,1830,1
V,14,3,1292,2
V,14,4,141,3
V,14,5,830,4
V,14,6,270,5
V,14,7,52,6
T,15,20000,20000
V,15,1,374
V,15,2,47,1
V,15,3,47,2
V,15,4,631,3
V,15,5,243,4
V,15,6,587,5
T,16,20000,20000
V,16,1,347
V,16,2,35,1
V,16,3,16,2
V,16,4,59,3
V,16,5,80,4
V,16,6,152,5
T,17,20000,20000
V,17,1,20
V,17,2,578,1
V,17,3,157,2
V,17,4,18,3
V,17,5,348,4
T,18,20000,20000
V,18,1,112
V,18,2,699,1
V,18,3,61,2
V,18,4,102,3
V,18,5,105,4
V,18,6,405,5
V,18,7,84,6
V,18,8,326,7
V,18,9,583,8
V,18,10,489,9
T,19,20000,20000
V,19,1,237
V,19,2,420,1
V,19,3,5,2
V,19,4,96,3
V,19,5,483,4
V,19,6,132,5
V,19,7,103,6
V,19,8,220,7
V,19,9,152,8
T,20,20000,20000
V,20,1,602
V,20,2,456,1
V,20,3,1812,2
V,20,4,73,3
V,20,5,3415,4
V,20,6,987,5
V,20,7,758,6
T,21,20000,20000
V,21,1,112
V,21,2,233,1
V,21,3,139,2
V,21,4,193,3
V,21,5,59,4
V,21,6,280,5
V,21,7,90,6
V,21,8,112,7
V,21,9,173,8
V,21,10,73,9
T,22,20000,20000
V,22,1,1649
V,22,2,1563,1
V,22,3,765,2
V,22,4,562,3
V,22,5,693,4
V,22,6,501,5
V,22,7,2088,6
V,22,8,477,7
V,22,9,3273,8
V,22,10,1483,9
T,23,20000,20000
V,23,1,4771
V,23,2,1744,1
V,23,3,561,2
V,23,4,902,3
V,23,5,737,4
V,23,6,3587,5
T,24,20000,20000
V,24,1,39
V,24,2,25,1
V,24,3,6,2
V,24,4,35,3
V,24,5,13,4
V,24,6,5,5
V,24,7,1,6
V,24,8,1,7
V,24,9,54,8
T,25,100000,100000
V,25,1,457
V,25,2,2459,1
V,25,3,2656,2
V,25,4,5523,3
V,25,5,846,4
V,25,6,3090,5
V,25,7,22414,6
V,25,8,3025,7
T,26,100000,100000
V,26,1,3124
V,26,2,6561,1
V,26,3,2458,2
V,26,4,696,3
V,26,5,7771,4
V,26,6,5984,5
V,26,7,7091,6
V,26,8,6914,7
V,26,9,852,8
T,27,100000,100000
V,27,1,44
V,27,2,638,1
V,27,3,1434,2
V,27,4,981,3
V,27,5,197,4
V,27,6,1163,5
V,27,7,4400,6
V,27,8,4111,7
V,27,9,499,8
T,28,100000,100000
V,28,1,6991
V,28,2,2620,1
V,28,3,2351,2
V,28,4,10370,3
V,28,5,5898,4
V,28,6,3211,5
T,29,100000,100000
V,29,1,20828
V,29,2,6091,1
V,29,3,8243,2
V,29,4,5335,3
V,29,5,2519,4
T,30,100000,100000
V,30,1,12015
V,30,2,12119,1
V,30,3,499,2
V,30,4,2529,3
V,30,5,589,4
V,30,6,13903,5
V,30,7,1690,6
V,30,8,5105,7
V,30,9,5754,8
V,30,10,4674,9
T,31,100000,100000
V,31,1,410
V,31,2,380,1
V,31,3,34,2
V,31,4,1725,3
V,31,5,109,4
V,31,6,758,5
V,31,7,2209,6
T,32,200000,200000
V,32,1,25651
V,32,2,5616,1
V,32,3,3714,2
V,32,4,134,3
V,32,5,3352,4
V,32,6,2240,5
V,32,7,15809,6
V,32,8,5249,7
V,32,9,7166,8
V,32,10,31144,9
