T,1,1000,1000
V,1,1,9
V,1,2,15,1
V,1,3,1,2
V,1,4,9,3
V,1,5,30,4
V,1,6,8,5
V,1,7,11,6
V,1,8,14,7
V,1,9,47,8
V,1,10,6,9
T,2,1000,1000
V,2,1,77
V,2,2,107,1
V,2,3,44,2
V,2,4,87,3
V,2,5,95,4
V,2,6,34,5
V,2,7,57,6
V,2,8,54,7
V,2,9,97,8
V,2,10,120,9
T,3,1000,1000
V,3,1,57
V,3,2,101,1
V,3,3,113,2
V,3,4,54,3
V,3,5,153,4
V,3,6,30,5
V,3,7,19,6
V,3,8,17,7
T,4,2000,2000
V,4,1,14
V,4,2,1,1
V,4,3,1,2
V,4,4,9,3
V,4,5,16,4
V,4,6,27,5
V,4,7,4,6
T,5,5000,5000
V,5,1,14
V,5,2,766,1
V,5,3,33,2
V,5,4,92,3
V,5,5,116,4
V,5,6,319,5
V,5,7,155,6
V,5,8,75,7
T,6,10000,10000
V,6,1,367
V,6,2,141,1
V,6,3,22,2
V,6,4,991,3
V,6,5,132,4
V,6,6,272,5
V,6,7,562,6
T,7,10000,10000
V,7,1,299
V,7,2,2230,1
V,7,3,1326,2
V,7,4,834,3
V,7,5,1990,4
V,7,6,1082,5
T,8,10000,10000
V,8,1,621
V,8,2,499,1
V,8,3,12,2
V,8,4,414,3
V,8,5,963,4
V,8,6,177,5
V,8,7,150,6
V,8,8,228,7
T,9,10000,10000
V,9,1,1263
V,9,2,652,1
V,9,3,648,2
V,9,4,778,3
V,9,5,211,4
V,9,6,109,5
V,9,7,52,6
V,9,8,533,7
T,10,10000,10000
V,10,1,51
V,10,2,3,1
V,10,3,10,2
V,10,4,37,3
V,10,5,33,4
T,11,10000,10000
V,11,1,2088
V,11,2,3908,1
V,11,3,451,2
V,11,4,193,3
V,11,5,76,4
T,12,10000,10000
V,12,1,4
V,12,2,73,1
V,12,3,13,2
V,12,4,156,3
V,12,5,50,4
V,12,6,10,5
V,12,7,7,6
V,12,8,19,7
V,12,9,74,8
V,12,10,28,9
T,13,10000,10000
V,13,1,152
V,13,2,13,1
V,13,3,31,2
V,13,4,90,3
V,13,5,37,4
V,13,6,81,5
V,13,7,115,6
V,13,8,95,7
V,13,9,1,8
T,14,10000,10000
V,14,1,33
V,14,2,1248,1
V,14,3,8,2
V,14,4,641,3
V,14,5,535,4
V,14,6,485,5
V,14,7,412,6
V,14,8,204,7
V,14,9,147,8
T,15,10000,10000
V,15,1,1
V,15,2,6,1
V,15,3,7,2
V,15,4,17,3
V,15,5,25,4
V,15,6,24,5
V,15,7,3,6
V,15,8,7,7
T,16,20000,20000
V,16,1,6
V,16,2,7,1
V,16,3,40,2
V,16,4,305,3
V,16,5,84,4
V,16,6,157,5
V,16,7,52,6
V,16,8,102,7
V,16,9,31,8
V,16,10,29,9
T,17,20000,20000
V,17,1,967
V,17,2,174,1
V,17,3,231,2
V,17,4,59,3
V,17,5,216,4
V,17,6,310,5
V,17,7,25,6
V,17,8,435,7
V,17,9,1821,8
T,18,20000,20000
V,18,1,1937
V,18,2,251,1
V,18,3,204,2
V,18,4,1688,3
V,18,5,87,4
V,18,6,1743,5
T,19,20000,20000
V,19,1,16
V,19,2,115,1
V,19,3,137,2
V,19,4,42,3
V,19,5,44,4
V,19,6,143,5
V,19,7,88,6
V,19,8,46,7
V,19,9,26,8
T,20,20000,20000
V,20,1,672
V,20,2,745,1
V,20,3,532,2
V,20,4,105,3
V,20,5,848,4
V,20,6,1563,5
T,21,50000,50000
V,21,1,123
V,21,2,40,1
V,21,3,63,2
V,21,4,61,3
V,21,5,43,4
V,21,6,35,5
V,21,7,89,6
T,22,50000,50000
V,22,1,1765
V,22,2,646,1
V,22,3,7585,2
V,22,4,367,3
V,22,5,2053,4
V,22,6,3893,5
V,22,7,663,6
V,22,8,5975,7
V,22,9,1279,8
T,23,100000,100000
V,23,1,7242
V,23,2,19127,1
V,23,3,5826,2
V,23,4,23555,3
V,23,5,3863,4
V,23,6,1551,5
V,23,7,6493,6
V,23,8,5207,7
V,23,9,8823,8
V,23,10,5879,9
T,24,100000,100000
V,24,1,7416
V,24,2,3158,1
V,24,3,2026,2
V,24,4,2811,3
V,24,5,2153,4
V,24,6,208,5
V,24,7,5977,6
V,24,8,2350,7
V,24,9,676,8
V,24,10,141,9
T,25,100000,100000
V,25,1,110
V,25,2,19,1
V,25,3,159,2
V,25,4,146,3
V,25,5,364,4
V,25,6,38,5
V,25,7,73,6
V,25,8,37,7
V,25,9,69,8
V,25,10,186,9
T,26,100000,100000
V,26,1,18298
V,26,2,5373,1
V,26,3,4653,2
V,26,4,2688,3
V,26,5,1878,4
V,26,6,2817,5
V,26,7,1522,6
V,26,8,8056,7
V,26,9,16075,8
V,26,10,97,9
T,27,100000,100000
V,27,1,8027
V,27,2,6344,1
V,27,3,2966,2
V,27,4,1716,3
V,27,5,1521,4
T,28,100000,100000
V,28,1,68
V,28,2,185,1
V,28,3,303,2
V,28,4,38,3
V,28,5,412,4
V,28,6,391,5
V,28,7,10,6
V,28,8,149,7
V,28,9,6,8
V,28,10,106,9
T,29,100000,100000
V,29,1,4339
V,29,2,5081,1
V,29,3,4681,2
V,29,4,721,3
V,29,5,2181,4
V,29,6,3187,5
V,29,7,420,6
V,29,8,1500,7
V,29,9,571,8
V,29,10,407,9
T,30,100000,100000
V,30,1,101
V,30,2,13435,1
V,30,3,1451,2
V,30,4,8157,3
V,30,5,12341,4
V,30,6,2831,5
V,30,7,1772,6
V,30,8,19048,7
T,31,100000,100000
V,31,1,5387
V,31,2,667,1
V,31,3,6658,2
V,31,4,14883,3
V,31,5,4790,4
V,31,6,3358,5
V,31,7,12509,6
V,31,8,1307,7
V,31,9,6808,8
V,31,10,1117,9
T,32,200000,200000
V,32,1,1258
V,32,2,11706,1
V,32,3,1339,2
V,32,4,10587,3
V,32,5,1602,4
V,32,6,4071,5
V,32,7,5610,6
V,32,8,2411,7
